,district,year,total_pop,urban_pop,pct_urban
474,Kitwe,2005,506868.46875,174618.375,0.34450431574611534
475,Luanshya,2005,157147.546875,27628.625,0.1758132757998231
476,Lufwanyama,2005,71042.671875,27.979848861694336,0.00039384567223098033
477,Masaiti,2005,104743.3125,0.0,0.0
478,Mpongwe,2005,81122.609375,0.0,0.0
479,Mufulira,2005,136192.34375,40345.5703125,0.2962396358091899
480,Ndola,2005,413672.46875,153340.265625,0.37068037447198376
481,Chadiza,2005,67476.90625,431.25567626953125,0.0063911595868331806
482,Chasefu,2005,87820.3125,0.0,0.0
483,Chipangali,2005,110140.5390625,0.0,0.0
484,Chipata,2005,216500.71875,4686.0,0.02164426994540867
485,Kasenengwa,2005,106319.5078125,233.4457244873047,0.0021956998230183533
486,Katete,2005,148054.625,821.0169677734375,0.005545365217556949
487,Lumezi,2005,97514.21875,0.0,0.0
488,Lundazi,2005,95481.875,0.0,0.0
489,Mambwe,2005,61835.1875,0.0,0.0
490,Nyimba,2005,75788.9140625,0.0,0.0
491,Petauke,2005,208717.96875,168.66351318359375,0.0008080929217245161
492,Sinda,2005,149467.328125,265.1641845703125,0.0017740611804377398
493,Vubwi,2005,26355.69140625,0.0,0.0
494,Chembe,2005,16150.19921875,0.0,0.0
495,Chiengi,2005,95097.6171875,2651.572998046875,0.027882643923862773
496,Chifunabuli,2005,78624.640625,633.287109375,0.008054562848757059
497,Chipili,2005,29888.404296875,27.280624389648438,0.0009127494435191637
498,Kawambwa,2005,81414.09375,2312.235595703125,0.028400925309116087
499,Lunga,2005,24342.453125,0.0,0.0
500,Mansa,2005,136256.703125,0.0,0.0
501,Milengi,2005,74774.2109375,0.0,0.0
502,Mwansabombwe,2005,46408.0546875,1345.2774658203125,0.028988016732850962
503,Mwense,2005,84802.375,944.3389892578125,0.011135761106429064
504,Nchelenge,2005,139825.640625,1540.6365966796875,0.011018269537641802
505,Samfya,2005,83413.9453125,0.0,0.0
506,Chilanga,2005,151628.515625,1122.755126953125,0.007404643660364429
507,Chirundu,2005,30903.35546875,0.0,0.0
508,Chongwe,2005,159612.9375,31711.076171875,0.19867484847132144
509,Kafue,2005,105616.203125,5469.22021484375,0.05178391243974905
510,Luangwa,2005,21880.953125,98.85818481445312,0.004518001763894969
511,Lusaka,2005,1207258.5,774531.625,0.6415623704451036
512,Rufunsa,2005,46812.80859375,5.387094497680664,0.00011507736150656634
513,Shibuyunji,2005,45983.59765625,0.0,0.0
514,Chama,2005,86284.4921875,0.0,0.0
515,Chinsali,2005,87456.8125,0.0,0.0
516,Isoka,2005,61823.84765625,0.0,0.0
517,Kanchibiya,2005,52331.7421875,36.07246398925781,0.0006893037090187704
518,Lavushimanda,2005,31377.8984375,5.039013862609863,0.00016059118403505615
519,Mafinga,2005,59542.94921875,0.0,0.0
520,Mpika,2005,97840.6484375,953.7804565429688,0.009748304736065172
521,Nakonde,2005,96096.96875,1366.707763671875,0.014222173513375
522,Shiwamg'andu,2005,58922.171875,0.0,0.0
523,Chavuma,2005,32855.22265625,105.85923767089844,0.003221991181689983
524,Ikelenge,2005,27579.625,70.44754028320312,0.002554332783103582
525,Kabompo,2005,37702.5390625,0.0,0.0
526,Kalumbila,2005,54000.01171875,0.0,0.0
527,Kasempa,2005,64588.66015625,144.25665283203125,0.0022334671826765256
528,Manyinga,2005,42126.28515625,0.0,0.0
529,Mufumbwe,2005,52185.7265625,2.817223072052002,5.3984552053289276e-05
530,Mushindano,2005,22035.087890625,0.0,0.0
531,Mwinilunga,2005,89845.609375,293.18670654296875,0.003263227981673075
532,Solwezi,2005,143208.546875,4764.15478515625,0.033267251774537286
533,Zambezi,2005,70863.2109375,25.698604583740234,0.00036265086275029103
534,Chilubi,2005,83965.3828125,62.61648941040039,0.0007457417248990213
535,Kaputa,2005,56980.4296875,1051.648681640625,0.018456313639757072
536,Kasama,2005,212320.875,892.1783447265625,0.0042020283908803715
537,Lunte District,2005,53039.390625,60.46276092529297,0.0011399595699124413
538,Lupososhi,2005,42914.37890625,17.043378829956055,0.0003971484445152689
539,Luwingu,2005,54319.30859375,0.0,0.0
540,Mbala,2005,101381.3125,929.3807983398438,0.00916718057225629
541,Mporokoso,2005,38156.78125,172.3804473876953,0.0045176883830497444
542,Mpulungu,2005,88528.1796875,20.343137741088867,0.0002297927938075663
543,Mungwi,2005,131546.203125,0.0,0.0
544,Nsama,2005,51606.53125,124.53135681152344,0.002413092951515191
545,Senga Hill,2005,77118.421875,13.512514114379883,0.00017521772082268615
546,Chikankanta,2005,69209.8359375,0.0,0.0
547,Choma,2005,181696.640625,5934.73095703125,0.032662854616447315
548,Gwembe,2005,44338.859375,0.0,0.0
549,Kalomo,2005,148711.3125,372.8646545410156,0.0025073052498344106
550,Kazungula,2005,92430.140625,0.0,0.0
551,Livingstone,2005,128175.0,18878.02734375,0.14728322483908718
552,Mazabuka,2005,156706.625,4598.4296875,0.02934419452591746
553,Monze,2005,189511.15625,4952.322265625,0.02613208828240158
554,Namwala,2005,92986.375,105.64129638671875,0.001136094362068838
555,Pemba,2005,54282.1171875,0.0,0.0
556,Siavonga,2005,42171.53125,0.0,0.0
557,Sinazongwe,2005,97616.375,0.0,0.0
558,Zimba,2005,61790.63671875,0.0,0.0
559,Kalabo,2005,88005.9453125,0.0,0.0
