district,year,mean_start_day,start_date
Luanshya,2018,325.8888888888889,November 21
Lufwanyama,2018,317.6744186046512,November 13
Masaiti,2018,328.95454545454544,November 24
Mpongwe,2018,321.35714285714283,November 17
Mufulira,2018,320.75,November 16
Ndola,2018,326.53846153846155,November 22
Chadiza,2018,331.3125,November 27
Chasefu,2018,337.5769230769231,December 03
Chipangali,2018,331.93548387096774,November 27
Chipata,2018,331.0,November 27
Kasenengwa,2018,331.04545454545456,November 27
Katete,2018,331.0,November 27
Lumezi,2018,332.9918032786885,November 28
Lundazi,2018,334.5882352941176,November 30
Mambwe,2018,331.6056338028169,November 27
Nyimba,2018,332.40944881889766,November 28
Petauke,2018,331.0113636363636,November 27
Sinda,2018,331.0,November 27
Vubwi,2018,331.54545454545456,November 27
Chembe,2018,319.875,November 15
Chiengi,2018,298.95652173913044,October 25
Chifunabuli,2018,322.64864864864865,November 18
Chipili,2018,300.4339622641509,October 27
Kawambwa,2018,300.0,October 27
Lunga,2018,327.5348837209302,November 23
Mansa,2018,316.9673913043478,November 12
Milengi,2018,325.37333333333333,November 21
Mwansabombwe,2018,300.0,October 27
Mwense,2018,300.2692307692308,October 27
Nchelenge,2018,300.0,October 27
Samfya,2018,327.05,November 23
Chilanga,2018,331.94117647058823,November 27
Chirundu,2018,335.0,December 01
Chongwe,2018,333.07142857142856,November 29
Kafue,2018,333.8421052631579,November 29
Luangwa,2018,336.5833333333333,December 02
Lusaka,2018,332.0,November 28
Rufunsa,2018,334.60869565217394,November 30
Shibuyunji,2018,331.55,November 27
Chama,2018,337.62264150943395,December 03
Chinsali,2018,336.2435897435897,December 02
Isoka,2018,336.46774193548384,December 02
Kanchibiya,2018,334.8543689320388,November 30
Lavushimanda,2018,332.0115606936416,November 28
Mafinga,2018,337.6595744680851,December 03
Mpika,2018,334.00485436893206,November 30
Nakonde,2018,335.4313725490196,December 01
Shiwamg'andu,2018,336.41284403669727,December 02
Chavuma,2018,312.6296296296296,November 08
Ikelenge,2018,304.9166666666667,October 31
Kabompo,2018,318.0,November 14
Kalumbila,2018,311.71974522293,November 07
Kasempa,2018,317.1547169811321,November 13
Manyinga,2018,316.02150537634407,November 12
Mufumbwe,2018,317.7309417040359,November 13
Mushindano,2018,315.43859649122805,November 11
Mwinilunga,2018,307.9366515837104,November 03
Solwezi,2018,315.0612244897959,November 11
Zambezi,2018,316.810650887574,November 12
Chilubi,2018,327.06451612903226,November 23
Kaputa,2018,299.1774193548387,October 26
Kasama,2018,328.734375,November 24
Lunte District,2018,302.7052631578948,October 29
Lupososhi,2018,310.0434782608696,November 06
Luwingu,2018,316.70175438596493,November 12
Mbala,2018,317.7105263157895,November 13
Mporokoso,2018,300.0,October 27
Mpulungu,2018,300.8292682926829,October 27
Mungwi,2018,334.83478260869566,November 30
Nsama,2018,299.31868131868134,October 26
Senga Hill,2018,331.82758620689657,November 27
Chikankanta,2018,333.05555555555554,November 29
Choma,2018,320.5762711864407,November 16
Gwembe,2018,333.7291666666667,November 29
Kalomo,2018,319.0,November 15
Kazungula,2018,319.63839285714283,November 15
Livingstone,2018,320.3333333333333,November 16
Mazabuka,2018,331.7608695652174,November 27
Monze,2018,326.31666666666666,November 22
Namwala,2018,320.6363636363636,November 16
Pemba,2018,324.44,November 20
Siavonga,2018,334.5652173913044,November 30
Sinazongwe,2018,328.3114754098361,November 24
Zimba,2018,320.179104477612,November 16
Kalabo,2018,135.34745762711864,May 15
Kaoma,2018,317.27272727272725,November 13
Limulunga,2018,317.1136363636364,November 13
Luampa,2018,318.36507936507934,November 14
Lukulu,2018,317.1025641025641,November 13
Mitete,2018,317.42105263157896,November 13
Mongu,2018,314.61333333333334,November 10
Mulobezi,2018,321.62666666666667,November 17
Mwandi,2018,322.4805194805195,November 18
Nalolo,2018,296.2542372881356,October 23
Nkeyema,2018,317.9555555555556,November 13
Senanga,2018,322.3206106870229,November 18
Sesheke,2018,322.9640287769784,November 18
Shang'ombo,2018,190.58762886597935,July 09
Sikongo,2018,33.5,February 02
Sioma,2018,280.32,October 07
Chibombo,2019,306.73636363636365,November 02
Chisamba,2019,217.73015873015876,August 05
Chitambo,2019,344.38028169014086,December 10
Itezhi-tezhi,2019,216.87878787878788,August 04
Kabwe,2019,344.0,December 10
Kapiri Mposhi,2019,343.9449541284404,December 09
Luano,2019,262.5982905982906,September 19
Mkushi,2019,343.98,December 09
Mumbwa,2019,341.9957805907173,December 07
Ngabwe,2019,343.775,December 09
Serenje,2019,344.2518518518518,December 10
Chililabombwe,2019,344.0,December 10
Chingola,2019,344.0,December 10
Kalulushi,2019,344.0,December 10
Kitwe,2019,344.0,December 10
Luanshya,2019,344.0,December 10
Lufwanyama,2019,344.0,December 10
Masaiti,2019,343.97727272727275,December 09
Mpongwe,2019,343.92857142857144,December 09
Mufulira,2019,344.0,December 10
Ndola,2019,344.0,December 10
Chadiza,2019,346.0,December 12
Chasefu,2019,343.1923076923077,December 09
Chipangali,2019,346.0,December 12
Chipata,2019,346.0,December 12
Kasenengwa,2019,346.0,December 12
Katete,2019,345.9,December 11
Lumezi,2019,345.5245901639344,December 11
Lundazi,2019,344.52941176470586,December 10
Mambwe,2019,345.943661971831,December 11
Nyimba,2019,250.84251968503935,September 07
Petauke,2019,306.9886363636364,November 02
Sinda,2019,346.0,December 12
Vubwi,2019,346.27272727272725,December 12
Chembe,2019,344.0,December 10
Chiengi,2019,343.3260869565217,December 09
Chifunabuli,2019,344.0,December 10
Chipili,2019,343.9622641509434,December 09
Kawambwa,2019,343.6595744680851,December 09
Lunga,2019,344.0,December 10
Mansa,2019,344.0,December 10
Milengi,2019,344.0,December 10
Mwansabombwe,2019,344.0,December 10
Mwense,2019,344.0,December 10
Nchelenge,2019,343.9591836734694,December 09
Samfya,2019,344.0,December 10
Chilanga,2019,24.176470588235293,January 24
Chirundu,2019,3.0,January 03
Chongwe,2019,3.0,January 03
Kafue,2019,3.0,January 03
Luangwa,2019,3.0,January 03
Lusaka,2019,3.0,January 03
Rufunsa,2019,2.713043478260869,January 02
Shibuyunji,2019,165.8,June 14
Chama,2019,341.8632075471698,December 07
Chinsali,2019,340.948717948718,December 06
Isoka,2019,339.98387096774195,December 05
Kanchibiya,2019,343.99029126213594,December 09
Lavushimanda,2019,344.4104046242775,December 10
Mafinga,2019,340.1276595744681,December 06
Mpika,2019,344.0873786407767,December 10
Nakonde,2019,339.80392156862746,December 05
Shiwamg'andu,2019,342.5963302752294,December 08
Chavuma,2019,303.6481481481481,October 30
Ikelenge,2019,331.8333333333333,November 27
Kabompo,2019,322.3764705882353,November 18
Kalumbila,2019,341.61783439490443,December 07
Kasempa,2019,343.62264150943395,December 09
Manyinga,2019,336.35483870967744,December 02
Mufumbwe,2019,342.88789237668163,December 08
Mushindano,2019,342.7368421052632,December 08
Mwinilunga,2019,334.5113122171946,November 30
Solwezi,2019,343.6462585034014,December 09
Zambezi,2019,305.1065088757396,November 01
Chilubi,2019,343.7258064516129,December 09
Kaputa,2019,342.758064516129,December 08
Kasama,2019,342.8203125,December 08
Lunte District,2019,342.8315789473684,December 08
Lupososhi,2019,343.60869565217394,December 09
Luwingu,2019,343.0701754385965,December 09
Mbala,2019,341.2631578947368,December 07
Mporokoso,2019,343.1063829787234,December 09
Mpulungu,2019,342.5853658536585,December 08
Mungwi,2019,341.2608695652174,December 07
Nsama,2019,342.9450549450549,December 08
Senga Hill,2019,340.91379310344826,December 06
Chikankanta,2019,3.0,January 03
Choma,2019,3.9491525423728815,January 03
Gwembe,2019,3.9791666666666665,January 03
Kalomo,2019,4.34,January 04
Kazungula,2019,4.401785714285714,January 04
Livingstone,2019,5.0,January 05
Mazabuka,2019,2.9782608695652173,January 02
Monze,2019,3.083333333333333,January 03
Namwala,2019,68.39393939393939,March 09
Pemba,2019,4.04,January 04
Siavonga,2019,3.4347826086956523,January 03
Sinazongwe,2019,4.934426229508197,January 04
Zimba,2019,5.0,January 05
Kalabo,2019,305.7457627118644,November 01
Kaoma,2019,322.8727272727273,November 18
Limulunga,2019,305.3636363636364,November 01
Luampa,2019,322.13492063492066,November 18
Lukulu,2019,312.2735042735043,November 08
Mitete,2019,304.75,October 31
Mongu,2019,305.50666666666666,November 01
Mulobezi,2019,143.33333333333334,May 23
Mwandi,2019,3.701298701298701,January 03
Nalolo,2019,305.0,November 01
Nkeyema,2019,341.97777777777776,December 07
Senanga,2019,280.0610687022901,October 07
Sesheke,2019,3.021582733812949,January 03
Shang'ombo,2019,283.0412371134021,October 10
Sikongo,2019,305.9673913043478,November 01
Sioma,2019,159.23,June 08
Chibombo,2020,332.9727272727273,November 28
Chisamba,2020,330.6984126984127,November 26
Chitambo,2020,336.943661971831,December 02
Itezhi-tezhi,2020,217.23737373737373,August 05
Kabwe,2020,331.8888888888889,November 27
Kapiri Mposhi,2020,331.51376146788994,November 27
Luano,2020,334.3162393162393,November 30
Mkushi,2020,335.33,December 01
Mumbwa,2020,336.042194092827,December 02
Ngabwe,2020,335.7,December 01
Serenje,2020,336.4592592592593,December 02
Chililabombwe,2020,336.0,December 02
Chingola,2020,336.0,December 02
Kalulushi,2020,336.0,December 02
Kitwe,2020,336.06666666666666,December 02
Luanshya,2020,336.77777777777777,December 02
Lufwanyama,2020,336.09302325581393,December 02
Masaiti,2020,336.15909090909093,December 02
Mpongwe,2020,335.8928571428572,December 01
Mufulira,2020,336.0,December 02
Ndola,2020,337.0,December 03
Chadiza,2020,337.0625,December 03
Chasefu,2020,341.0,December 07
Chipangali,2020,338.7096774193548,December 04
Chipata,2020,338.0,December 04
Kasenengwa,2020,338.0,December 04
Katete,2020,336.06666666666666,December 02
Lumezi,2020,339.8606557377049,December 05
Lundazi,2020,341.0,December 07
Mambwe,2020,337.49295774647885,December 03
Nyimba,2020,334.76377952755905,November 30
Petauke,2020,334.9318181818182,November 30
Sinda,2020,335.030303030303,December 01
Vubwi,2020,338.27272727272725,December 04
Chembe,2020,336.0,December 02
Chiengi,2020,315.8695652173913,November 11
Chifunabuli,2020,333.1621621621622,November 29
Chipili,2020,316.35849056603774,November 12
Kawambwa,2020,316.0,November 12
Lunga,2020,337.0,December 03
Mansa,2020,328.35869565217394,November 24
Milengi,2020,336.5733333333333,December 02
Mwansabombwe,2020,316.0,November 12
Mwense,2020,316.4230769230769,November 12
Nchelenge,2020,315.9591836734694,November 11
Samfya,2020,336.925,December 02
Chilanga,2020,330.11764705882354,November 26
Chirundu,2020,20.863636363636363,January 20
Chongwe,2020,329.85714285714283,November 25
Kafue,2020,280.2105263157895,October 07
Luangwa,2020,151.0,May 31
Lusaka,2020,330.0,November 26
Rufunsa,2020,330.4782608695652,November 26
Shibuyunji,2020,331.35,November 27
Chama,2020,340.2311320754717,December 06
Chinsali,2020,338.56410256410254,December 04
Isoka,2020,338.85483870967744,December 04
Kanchibiya,2020,337.1456310679612,December 03
Lavushimanda,2020,337.42774566473986,December 03
Mafinga,2020,340.6595744680851,December 06
Mpika,2020,338.747572815534,December 04
Nakonde,2020,338.11764705882354,December 04
Shiwamg'andu,2020,338.35779816513764,December 04
Chavuma,2020,299.0,October 26
Ikelenge,2020,297.1666666666667,October 24
Kabompo,2020,300.74117647058824,October 27
Kalumbila,2020,302.35668789808915,October 29
Kasempa,2020,336.5245283018868,December 02
Manyinga,2020,301.2795698924731,October 28
Mufumbwe,2020,332.4439461883408,November 28
Mushindano,2020,322.3157894736842,November 18
Mwinilunga,2020,298.00904977375563,October 25
Solwezi,2020,324.8775510204082,November 20
Zambezi,2020,299.0,October 26
Chilubi,2020,336.43548387096774,December 02
Kaputa,2020,315.7741935483871,November 11
Kasama,2020,336.28125,December 02
Lunte District,2020,333.4,November 29
Lupososhi,2020,318.2608695652174,November 14
Luwingu,2020,331.4035087719298,November 27
Mbala,2020,336.3157894736842,December 02
Mporokoso,2020,322.468085106383,November 18
Mpulungu,2020,335.5934959349593,December 01
Mungwi,2020,337.5739130434783,December 03
Nsama,2020,328.31868131868134,November 24
Senga Hill,2020,337.2068965517241,December 03
Chikankanta,2020,123.66666666666669,May 03
Choma,2020,21.47457627118644,January 21
Gwembe,2020,21.0,January 21
Kalomo,2020,21.95,January 21
Kazungula,2020,41.45982142857143,February 10
Livingstone,2020,22.0,January 22
Mazabuka,2020,256.0217391304348,September 13
Monze,2020,67.71666666666667,March 08
Namwala,2020,158.77272727272728,June 07
Pemba,2020,21.04,January 21
Siavonga,2020,21.0,January 21
Sinazongwe,2020,21.9344262295082,January 21
Zimba,2020,22.0,January 22
Kalabo,2020,335.6186440677966,December 01
Kaoma,2020,335.5636363636364,December 01
Limulunga,2020,336.54545454545456,December 02
Luampa,2020,336.8015873015873,December 02
Lukulu,2020,320.3931623931624,November 16
Mitete,2020,306.5657894736842,November 02
Mongu,2020,336.70666666666665,December 02
Mulobezi,2020,305.5133333333333,November 01
Mwandi,2020,106.84415584415584,April 16
Nalolo,2020,336.3898305084746,December 02
Nkeyema,2020,337.02222222222224,December 03
Senanga,2020,335.58015267175574,December 01
Sesheke,2020,259.42446043165467,September 16
Shang'ombo,2020,334.4845360824742,November 30
Sikongo,2020,335.7282608695652,December 01
Sioma,2020,333.96,November 29
Chibombo,2021,322.22727272727275,November 18
Chisamba,2021,323.74603174603175,November 19
Chitambo,2021,325.2323943661972,November 21
Itezhi-tezhi,2021,321.969696969697,November 17
Kabwe,2021,323.05555555555554,November 19
Kapiri Mposhi,2021,323.0366972477064,November 19
Luano,2021,324.7606837606838,November 20
Mkushi,2021,323.49,November 19
Mumbwa,2021,321.8523206751055,November 17
Ngabwe,2021,321.9625,November 17
Serenje,2021,324.44444444444446,November 20
Chililabombwe,2021,321.25,November 17
Chingola,2021,321.04761904761904,November 17
Kalulushi,2021,321.3333333333333,November 17
Kitwe,2021,322.0,November 18
Luanshya,2021,322.0,November 18
Lufwanyama,2021,321.31007751937983,November 17
Masaiti,2021,322.84090909090907,November 18
Mpongwe,2021,321.8125,November 17
Mufulira,2021,322.0,November 18
Ndola,2021,322.6923076923077,November 18
Chadiza,2021,331.1875,November 27
Chasefu,2021,362.2692307692308,December 28
Chipangali,2021,358.7096774193548,December 24
Chipata,2021,351.95,December 17
Kasenengwa,2021,329.8636363636364,November 25
Katete,2021,327.0,November 23
Lumezi,2021,355.92622950819674,December 21
Lundazi,2021,361.11764705882354,December 27
Mambwe,2021,341.1549295774648,December 07
Nyimba,2021,326.0551181102362,November 22
Petauke,2021,326.97727272727275,November 22
Sinda,2021,327.0,November 23
Vubwi,2021,341.6363636363636,December 07
Chembe,2021,322.875,November 18
Chiengi,2021,305.2608695652174,November 01
Chifunabuli,2021,323.0,November 19
Chipili,2021,323.0,November 19
Kawambwa,2021,322.9148936170213,November 18
Lunga,2021,323.3953488372093,November 19
Mansa,2021,322.9782608695652,November 18
Milengi,2021,323.0,November 19
Mwansabombwe,2021,322.3125,November 18
Mwense,2021,323.0,November 19
Nchelenge,2021,321.18367346938777,November 17
Samfya,2021,323.0,November 19
Chilanga,2021,322.7647058823529,November 18
Chirundu,2021,325.8636363636364,November 21
Chongwe,2021,324.57142857142856,November 20
Kafue,2021,324.35087719298247,November 20
Luangwa,2021,326.3125,November 22
Lusaka,2021,323.0,November 19
Rufunsa,2021,325.5913043478261,November 21
Shibuyunji,2021,322.0,November 18
Chama,2021,347.4009433962264,December 13
Chinsali,2021,325.0128205128205,November 21
Isoka,2021,325.3225806451613,November 21
Kanchibiya,2021,325.6019417475728,November 21
Lavushimanda,2021,326.02890173410407,November 22
Mafinga,2021,342.1489361702128,December 08
Mpika,2021,327.873786407767,November 23
Nakonde,2021,324.3137254901961,November 20
Shiwamg'andu,2021,325.5321100917431,November 21
Chavuma,2021,305.1666666666667,November 01
Ikelenge,2021,303.1666666666667,October 30
Kabompo,2021,307.0470588235294,November 03
Kalumbila,2021,313.7261146496815,November 09
Kasempa,2021,321.1283018867924,November 17
Manyinga,2021,307.2795698924731,November 03
Mufumbwe,2021,320.35874439461884,November 16
Mushindano,2021,321.0,November 17
Mwinilunga,2021,304.57013574660635,October 31
Solwezi,2021,321.0,November 17
Zambezi,2021,306.63313609467457,November 02
Chilubi,2021,323.30645161290323,November 19
Kaputa,2021,314.4193548387097,November 10
Kasama,2021,323.65625,November 19
Lunte District,2021,323.0,November 19
Lupososhi,2021,323.0,November 19
Luwingu,2021,323.2280701754386,November 19
Mbala,2021,323.0,November 19
Mporokoso,2021,323.0,November 19
Mpulungu,2021,322.9918699186992,November 18
Mungwi,2021,323.5217391304348,November 19
Nsama,2021,320.967032967033,November 16
Senga Hill,2021,323.1551724137931,November 19
Chikankanta,2021,323.80555555555554,November 19
Choma,2021,322.0,November 18
Gwembe,2021,324.0625,November 20
Kalomo,2021,322.0,November 18
Kazungula,2021,322.0,November 18
Livingstone,2021,322.0,November 18
Mazabuka,2021,322.2826086956522,November 18
Monze,2021,322.3833333333333,November 18
Namwala,2021,322.0,November 18
Pemba,2021,322.2,November 18
Siavonga,2021,325.3478260869565,November 21
Sinazongwe,2021,323.11475409836066,November 19
Zimba,2021,322.04477611940297,November 18
Kalabo,2021,320.5084745762712,November 16
Kaoma,2021,321.0,November 17
Limulunga,2021,321.0,November 17
Luampa,2021,321.1984126984127,November 17
Lukulu,2021,321.0,November 17
Mitete,2021,317.55263157894734,November 13
Mongu,2021,321.0,November 17
Mulobezi,2021,321.38,November 17
Mwandi,2021,322.7402597402597,November 18
Nalolo,2021,321.0,November 17
Nkeyema,2021,321.0,November 17
Senanga,2021,321.12213740458014,November 17
Sesheke,2021,324.47482014388487,November 20
Shang'ombo,2021,323.12371134020617,November 19
Sikongo,2021,320.9021739130435,November 16
Sioma,2021,324.35,November 20
