district,year,mean_start_day
Chililabombwe,2008,314.8125
Chingola,2008,315.4761904761905
Kalulushi,2008,315.6666666666667
Kitwe,2008,315.0
Luanshya,2008,315.22222222222223
Lufwanyama,2008,315.5891472868217
Masaiti,2008,316.3181818181818
Mpongwe,2008,316.25
Mufulira,2008,315.0
Ndola,2008,315.15384615384613
Chadiza,2008,323.875
Chasefu,2008,330.96153846153845
Chipangali,2008,329.93548387096774
Chipata,2008,329.2
Kasenengwa,2008,329.5
Katete,2008,323.1666666666667
Lumezi,2008,331.7704918032787
Lundazi,2008,331.1764705882353
Mambwe,2008,328.6901408450704
Nyimba,2008,322.5748031496063
Petauke,2008,322.375
Sinda,2008,322.1212121212121
Vubwi,2008,325.45454545454544
Chembe,2008,314.875
Chiengi,2008,292.8695652173913
Chifunabuli,2008,315.02702702702703
Chipili,2008,297.0566037735849
Kawambwa,2008,295.28723404255317
Lunga,2008,317.0
Mansa,2008,310.44565217391306
Milengi,2008,315.81333333333333
Mwansabombwe,2008,295.3125
Mwense,2008,296.0
Nchelenge,2008,295.0
Samfya,2008,316.8
Chilanga,2008,323.3529411764706
Chirundu,2008,323.95454545454544
Chongwe,2008,324.57142857142856
Kafue,2008,326.87719298245617
Luangwa,2008,334.1875
Lusaka,2008,323.0
Rufunsa,2008,329.7304347826087
Shibuyunji,2008,322.8
Chama,2008,330.57547169811323
Chinsali,2008,321.06410256410254
Isoka,2008,330.69354838709677
Kanchibiya,2008,321.9805825242718
Lavushimanda,2008,326.0115606936416
Mafinga,2008,330.3191489361702
Mpika,2008,330.13592233009706
Nakonde,2008,321.921568627451
Shiwamg'andu,2008,323.27522935779814
Chavuma,2008,297.0
Ikelenge,2008,310.2083333333333
Kabompo,2008,311.52941176470586
Kalumbila,2008,308.0191082802548
Kasempa,2008,315.39622641509436
Manyinga,2008,304.9139784946237
Mufumbwe,2008,315.1793721973094
Mushindano,2008,314.2631578947368
Mwinilunga,2008,300.289592760181
Solwezi,2008,314.46938775510205
Zambezi,2008,303.603550295858
Chilubi,2008,316.1774193548387
Kaputa,2008,295.43548387096774
Kasama,2008,315.9921875
Lunte District,2008,305.14736842105265
Lupososhi,2008,308.9782608695652
Luwingu,2008,312.87719298245617
Mbala,2008,315.07894736842104
Mporokoso,2008,295.0
Mpulungu,2008,308.4552845528455
Mungwi,2008,317.0695652173913
Nsama,2008,297.38461538461536
Senga Hill,2008,316.58620689655174
Chikankanta,2008,323.69444444444446
Choma,2008,319.7457627118644
Gwembe,2008,322.4375
Kalomo,2008,318.63
Kazungula,2008,318.16517857142856
Livingstone,2008,318.0
Mazabuka,2008,322.69565217391306
Monze,2008,321.51666666666665
Namwala,2008,320.6060606060606
Pemba,2008,320.68
Siavonga,2008,323.2608695652174
Sinazongwe,2008,320.37704918032784
Zimba,2008,318.8955223880597
Kalabo,2008,314.0508474576271
Kaoma,2008,314.5090909090909
Limulunga,2008,314.0
Luampa,2008,316.23015873015873
Lukulu,2008,314.017094017094
Mitete,2008,310.7236842105263
Mongu,2008,314.28
Mulobezi,2008,317.05333333333334
Mwandi,2008,317.53246753246754
Nalolo,2008,314.9491525423729
Nkeyema,2008,316.1111111111111
Senanga,2008,315.59541984732823
Sesheke,2008,316.6906474820144
Shang'ombo,2008,315.12371134020617
Sikongo,2008,314.35869565217394
Sioma,2008,315.28
Chibombo,2009,313.77272727272725
Chisamba,2009,313.85714285714283
Chitambo,2009,315.943661971831
Itezhi-tezhi,2009,313.8838383838384
Kabwe,2009,312.3888888888889
Kapiri Mposhi,2009,309.2844036697248
Luano,2009,315.3247863247863
Mkushi,2009,313.73
Mumbwa,2009,313.75949367088606
Ngabwe,2009,313.2
Serenje,2009,316.037037037037
Chililabombwe,2009,298.75
Chingola,2009,298.7142857142857
Kalulushi,2009,298.0
Kitwe,2009,297.46666666666664
Luanshya,2009,297.77777777777777
Lufwanyama,2009,298.0
Masaiti,2009,298.1136363636364
Mpongwe,2009,308.91964285714283
Mufulira,2009,298.0
Ndola,2009,298.0
Chadiza,2009,319.125
Chasefu,2009,314.11538461538464
Chipangali,2009,316.06451612903226
Chipata,2009,317.0
Kasenengwa,2009,316.95454545454544
Katete,2009,318.3666666666667
Lumezi,2009,316.89344262295083
Lundazi,2009,317.0
Mambwe,2009,316.8169014084507
Nyimba,2009,317.748031496063
Petauke,2009,318.5113636363636
Sinda,2009,318.93939393939394
Vubwi,2009,319.45454545454544
Chembe,2009,305.1666666666667
Chiengi,2009,308.8478260869565
Chifunabuli,2009,310.64864864864865
Chipili,2009,306.1320754716981
Kawambwa,2009,305.4255319148936
Lunga,2009,310.0232558139535
Mansa,2009,306.6847826086956
Milengi,2009,301.16
