term,Coef.,Std.Err.,t,P>|t|,[0.025,0.975],district
Intercept,4.160036964437717e-12,1.8843274731112333e-12,2.2077038220798397,0.045844009102187125,8.919495301982677e-14,8.230878975855606e-12,Mulobezi
mean_spei_lag4,-0.11878861127883227,0.24513325800180572,-0.4845879022990721,0.6360312523138383,-0.648366818522104,0.4107895959644395,Mulobezi
pop_density_wi,209.91071130322442,99.75363108823228,2.10429143293599,0.05537945498259842,-5.593906667967474,425.4153292744163,Mulobezi
spei4_x_popdens,163.6528262874207,170.42172258347537,0.9602814935006941,0.3544346967118064,-204.5209215620134,531.8265741368548,Mulobezi
percent_forest_2000,3.690877847916423e-06,5.7300949977727886e-08,64.41215807680358,1.1283187788214747e-17,3.5670866715990994e-06,3.8146690242337467e-06,Mulobezi
Intercept,1.3936479141202074e-13,4.23801666990421e-14,3.288443681727442,0.005876950746993335,4.7808007619817403e-14,2.309215752042241e-13,Mumbwa
mean_spei_lag4,-0.04131405262671648,0.16939504321346788,-0.24389174466370558,0.811121368443912,-0.40726979454495127,0.32464168929151827,Mumbwa
pop_density_wi,40.731565072775275,9.476237274625264,4.298284634750875,0.0008660203346190691,20.259399083487324,61.20373106206323,Mumbwa
spei4_x_popdens,17.450124443093177,13.294997319718982,1.3125331298270635,0.2120412862374165,-11.271971054160886,46.17221994034724,Mumbwa
percent_forest_2000,9.331965571657232e-07,9.710233154990036e-09,96.10444386560981,6.278929100584433e-20,9.122188738107542e-07,9.541742405206922e-07,Mumbwa
Intercept,7.058805554641053e-13,5.142205540110351e-13,1.3727194488008687,0.19305757525354122,-4.0502541192935203e-13,1.8167865228575626e-12,Mungwi
mean_spei_lag4,-0.28891826812378973,0.46016995443741193,-0.6278512217882877,0.5409741173983746,-1.2830550143354666,0.7052184780878873,Mungwi
pop_density_wi,54.986999097450465,21.71972698938972,2.5316616145457123,0.025046161608344636,8.064381682682601,101.90961651221832,Mungwi
spei4_x_popdens,26.90258778146596,29.595478866789964,0.909010051925675,0.3798889146688833,-37.03455713530137,90.83973269823329,Mungwi
percent_forest_2000,9.43309317579022e-07,2.40170811276027e-08,39.27660120591764,6.782741020276142e-15,8.914235682912678e-07,9.951950668667761e-07,Mungwi
Intercept,-9.03146368794425e-15,8.59083703595318e-13,-0.010512903050246466,0.9917716933613476,-1.864968970211712e-12,1.846906042835824e-12,Mushindano
mean_spei_lag4,0.9233120183321739,0.9565000499291427,0.9653026347469325,0.3520080520193837,-1.1430807094381399,2.989704746102488,Mushindano
pop_density_wi,117.27479454570312,81.40491459552433,1.4406353121111304,0.17333649359431028,-58.58983142835328,293.1394205197595,Mushindano
spei4_x_popdens,-69.85153858751873,100.22117923959414,-0.6969738244700543,0.498094026146505,-286.3662329302991,146.66315575526158,Mushindano
percent_forest_2000,8.661803446649563e-08,4.039214591989055e-09,21.444276478472958,1.5730808243183053e-11,7.789184186524251e-08,9.534422706774875e-08,Mushindano
Intercept,5.420105620504686e-12,2.409993298509062e-12,2.249012735370602,0.0424847987449318,2.1363163612461907e-13,1.0626579604884753e-11,Mwandi
mean_spei_lag4,-0.34527341789843186,0.2512555490225705,-1.374192208855119,0.19261108906303767,-0.8880780307686966,0.19753119497183297,Mwandi
pop_density_wi,58.59718643935419,113.14659551852272,0.5178873139825184,0.6132369532927614,-185.8411721041344,303.03554498284274,Mwandi
spei4_x_popdens,14.42932683597154,160.07445953233005,0.09014134346058664,0.9295489361063876,-331.3905182376111,360.2491719095542,Mwandi
percent_forest_2000,7.69645602953242e-06,1.492741397329106e-07,51.55920538750608,2.0156840367707317e-16,7.373968856833258e-06,8.01894320223158e-06,Mwandi
Intercept,2.4149623453246642e-14,3.3579376219938433e-14,0.719180228217203,0.48475792747928903,-4.8394208435820636e-14,9.669345534231391e-14,Mwansabombwe
mean_spei_lag4,-0.679330462687057,0.5133381817431667,-1.3233585321477987,0.2085193133308006,-1.7883301806896812,0.4296692553155673,Mwansabombwe
pop_density_wi,3.3317239404535712,6.304763219390604,0.5284455299140646,0.6060945510098075,-10.288888905126116,16.952336786033257,Mwansabombwe
spei4_x_popdens,3.7292718147957302,8.376525224819181,0.44520510769144517,0.6634946736963532,-14.367110730958668,21.82565436055013,Mwansabombwe
percent_forest_2000,2.4456804243273427e-07,4.808706687903329e-09,50.85942194144716,2.405578599491354e-16,2.3417946322607347e-07,2.549566216393951e-07,Mwansabombwe
Intercept,2.3899969791770988e-14,3.014133036883593e-14,0.7929301560120227,0.44205018094176074,-4.1216415601098614e-14,8.901635518464058e-14,Mwense
mean_spei_lag4,-0.3664395134809868,0.5361977481456248,-0.6834036784903957,0.5063501188722804,-1.5248243222397708,0.7919452952777972,Mwense
pop_density_wi,25.195823738272583,23.226102197490174,1.0848063753458925,0.29771576355692253,-24.98111946094544,75.37276693749061,Mwense
spei4_x_popdens,10.292857469556084,27.56099608994035,0.37345738288874597,0.7148273423111929,-49.249054623995576,69.83476956310774,Mwense
percent_forest_2000,2.573839324149369e-07,5.836842221521404e-09,44.096434792415614,1.5221412736868624e-15,2.4477420142685376e-07,2.6999366340302e-07,Mwense
Intercept,-5.587619504461434e-15,1.7011236845405417e-14,-0.328466386967659,0.7477898332062647,-4.233816239291001e-14,3.1162923383987146e-14,Mwinilunga
mean_spei_lag4,0.33523976800974903,0.4365336034267771,0.7679586757539988,0.4562354147765675,-0.607833746325442,1.2783132823449401,Mwinilunga
pop_density_wi,-9.072198064690172,24.551953614845644,-0.36951023152815643,0.7176966595454812,-62.11346910908736,43.96907297970702,Mwinilunga
spei4_x_popdens,-16.134334730325488,35.22714709932394,-0.45800855473292434,0.654508027870763,-92.23795918024642,59.96928971959544,Mwinilunga
percent_forest_2000,1.9873039415386463e-07,2.822354458115638e-09,70.41298217607584,3.5552618503027555e-18,1.926330680451286e-07,2.0482772026260065e-07,Mwinilunga
Intercept,2.555999926898353e-12,7.892304387532845e-14,32.385977547140264,8.131272062100091e-14,2.385497056637596e-12,2.7265027971591097e-12,Nakonde
mean_spei_lag4,-0.4148730889690494,0.42340439937189,-0.9798506807782428,0.34504374530953597,-1.3295826823797814,0.4998365044416827,Nakonde
pop_density_wi,4.382916381081842,4.799693437326082,0.9131659007629399,0.37777986655428797,-5.986190881539044,14.752023643702728,Nakonde
spei4_x_popdens,11.173067735619814,7.014244144854831,1.592911154057221,0.13519389733413678,-3.980285463689743,26.32642093492937,Nakonde
percent_forest_2000,5.663202833130024e-06,1.6542127816586272e-07,34.235032493532714,3.981738272673294e-14,5.3058318886687754e-06,6.020573777591272e-06,Nakonde
Intercept,2.462723838063827e-12,7.578459571849343e-13,3.2496364395896062,0.006332663105354008,8.254971857358005e-13,4.099950490391853e-12,Nalolo
mean_spei_lag4,-0.023284682807271802,0.3514906971326385,-0.06624551658755594,0.9481903122761057,-0.7826341679302548,0.7360648023157111,Nalolo
pop_density_wi,-147.70072387759788,39.32293859541293,-3.7560957841240117,0.002399482658184095,-232.652767899069,-62.748679856126756,Nalolo
spei4_x_popdens,-32.89136515409342,75.98273268496642,-0.43287947131968774,0.6721974496398251,-197.0420792789506,131.25934897076377,Nalolo
percent_forest_2000,5.700397315487431e-06,1.183940010836354e-07,48.147687072933536,4.886995350882368e-16,5.4446226264333345e-06,5.956172004541528e-06,Nalolo
Intercept,7.475162214129025e-11,2.7129189772864386e-12,27.553945682542857,6.458507689497945e-13,6.889071701524235e-11,8.061252726733814e-11,Namwala
mean_spei_lag4,-0.811184591190441,0.4176541080678227,-1.9422401827751516,0.07409132312047194,-1.7134714355023457,0.0911022531214638,Namwala
pop_density_wi,-9.107735380232358,21.333531015402027,-0.4269211399489802,0.6764222471420543,-55.196027117545775,36.98055635708106,Namwala
spei4_x_popdens,0.869111370880286,36.75270601886396,0.023647547759726852,0.9814928754874132,-78.53028275239942,80.26850549416,Namwala
percent_forest_2000,2.8901573071169254e-05,1.0474432754337714e-06,27.592494743164416,6.343994979024052e-13,2.6638709449501274e-05,3.1164436692837234e-05,Namwala
Intercept,-1.4917974802080975e-15,6.991108233120838e-15,-0.2133849785275256,0.8343367342994632,-1.6595168580968887e-14,1.361157362055269e-14,Nchelenge
mean_spei_lag4,-0.7328875032130265,0.37898941901808153,-1.9337941019880045,0.07520994084629183,-1.551644365190059,0.08586935876400603,Nchelenge
pop_density_wi,3.187403630302712,3.4307754117613745,0.9290621645986106,0.36978729640808583,-4.224336036623686,10.59914329722911,Nchelenge
spei4_x_popdens,9.262910440369271,6.4311409014696395,1.4403214891859262,0.17342360755190805,-4.630724788450159,23.156545669188702,Nchelenge
percent_forest_2000,3.723102088709739e-07,4.529788724535782e-09,82.19151742206888,4.780135486448424e-19,3.625241952900963e-07,3.820962224518515e-07,Nchelenge
Intercept,1.8432911122982957e-14,6.50067599119348e-16,28.355375883914498,4.4743972246576423e-13,1.7028525457264655e-14,1.983729678870126e-14,Ndola
mean_spei_lag4,-0.24071583539659003,0.522090928590119,-0.4610611336355362,0.6523736212242144,-1.3686247133453078,0.8871930425521278,Ndola
pop_density_wi,1.4825091089805955,0.7395269922960256,2.0046720733989942,0.0662833046773618,-0.11514182578262289,3.080160043743814,Ndola
spei4_x_popdens,1.5003223829904113,0.6315708931633529,2.375540733797496,0.03358659211286278,0.1358964210672169,2.8647483449136057,Ndola
percent_forest_2000,5.441991044825515e-07,1.7353822178366584e-08,31.359034274360294,1.2300937361517974e-13,5.067084509786104e-07,5.816897579864927e-07,Ndola
Intercept,1.2188241989119633e-12,7.575198259823947e-13,1.608966732100144,0.1316279214664664,-4.1769788978820283e-13,2.8553462876121292e-12,Ngabwe
mean_spei_lag4,0.1336166375559416,0.23016700990953975,0.5805203691374173,0.571490170546971,-0.3636289564039794,0.6308622315158626,Ngabwe
pop_density_wi,154.20926671549597,42.18440838976697,3.6555986584110496,0.0029060950891317393,63.07539303889243,245.3431403920995,Ngabwe
spei4_x_popdens,49.42225300241302,61.73088535061992,0.8006081999586404,0.43774590969998184,-83.93921684465457,182.7837228494806,Ngabwe
percent_forest_2000,3.9585750453217486e-07,5.3272570179599915e-09,74.30794181651173,1.7684902541574183e-18,3.8434866544566215e-07,4.073663436186876e-07,Ngabwe
Intercept,6.371075886702705e-14,3.0099585472738284e-15,21.166656572307613,1.8552715805580442e-11,5.720813876424976e-14,7.021337896980435e-14,Nkeyema
mean_spei_lag4,-0.28475832556716013,0.24642856918062153,-1.1555410418280054,0.2686659794173882,-0.8171348824815092,0.2476182313471889,Nkeyema
pop_density_wi,36.143356199843126,17.985244923429185,2.009611565131346,0.0656990162412089,-2.711403211507836,74.9981156111941,Nkeyema
spei4_x_popdens,4.470148135912709,25.93116421754821,0.1723851693819307,0.8657895240677675,-51.55072626522181,60.49102253704723,Nkeyema
percent_forest_2000,1.0403037130296636e-06,1.3377870245410898e-08,77.7630290880214,9.807250360970519e-19,1.0114025814612754e-06,1.0692048445980517e-06,Nkeyema
Intercept,3.1326319489174323e-12,1.9223549164541978e-12,1.6295804287252025,0.12716928752835108,-1.020363359183945e-12,7.28562725701881e-12,Nsama
mean_spei_lag4,-0.029117808296503987,0.2522279866187152,-0.11544241654880441,0.9098585987254397,-0.5740232448698441,0.5157876282768361,Nsama
pop_density_wi,60.15629826222973,30.83990734208957,1.9505991893863392,0.07299921643592482,-6.469270927782439,126.7818674522419,Nsama
spei4_x_popdens,48.595261564871045,43.538798140204825,1.1161369546394748,0.2845697494575803,-45.46459327721049,142.65511640695257,Nsama
percent_forest_2000,2.5985162926301836e-07,3.5141265195811087e-09,73.94487017331215,1.8844955244959744e-18,2.522598204752769e-07,2.674434380507598e-07,Nsama
Intercept,-2.7064843758751274e-13,6.561336291656366e-13,-0.4124898123750785,0.6867020005017392,-1.6881389644869673e-12,1.146842089311942e-12,Nyimba
mean_spei_lag4,-0.35349795023983205,0.35707260015101194,-0.9899890108911518,0.340248872630995,-1.1249064036871141,0.41791050320745,Nyimba
pop_density_wi,-18.819767717566204,41.3562238419415,-0.4550649447467227,0.6565692396059095,-108.16445745528226,70.52492202014984,Nyimba
spei4_x_popdens,24.523022487897116,48.058126406084206,0.5102783716676994,0.6184098927231815,-79.30024748804854,128.34629246384276,Nyimba
percent_forest_2000,4.447011173601132e-07,1.1002020449962377e-08,40.41995007940872,4.684133079667094e-15,4.209326972222714e-07,4.6846953749795497e-07,Nyimba
Intercept,6.383075034781709e-14,1.2516261001193696e-13,0.5099825765995887,0.6186114194759939,-2.0656662928282483e-13,3.34228129978459e-13,Pemba
mean_spei_lag4,0.07650654792557081,0.3240072655405726,0.23612602574799535,0.8170143618166075,-0.6234685930139225,0.7764816888650641,Pemba
pop_density_wi,-25.765208431462447,21.33059705110828,-1.2078990742607345,0.2486018953365598,-71.84716172427648,20.316744861351587,Pemba
spei4_x_popdens,-46.20595527937676,31.054688482036216,-1.4878898336431516,0.16063094904673267,-113.29553091212861,20.8836203533751,Pemba
percent_forest_2000,1.8739215029123164e-06,4.464168009895911e-08,41.9769484203622,2.875728645751449e-15,1.7774790164547657e-06,1.970363989369867e-06,Pemba
Intercept,5.041421498892894e-13,1.7824543483119737e-13,2.8283593931408335,0.014235263488425395,1.1906629932270655e-13,8.892180004558722e-13,Petauke
mean_spei_lag4,-0.35221179171790024,1.3571116903267684,-0.25953043823024907,0.7992906240095127,-3.2840733508166746,2.5796497673808743,Petauke
pop_density_wi,9.63812895336115,13.866072340684514,0.6950871679128534,0.49923705750271563,-20.317699119674664,39.593957026396964,Petauke
spei4_x_popdens,8.152723265968909,17.001806612691095,0.4795209974852474,0.6395345523888032,-28.577446843300514,44.88289337523833,Petauke
percent_forest_2000,2.3168914511768827e-06,2.51109860043519e-07,9.226604844490575,4.540140551639324e-07,1.7744015802105526e-06,2.859381322143213e-06,Petauke
Intercept,-1.2715661068192297e-13,2.6692095750308556e-13,-0.476383015674043,0.6417087057948141,-7.03804281024151e-13,4.4949105966030506e-13,Rufunsa
mean_spei_lag4,-0.011408970516828624,0.19856892645335744,-0.05745597118645106,0.9550557284846302,-0.44039105537377404,0.41757311434011685,Rufunsa
pop_density_wi,21.70038105935358,20.929273930762605,1.0368434725037248,0.3187110719735221,-23.514566343152524,66.91532846185969,Rufunsa
spei4_x_popdens,-14.623523600879283,21.50935345743109,-0.6798681155070759,0.5085143217076123,-61.091656631054725,31.844609429296163,Rufunsa
percent_forest_2000,9.618575961789825e-07,1.1605106190895113e-08,82.8822744365421,4.2881858776049067e-19,9.36786288509271e-07,9.86928903848694e-07,Rufunsa
Intercept,2.0189064971761623e-13,1.3924536673420665e-13,1.449891328183204,0.17078352406937033,-9.893067613238282e-14,5.027119755676152e-13,Samfya
mean_spei_lag4,-0.7004910618712983,0.24680561489856187,-2.838229843997686,0.01396856476182001,-1.2336821765367385,-0.16729994720585806,Samfya
pop_density_wi,-6.93164773787356,7.886237203878811,-0.878955014752062,0.39538198625328247,-23.968827410550084,10.105531934802961,Samfya
spei4_x_popdens,12.881259634073091,10.451952118192281,1.2324262002360733,0.2396146403956308,-9.698810120900804,35.46132938904699,Samfya
percent_forest_2000,8.044844657402135e-07,9.359148504707504e-09,85.95701471512825,2.672807419089609e-19,7.842652546594794e-07,8.247036768209475e-07,Samfya
Intercept,4.209145789425872e-12,3.796925870039988e-13,11.085667546576417,5.3741933325111826e-08,3.388869825371837e-12,5.029421753479907e-12,Senanga
mean_spei_lag4,-0.33226493837233023,0.14194565374191867,-2.3407897995696603,0.03583579468874275,-0.6389198796372392,-0.02560999710742129,Senanga
pop_density_wi,-10.122229424178682,27.146493863169223,-0.37287428259425914,0.7152509350230514,-68.7686638989807,48.52420505062334,Senanga
spei4_x_popdens,91.92912653072665,56.695053613150236,1.621466436172555,0.12890839690830927,-30.553090271499812,214.4113433329531,Senanga
percent_forest_2000,8.178374117831295e-06,6.512560547084548e-08,125.57847345453818,1.946201911341765e-21,8.037678801039035e-06,8.319069434623556e-06,Senanga
Intercept,1.2569107177653241e-15,7.24928249515364e-14,0.01733841547222923,0.9864299203648161,-1.5535431612584875e-13,1.578681375613794e-13,Senga Hill
mean_spei_lag4,-0.20325142854479064,0.3442462295303343,-0.590424559833503,0.5650292564979399,-0.9469501929270083,0.5404473358374271,Senga Hill
pop_density_wi,22.64360201506115,7.858723848311536,2.8813332103438367,0.012860458884254166,5.6658613333862355,39.621342696736065,Senga Hill
spei4_x_popdens,10.607945641661043,10.9042427675917,0.9728273542468004,0.3483935373462905,-12.949238655885754,34.165129939207844,Senga Hill
percent_forest_2000,1.5687111532822142e-06,3.0491263387648625e-08,51.44788962459543,2.0728571316168817e-16,1.502838783563641e-06,1.6345835230007876e-06,Senga Hill
Intercept,6.012997103596704e-13,3.2007035160251665e-13,1.8786485763180025,0.0828996048187299,-9.017024510486252e-14,1.2927696658242032e-12,Serenje
mean_spei_lag4,0.050963612111816804,0.21457115984090924,0.23751380264525324,0.815960389908319,-0.4125891961889695,0.5145164204126031,Serenje
pop_density_wi,82.55810364436655,17.20048664599271,4.799753945543195,0.00034699423908579743,45.398711418487686,119.71749587024541,Serenje
spei4_x_popdens,23.244297551055276,22.568082798885943,1.0299633229014347,0.32180983358107507,-25.511081164074838,71.99967626618539,Serenje
percent_forest_2000,6.44629125897115e-07,8.691491585761465e-09,74.16783638761801,1.8123178097866115e-18,6.258522998973413e-07,6.634059518968886e-07,Serenje
Intercept,2.4692327808933176e-11,3.5116166421433545e-13,70.3161259477969,3.61929543240732e-18,2.393368915621384e-11,2.5450966461652513e-11,Sesheke
mean_spei_lag4,-0.2643796001010926,0.19705079215479596,-1.3416825033284088,0.2026659339369388,-0.6900819552031274,0.16132275500094218,Sesheke
pop_density_wi,-41.76751857366967,30.63649129204395,-1.36332578608688,0.19592542130076207,-107.95363410494218,24.418596957602837,Sesheke
spei4_x_popdens,-26.927172667145985,54.28252230304516,-0.4960560328574749,0.6281357565543277,-144.19743244429063,90.34308710999865,Sesheke
percent_forest_2000,1.7641865378644905e-05,2.541079757001917e-07,69.42664955727163,4.268932920507613e-18,1.7092898472585456e-05,1.8190832284704355e-05,Sesheke
Intercept,4.1026688819980404e-13,4.576134004185279e-14,8.965360014033214,6.290016364684402e-07,3.11405523495731e-13,5.091282529038771e-13,Shibuyunji
mean_spei_lag4,-0.28350142065478956,0.46031456756784717,-0.6158862669776434,0.5486017553468999,-1.2779505845407715,0.7109477432311925,Shibuyunji
pop_density_wi,12.940158634630556,6.293964989905345,2.055962919302029,0.06044299713256375,-0.6571260544239053,26.537443323685018,Shibuyunji
spei4_x_popdens,1.511685910237754,9.995614869544376,0.15123490950453758,0.8821120388691863,-20.08252715598155,23.10589897645706,Shibuyunji
percent_forest_2000,2.3569652863995473e-06,8.310152995620165e-08,28.362477654042916,4.460070023508215e-13,2.177435345778213e-06,2.5364952270208814e-06,Shibuyunji
Intercept,1.8168781362056539e-13,5.671730574795435e-14,3.2033928837869454,0.006922227406645191,5.915752400376877e-14,3.0421810323736197e-13,Siavonga
mean_spei_lag4,-0.04692181545268675,0.2437730324344182,-0.19248156772759528,0.8503393256486655,-0.5735614340144576,0.47971780310908413,Siavonga
pop_density_wi,0.6890452098973621,5.19875177712141,0.1325405096141928,0.896586321464619,-10.54217518211672,11.920265601911444,Siavonga
spei4_x_popdens,11.650990444864401,7.908945785626789,1.4731407649851596,0.16450958902425591,-5.435248136053133,28.737229025781936,Siavonga
percent_forest_2000,1.1426460906987094e-06,2.0191028008927718e-08,56.59177384100869,6.036570291204957e-17,1.0990260266464955e-06,1.1862661547509233e-06,Siavonga
Intercept,2.1108912180211216e-12,1.1892913250591882e-13,17.749151730473336,1.7036909324771497e-10,1.853960447815236e-12,2.367821988227007e-12,Sikongo
mean_spei_lag4,-0.7098750667800257,0.5511587749264911,-1.2879683660569547,0.22021150597977152,-1.9005812088646672,0.4808310753046158,Sikongo
pop_density_wi,-214.91977545235196,51.40830373035144,-4.180643200749365,0.0010777634782087554,-325.980663513231,-103.85888739147295,Sikongo
spei4_x_popdens,43.197299380723024,103.81908811610542,0.4160824388325738,0.6841367226707858,-181.09020452767513,267.48480328912115,Sikongo
percent_forest_2000,5.759989305700376e-06,1.7256181231055472e-07,33.37928147934772,5.51430648713529e-14,5.387192175082546e-06,6.132786436318207e-06,Sikongo
Intercept,1.1459172739727306e-12,2.6665227425293477e-13,4.297421715915174,0.0008674062724196147,5.698500585026444e-13,1.7219844894428167e-12,Sinazongwe
mean_spei_lag4,-0.48065349517060507,0.295955265262658,-1.6240748234164,0.1283470891110695,-1.120025973958656,0.15871898361744596,Sinazongwe
pop_density_wi,11.61271239199251,13.585566165005039,0.8547831022240068,0.4081483568445735,-17.737118931161618,40.96254371514664,Sinazongwe
spei4_x_popdens,32.95175679926574,20.232921886200803,1.6286207688934635,0.12737390654470485,-10.758813472306507,76.66232707083799,Sinazongwe
percent_forest_2000,3.0802539918654212e-06,6.874209887488743e-08,44.80884410398308,1.2374384037768782e-15,2.9317457160767705e-06,3.228762267654072e-06,Sinazongwe
Intercept,4.508382996094567e-12,1.6036437045529398e-13,28.113370715045484,4.99346551945551e-13,4.161936836549848e-12,4.854829155639287e-12,Sinda
mean_spei_lag4,-0.39476981538998646,0.45316421186633793,-0.871140758808255,0.3994792823429444,-1.3737715749358808,0.5842319441559077,Sinda
pop_density_wi,-13.101527295351499,4.876956174582993,-2.6864148100473244,0.018671271574390906,-23.637550553854602,-2.565504036848397,Sinda
spei4_x_popdens,12.257998701853307,5.996838403897888,2.0440768745553863,0.06175244411837875,-0.6973830237893779,25.21338042749599,Sinda
percent_forest_2000,7.395071941500285e-06,2.5222458579160933e-07,29.319393739078922,2.91536688620474e-13,6.8501738519672305e-06,7.939970031033339e-06,Sinda
Intercept,5.279161053430505e-12,6.738116396640196e-14,78.34772720849458,8.898960455389575e-19,5.1335928987616304e-12,5.42472920809938e-12,Sioma
mean_spei_lag4,-0.05940660237034432,0.1684625875205033,-0.35263973588862296,0.7300102065402198,-0.4233478962359598,0.3045346914952711,Sioma
pop_density_wi,-33.751831091905665,12.750738533996575,-2.6470491102860483,0.020124398937526104,-61.29812696748151,-6.205535216329821,Sioma
spei4_x_popdens,-10.753368838904231,22.671599140358712,-0.4743101169145888,0.64314680479385,-59.732381013583634,38.225643335775175,Sioma
percent_forest_2000,8.600633923679697e-06,8.94374047248782e-08,96.16372422854212,6.228861663186263e-20,8.407416157796852e-06,8.793851689562543e-06,Sioma
Intercept,7.96650498951672e-14,6.241067039140777e-14,1.2764652165334678,0.2241233708932199,-5.51650062471495e-14,2.144951060374839e-13,Solwezi
mean_spei_lag4,0.04802750470908652,0.33116028974548234,0.1450279704308711,0.8869131983323684,-0.6674008055216009,0.763455814939774,Solwezi
pop_density_wi,21.681531469311302,9.826809269793657,2.2063653495298348,0.04595692814221315,0.4520007298285549,42.91106220879405,Solwezi
spei4_x_popdens,1.7223708021714388,11.99471107301359,0.14359418844581678,0.8880229180313021,-24.19062704327296,27.63536864761584,Solwezi
percent_forest_2000,6.783656639284179e-07,1.2116338867904232e-08,55.98767674989558,6.936659130150447e-17,6.521899052071372e-07,7.045414226496985e-07,Solwezi
Intercept,1.2273957309997488e-14,2.7061441983920008e-15,4.535588797260217,0.0005596703574640307,6.427688203927598e-15,1.812022641606738e-14,Vubwi
mean_spei_lag4,0.37837321320734507,0.2975996043415908,1.2714170573057642,0.22585754739501604,-0.2645516441874264,1.0212980706021164,Vubwi
pop_density_wi,7.289539386908424,2.7934193166498087,2.609539979715928,0.021611139894757474,1.2547238508654361,13.32435492295141,Vubwi
spei4_x_popdens,-4.09040954247576,6.17519315748501,-0.6623937807544912,0.5192900761358077,-17.43110328749889,9.25028420254737,Vubwi
percent_forest_2000,3.776207228086825e-07,5.054454699414933e-09,74.71047724542731,1.6487984180340012e-18,3.667012373005644e-07,3.885402083168006e-07,Vubwi
Intercept,7.841137493667728e-14,3.8690202598856005e-13,0.2026646790911241,0.8425345526749862,-7.57439635130272e-13,9.142623850036266e-13,Zambezi
mean_spei_lag4,0.06935618906861322,0.24561756134738372,0.28237471574974576,0.7821018575572141,-0.46126829194266444,0.5999806700798909,Zambezi
pop_density_wi,29.776657862232447,15.86878770952253,1.8764292778561837,0.08322349476411324,-4.505773721453771,64.05908944591866,Zambezi
spei4_x_popdens,-0.7935363042676369,32.19552090202749,-0.024647413119433782,0.9807105246152572,-70.34773053944322,68.76065793090795,Zambezi
percent_forest_2000,3.8465582460511647e-07,4.087066077572649e-09,94.11539165365478,8.237662736774912e-20,3.7582625515424345e-07,3.934853940559895e-07,Zambezi
Intercept,3.6087513309266335e-12,8.49092711596267e-14,42.50126378004467,2.449843696907298e-15,3.425316002870427e-12,3.79218665898284e-12,Zimba
mean_spei_lag4,-0.2481320472728055,0.23042805786448506,-1.0768308754254752,0.3011336850984317,-0.7459416010524236,0.2496775065068126,Zimba
pop_density_wi,-2.7337484033303117,5.223444780010413,-0.5233612143832909,0.6095287845932165,-14.0183147848197,8.550817978159076,Zimba
spei4_x_popdens,21.070261489478536,7.951509376497901,2.6498442612361672,0.02001768347398157,3.892069860936619,38.24845311802045,Zimba
percent_forest_2000,6.579744756144173e-06,1.456305370537778e-07,45.18107870270666,1.1119740111809156e-15,6.265129108469607e-06,6.894360403818739e-06,Zimba
