district,year,forest_cover_ha,loss_m2,percent_loss_annual,forest_2000_m2,population,pop_growth,district_area_km2,pop_density,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date,percent_forest_2000,mean_spei_lag1,mean_spei_lag2,mean_spei_lag3,mean_spei_lag4,mean_spei_lag5,pop_density_c,pop_density_c_scaled,pop_density_wi,spei4_x_popdens
Kalabo,2011,23874.804552464582,3553681.052119476,1.46663463869029,285462117.17646104,89265.8515625,0.0002639408478357,9901.481935315935,9.01540316345098,1.9218333959579468,1.868124067783356,4.0,Western,November 07,April 13,2883024.1679106047,1.8219303091367085,1.585819959640503,1.066170970598857,0.4423726083089908,0.4710789859294891,-70.2800717122573,-0.702800717122573,0.0001880859830277748,8.320408689835731e-05
Kalabo,2012,23755.386879989976,1194176.724746046,0.500182827516706,285462117.17646104,90039.4296875,0.0086660028606613,9901.481935315935,9.093530673055461,1.6062729756037395,1.6504299640655518,6.0,Western,November 07,April 13,2883024.1679106047,1.9218333959579468,1.8219303091367085,1.585819959640503,1.066170970598857,0.4423726083089908,-70.20194420265281,-0.7020194420265281,0.0009693610790726392,0.001033504642535631
Kalabo,2013,23709.253419827623,461334.6016235352,0.1942020999086039,285462117.17646104,89842.1953125,-0.0021905333661546,9901.481935315935,9.073610990699983,1.381949043273926,1.333586573600769,5.0,Western,November 07,April 13,2883024.1679106047,1.6062729756037395,1.9218333959579468,1.8219303091367085,1.585819959640503,1.066170970598857,-70.2218638850083,-0.7022186388500831,0.0007701642555176802,0.0012213418486016056
Kalabo,2014,23691.45716832005,177962.5150756836,0.0750603622663448,285462117.17646104,89519.6640625,-0.0035899751656571,9901.481935315935,9.041036952580535,0.3731252526243527,0.3700129315257072,6.0,Western,November 07,April 13,2883024.1679106047,1.381949043273926,1.6062729756037395,1.9218333959579468,1.8219303091367085,1.585819959640503,-70.25443792312774,-0.7025443792312774,0.00044442387432330754,0.0008097093267335974
Kalabo,2015,23685.49606678197,59611.015380859375,0.0251613967673421,285462117.17646104,89933.9375,0.0046277367306781,9901.481935315935,9.082876491369412,-0.7810879200696945,-0.8133943974971771,4.0,Western,November 07,April 13,2883024.1679106047,0.3731252526243527,1.381949043273926,1.6062729756037395,1.9218333959579468,1.8219303091367085,-70.21259838433886,-0.7021259838433886,0.0008628192622121,0.0016581948727950103
Kalabo,2016,23668.918974252672,165770.92529296875,0.0699883696020436,285462117.17646104,89605.6796875,-0.0036499882205202,9901.481935315935,9.049724099167472,-0.5908110290765762,-0.599502682685852,5.0,Western,November 07,April 13,2883024.1679106047,-0.7810879200696945,0.3731252526243527,1.381949043273926,1.6062729756037395,1.9218333959579468,-70.2457507765408,-0.702457507765408,0.0005312953401926945,0.0008534053470157205
Kalabo,2017,23616.79138206517,521275.921875,0.2202364723298306,285462117.17646104,89750.2734375,0.0016136672419011,9901.481935315935,9.064327342494542,-0.2081030759960413,-0.2187918722629547,5.0,Western,November 07,April 13,2883024.1679106047,-0.5908110290765762,-0.7810879200696945,0.3731252526243527,1.381949043273926,1.6062729756037395,-70.23114753321374,-0.7023114753321374,0.0006773277734632988,0.0009360324685204642
Kalabo,2018,23560.475611905254,563157.7015991211,0.2384564831388521,285462117.17646104,89375.4609375,-0.0041761711206486,9901.481935315935,9.02647316041871,0.0729912295937537,0.0720251947641372,5.0,Western,November 07,April 13,2883024.1679106047,-0.2081030759960413,-0.5908110290765762,-0.7810879200696945,0.3731252526243527,1.381949043273926,-70.26900171528956,-0.7026900171528956,0.0002987859527051606,0.00011148458408372096
Kalabo,2019,23544.93241499364,155431.96911621094,0.0659714904217256,285462117.17646104,89351.5078125,-0.0002680056108101,9901.481935315935,9.024054014965891,-0.2612281266289453,-0.2957478314638137,6.0,Western,November 07,April 13,2883024.1679106047,0.0729912295937537,-0.2081030759960413,-0.5908110290765762,-0.7810879200696945,0.3731252526243527,-70.27142086074238,-0.7027142086074238,0.0002745944981769055,-0.00021448244544358065
Kalabo,2020,23503.21781801488,417145.96978759766,0.1771701708185644,285462117.17646104,88884.5546875,-0.0052260240082336,9901.481935315935,8.976894092032083,-0.2321634501218795,-0.3493287563323974,5.0,Western,November 07,April 13,2883024.1679106047,-0.2612281266289453,0.0729912295937537,-0.2081030759960413,-0.5908110290765762,-0.7810879200696945,-70.3185807836762,-0.703185807836762,-0.00019700473116124328,0.00011639256795032839
