district,year,forest_cover_ha,loss_m2,percent_loss_annual
Kaputa,2005,790944.5813900832,11215103.757100184,0.14159302959299497
Kaputa,2006,790371.6516254588,5729297.646243825,0.07243614509849221
Kaputa,2007,787917.021545096,24546300.8036286,0.3105665638835513
Kaputa,2008,786561.5980766603,13554234.684357049,0.17202616917422797
Kaputa,2009,785205.732689161,13558653.87499282,0.17237879281352048
Kaputa,2010,777060.1641992102,81455684.8995074,1.037380160490413
Kaputa,2011,776448.4025019287,6117616.97281566,0.07872771317675376
Kaputa,2012,774188.7118697173,22596906.322113875,0.2910290786779968
Kaputa,2013,770989.9391090334,31987727.606838565,0.41317739611038856
Kaputa,2014,769356.4697752063,16334693.338271916,0.21186649150245085
Kaputa,2015,768572.2730653702,7841967.098360907,0.1019289160023858
Kaputa,2016,767029.7226493201,15425504.160500681,0.20070336520178733
Kaputa,2017,764677.1861097896,23525365.395304363,0.3067073504537447
Kaputa,2018,762536.5780199211,21406080.89868547,0.2799361781353322
Kaputa,2019,760561.0690843189,19755089.356021896,0.2590707111692916
Kaputa,2020,758991.9455030196,15691235.812993307,0.20631132003489008
Kaputa,2021,757137.1552568584,18547902.461611997,0.24437548476643492
Kaputa,2022,755313.8340282114,18233212.286470063,0.24081782487988526
Kasama,2001,467592.5505562853,4528026.771720378,0.09674333353464219
Kasama,2002,467423.51107951725,1690394.7676805684,0.03615102006371873
Kasama,2003,466483.246094489,9402649.850282677,0.2011591121843059
Kasama,2004,466147.1276569458,3361184.375431794,0.07205369975390212
Kasama,2005,463189.7305458279,29573971.11117901,0.6344342667052438
Kasama,2006,463020.98303714464,1687475.086831725,0.03643161701454792
Kasama,2007,461271.0666689703,17499163.681743547,0.3779345714952128
Kasama,2008,459340.15503513644,19309116.338338934,0.418606709451301
Kasama,2009,458815.43706208124,5247179.730551805,0.11423298557798484
Kasama,2010,457025.7115097249,17897255.52356292,0.390075269440886
Kasama,2011,455756.9996635582,12687118.46166705,0.2776018535096594
Kasama,2012,454648.6099320474,11083897.315108474,0.24319752243609324
Kasama,2013,452833.6720054744,18149379.26573008,0.3991957496239287
Kasama,2014,449636.4304096648,31972415.958095655,0.7060520878780661
Kasama,2015,448055.06087326066,15813695.364041198,0.35169960204588635
Kasama,2016,444837.5132868674,32175475.863932293,0.7181143273155355
Kasama,2017,439986.3216951503,48511915.917171225,1.0905536171785672
Kasama,2018,436460.2442450054,35260774.501448326,0.8014061520275889
Kasama,2019,432465.7968832734,39944473.617320344,0.9151915700000768
Kasama,2020,428370.2586596513,40955382.23622066,0.9470201465961225
Kasama,2021,423701.1176420971,46691410.175542384,1.089977869183482
Kasama,2022,418405.6445633878,52954730.7870931,1.2498133373304974
Kasempa,2001,1596892.3326089727,2949264.231567383,0.018465362873947486
Kasempa,2002,1595782.5339744433,11097986.345295027,0.06949739890831177
Kasempa,2003,1594783.8711319533,9986628.424898274,0.06258138695142662
Kasempa,2004,1594629.6712821976,1541998.4975585938,0.009669012368830308
Kasempa,2005,1593356.0770816663,12735942.005311973,0.07986770994340871
Kasempa,2006,1593018.4176991042,3376593.82562208,0.02119170896066451
Kasempa,2007,1592815.5694001846,2028482.9891967773,0.012733581524604354
Kasempa,2008,1591781.6546196542,10339147.8053024,0.0649111422811862
Kasempa,2009,1587012.3610535166,47692935.66137744,0.2996198349375584
Kasempa,2010,1586791.7649509117,2205961.026048369,0.013900087234254253
Kasempa,2011,1580891.1688949305,59005960.5598123,0.37185698755903035
Kasempa,2012,1579604.4141571051,12867547.378252815,0.0813942643961219
Kasempa,2013,1577634.3286263298,19700855.307755053,0.12472018393458119
Kasempa,2014,1575047.7983978423,25865302.284876205,0.1639499205585715
Kasempa,2015,1572806.3713064282,22414270.914141007,0.1423085123952497
Kasempa,2016,1568407.3999212356,43989713.85192512,0.2796893162086171
Kasempa,2017,1562521.0069917354,58863929.295001104,0.37531019872743016
Kasempa,2018,1557453.0749706835,50679320.21051983,0.3243432887221841
Kasempa,2019,1553151.7346261975,43013403.4448606,0.2761778453303979
Kasempa,2020,1544760.1458149618,83915888.1123571,0.54029420462614
Kasempa,2021,1532524.2086718737,122359371.43088211,0.7920930104416279
Kasempa,2022,1518509.6953664203,140145133.05453214,0.9144725562018081
Katete,2001,18682.71728204104,786705.0096246458,0.419321330982426
Katete,2002,18647.47098396255,352462.98078493605,0.18865723623819153
Katete,2003,18553.3654776153,941055.0634724936,0.5046555987575111
Katete,2004,18494.58215596915,587833.2164615407,0.3168337395017434
Katete,2005,18346.590462775406,1479916.9319374235,0.8001894389702547
Katete,2006,18292.018448684783,545720.1409062404,0.2974504401858687
Katete,2007,18194.378549067245,976398.9961753695,0.5337841741820317
Katete,2008,17871.123169143215,3232553.799240292,1.7766772250685157
Katete,2009,17446.049598807258,4250735.703359567,2.378549833229848
Katete,2010,17351.31749231192,947321.064953374,0.5430003277178233
Katete,2011,17232.399071328033,1189184.2098388672,0.6853567231224804
Katete,2012,16883.11144340031,3492876.2792772483,2.02692397316218
Katete,2013,16822.005810654948,611056.3274536133,0.3619334797985227
Katete,2014,16736.279246830843,857265.6382410387,0.5096096433982041
Katete,2015,16694.514622215363,417646.24615478516,0.24954545750296922
Katete,2016,16602.551818605098,919628.036102654,0.5508564081754773
Katete,2017,16505.650804640256,969010.1396484375,0.5836513267572208
Katete,2018,16447.124508747922,585262.9589233398,0.3545833883501305
Katete,2019,16419.39055399644,277339.54751479207,0.1686249455746993
Katete,2020,16384.315072410747,350754.8158569336,0.21362231119568606
Katete,2021,16290.039468452915,942756.039578307,0.5754015565568541
Katete,2022,16172.8171364282,1172223.3202471565,0.719595138193047
Kawambwa,2001,710329.958051266,4974629.605683451,0.06998364805063745
Kawambwa,2002,708025.5445024644,23044135.488016523,0.3244145235157515
Kawambwa,2003,706742.4892208574,12830552.816069718,0.18121595916551086
Kawambwa,2004,705776.0981077654,9663911.130919931,0.13673878786563168
Kawambwa,2005,705143.4820965187,6326160.112467927,0.08963409400557486
Kawambwa,2006,703200.1505268288,19433315.696898695,0.27559377900111826
Kawambwa,2007,699998.966953416,32011835.734128468,0.4552307861445365
Kawambwa,2008,698711.1211649228,12878457.884932216,0.18397824129630835
Kawambwa,2009,694328.167434951,43829537.29971756,0.6272912505907016
Kawambwa,2010,686600.5940794933,77275733.55457644,1.1129569154605283
Kawambwa,2011,686471.2947496193,1292993.298740761,0.018831811534830403
Kawambwa,2012,682265.8845843272,42054101.6529206,0.6126126754980954
Kawambwa,2013,678896.4608326388,33694237.516884714,0.49385786799838366
Kawambwa,2014,675457.4870205652,34389738.1207352,0.5065535041758442
Kawambwa,2015,672567.6289787738,28898580.41791346,0.42783714701845627
Kawambwa,2016,667068.2959855819,54993329.93191899,0.8176624559736962
Kawambwa,2017,660056.5857225071,70117102.63074903,1.051123296560695
Kawambwa,2018,653091.5712017373,69650145.20769787,1.0552147605868951
Kawambwa,2019,647269.0028301243,58225683.71612908,0.8915393534935608
Kawambwa,2020,639198.2402917899,80707625.38334459,1.2468946455099488
Kawambwa,2021,633183.3690390979,60148712.526920564,0.9410024736529792
Kawambwa,2022,625903.4813238042,72798877.15293735,1.1497281942735638
Kazungula,2001,50287.907226105286,192970.71763963887,0.03835846581675621
Kazungula,2002,50217.71645104743,701907.7505785176,0.13957784073665838
Kazungula,2003,50074.88764072086,1428288.10326574,0.28441916602441386
Kazungula,2004,49946.660674278035,1282269.6644282322,0.2560704027192847
Kazungula,2005,49828.38299820913,1182776.760689051,0.2368079756927909
Kazungula,2006,49807.34065745595,210423.40753173828,0.042229627949054875
Kazungula,2007,49742.62125788205,647193.9957390281,0.129939480244494
Kazungula,2008,49674.646932681855,679743.2520019531,0.13665207719511632
Kazungula,2009,49569.690951137236,1049559.8154462029,0.21128681938465443
Kazungula,2010,49500.46058146852,692303.6966871074,0.13966270182510077
Kazungula,2011,49479.23338962892,212271.9183959961,0.04288281682685278
Kazungula,2012,49460.29052175783,189428.6787109375,0.038284481333666465
Kazungula,2013,49439.43117432449,208593.47433340034,0.04217392824282725
Kazungula,2014,49373.50857531936,659225.9900512695,0.1333401243486853
Kazungula,2015,49337.75699999264,357515.753267176,0.07241044106107736
Kazungula,2016,49302.45929422482,352977.05767822266,0.07154298840100802
Kazungula,2017,49216.86736475693,855919.2946789311,0.17360580119766797
Kazungula,2018,49163.215652825034,536517.1193189435,0.10901082251795877
Kazungula,2019,49129.72216394564,334934.8887939453,0.06812713211421091
Kazungula,2020,49098.71183240267,310103.3154296875,0.0631192894588075
Kazungula,2021,49053.66879540412,450430.3699855431,0.09173975307602301
Kazungula,2022,49030.67096342481,229978.3197931028,0.04688300089282
Kitwe,2001,33827.967047578466,817028.889539771,0.24094274319655
Kitwe,2002,33521.99560881451,3059714.387639543,0.9044925411379603
Kitwe,2003,33368.60936559291,1533862.432216031,0.45756894968768097
Kitwe,2004,33346.37014769939,222392.1789352118,0.06664712229947621
Kitwe,2005,32766.169223294182,5802009.244052065,1.7399222819016043
Kitwe,2006,32667.77453772004,983946.8557413737,0.3002935280703686
Kitwe,2007,32656.95797229603,108165.6542401482,0.03311081203748792
Kitwe,2008,32487.88520127521,1690727.7102081897,0.5177235772059631
Kitwe,2009,32383.518605990525,1043665.9528468711,0.32124773477280855
Kitwe,2010,27706.692753392486,46768258.525980376,14.44199411898646
Kitwe,2011,27689.159755302888,175329.9808959961,0.06328073236908731
Kitwe,2012,24595.203581839443,30939561.734634455,11.17388971281769
Kitwe,2013,23862.69310561472,7325104.762247242,2.9782655540432033
Kitwe,2014,23106.84526679526,7558478.388194602,3.167487573486057
Kitwe,2015,22735.70941238053,3711358.5441473275,1.6061727601909301
Kitwe,2016,21996.926585762976,7387828.266175514,3.2494381996950303
Kitwe,2017,21368.42709642546,6284994.893375172,2.857215015411742
Kitwe,2018,20806.260540255764,5621665.561696968,2.6308279670417893
Kitwe,2019,20358.61103154614,4476495.0870962115,2.1515135208631695
Kitwe,2020,19885.414946801535,4731960.847446097,2.3243043644351835
Kitwe,2021,19484.96700445209,4004479.4234944666,2.0137771498394437
Kitwe,2022,19285.136547631588,1998304.568204992,1.025562202773247
Livingstone,2001,214.60561534866633,0.0,0.0
Livingstone,2002,214.52040558304134,852.09765625,0.03970528240212216
Livingstone,2003,213.83843948196713,6819.6610107421875,0.31790267187902926
Livingstone,2004,213.83843948196713,0.0,0.0
Livingstone,2005,213.2419850935394,5964.543884277344,0.2789275819037358
Livingstone,2006,212.6453643476898,5966.207458496094,0.2797857774527373
Livingstone,2007,211.62254534134212,10228.190063476562,0.480997556417584
Livingstone,2008,211.53728215774836,852.6318359375,0.04029021740392665
Livingstone,2009,210.51446403030698,10228.181274414062,0.4835167196100527
Livingstone,2010,210.34408391556087,1703.8011474609375,0.08093511081574176
Livingstone,2011,210.34408391556087,0.0,0.0
Livingstone,2012,210.34408391556087,0.0,0.0
Livingstone,2013,209.7475028303558,5965.810852050781,0.28362151865633917
Livingstone,2014,209.7475028303558,0.0,0.0
Livingstone,2015,209.7475028303558,0.0,0.0
Livingstone,2016,209.7475028303558,0.0,0.0
Livingstone,2017,209.7475028303558,0.0,0.0
Livingstone,2018,209.7475028303558,0.0,0.0
Livingstone,2019,209.7475028303558,0.0,0.0
Livingstone,2020,209.66231397537533,851.8885498046875,0.04061495552076711
Livingstone,2021,208.81037920975032,8519.34765625,0.40633662267271314
Livingstone,2022,207.70270955643002,11076.696533203125,0.5304667600874651
Luangwa,2001,64945.23869010352,3630873.2832816327,0.5559587122562147
Luangwa,2002,64127.39826384073,8178404.262627814,1.2592769581850893
Luangwa,2003,64079.58040081583,478178.63024902344,0.07456697810842768
Luangwa,2004,64051.517876993814,280625.23822021484,0.04379323904197133
Luangwa,2005,63914.07667166544,1374412.0532836914,0.21457915422443977
Luangwa,2006,63863.162142557776,509145.29107666016,0.07966090063261068
Luangwa,2007,63648.04882188921,2151133.2066856236,0.3368347470618167
Luangwa,2008,63399.24755540972,2488012.664794922,0.39090163969634045
Luangwa,2009,63291.89867090044,1073488.8450927734,0.16932201666187993
Luangwa,2010,63216.93622667884,749624.442215983,0.11843924071764907
Luangwa,2011,63138.33293878211,786032.8789672852,0.12433897083350953
Luangwa,2012,63051.607321936404,867256.1684570312,0.13735810372090573
Luangwa,2013,63014.71573293978,368915.889966299,0.058510148374591675
Luangwa,2014,62956.222222426346,584935.1051343731,0.09282515969973805
Luangwa,2015,62923.69353734334,325286.8508300781,0.05166873731413383
Luangwa,2016,62905.14067527058,185528.62072753906,0.029484699689065988
Luangwa,2017,62847.49077882283,576498.9644775391,0.09164576349229495
Luangwa,2018,62821.348885310865,261418.9351196289,0.04159576331211571
Luangwa,2019,62802.36617383626,189827.11474609375,0.03021697529810282
Luangwa,2020,62785.17846832675,171877.0550951191,0.027367926650942627
Luangwa,2021,62638.471153729035,1467073.1459771849,0.23366552134868576
Luangwa,2022,62561.21236623514,772587.8749389648,0.12334079371810636
Luanshya,2001,27474.358075441833,273671.1148774988,0.09951052634602109
Luanshya,2002,27021.6150540133,4527430.214285338,1.6478747935997153
Luanshya,2003,26927.239320087712,943757.3392558977,0.349260152425911
Luanshya,2004,26887.49469113065,397446.2895706476,0.14760008809152328
Luanshya,2005,26680.498752255135,2069959.3887551702,0.7698595248585899
Luanshya,2006,26630.96172591231,495370.2634282131,0.18566754243540615
Luanshya,2007,26621.55748217835,94042.43733963312,0.0353131960863916
Luanshya,2008,26508.370054995565,1131874.2718278472,0.42517207063695434
Luanshya,2009,26279.624287446233,2287457.6754933074,0.8629190217081004
Luanshya,2010,23247.888847888775,30317354.395574603,11.536448947657593
Luanshya,2011,23237.771867733292,101169.80155484068,0.04351784465970048
Luanshya,2012,21648.028054637347,15897438.130959425,6.841205870100543
Luanshya,2013,21481.432940792758,1665951.1384459254,0.7695625367083042
Luanshya,2014,21102.699705749266,3787332.3504349054,1.763072491892683
Luanshya,2015,20815.090518287827,2876091.8746144013,1.3629023370080142
Luanshya,2016,20131.374026511752,6837164.917760754,3.2847154384237354
Luanshya,2017,19731.51627050381,3998577.560079418,1.9862417512155621
Luanshya,2018,19371.293194917154,3602230.755866556,1.8256228799058125
Luanshya,2019,18992.639178741283,3786540.1617587227,1.954717283796146
Luanshya,2020,18515.730808996123,4769083.697451604,2.511016848458693
Luanshya,2021,18159.432053886547,3562987.5510957604,1.9243029550659885
Luanshya,2022,17815.5083384874,3439237.15399146,1.8939122896497094
Lufwanyama,2001,918335.8516553801,35647368.9996831,0.3866725918414242
Lufwanyama,2002,916706.7719497433,16290797.056367762,0.177394762787516
Lufwanyama,2003,912966.2933503159,37404785.99427323,0.4080343588464718
Lufwanyama,2004,912811.8686176446,1544247.3267125746,0.01691461489827455
Lufwanyama,2005,910935.073355454,18767952.621907074,0.2056059223937252
Lufwanyama,2006,910337.2095937212,5978637.617327762,0.06563187423781244
Lufwanyama,2007,909880.3482980074,4568612.957138002,0.050185941088543996
Lufwanyama,2008,908458.8119156641,14215363.823431995,0.15623333166852973
Lufwanyama,2009,906815.4628360167,16433490.796473844,0.18089417572845812
Lufwanyama,2010,900538.1976448764,62772651.911401846,0.6922318209603942
Lufwanyama,2011,893949.9854636877,65882121.81188821,0.73158608912077
Lufwanyama,2012,883999.6666335564,99503188.3013138,1.1130733253460703
Lufwanyama,2013,880148.3861191939,38512805.14362578,0.4356653808512177
Lufwanyama,2014,871944.1722349081,82042138.84285673,0.9321398543329966
Lufwanyama,2015,866308.0914681206,56360807.66787468,0.6463809205056613
Lufwanyama,2016,858424.0535626669,78840379.05453719,0.9100732156492671
Lufwanyama,2017,849436.6756870808,89873778.75586009,1.0469624934536985
Lufwanyama,2018,840226.8714920895,92098041.94991432,1.0842249291322312
Lufwanyama,2019,831694.9420135412,85319294.785482,1.0154316373382646
Lufwanyama,2020,819764.6711574243,119302708.56116848,1.4344527366288353
Lufwanyama,2021,802613.1325152562,171515386.4216821,2.092251501635461
Lufwanyama,2022,789770.28845598,128428440.59276149,1.600128821594136
Lukulu,2001,610347.5574798855,10330445.739168534,0.1689691446615351
Lukulu,2002,609606.8354069858,7407220.728996247,0.12136070077154947
Lukulu,2003,608042.7404765469,15640949.304388786,0.25657437541602646
Lukulu,2004,605467.0688903286,25756715.862183336,0.42360041733245246
Lukulu,2005,603903.6173187268,15634515.716018017,0.2582223958880574
Lukulu,2006,596999.045462534,69045718.56192866,1.143323480466716
Lukulu,2007,596244.9545238458,7540909.386881989,0.1263135920265929
Lukulu,2008,593912.0705133071,23328840.10538713,0.39126268370718986
Lukulu,2009,591341.6648232955,25704056.90011633,0.43279229664251134
Lukulu,2010,585773.4429818104,55682218.41485141,0.9416251505208981
Lukulu,2011,585217.3166036432,5561263.78167198,0.09493881718780259
Lukulu,2012,582883.265592357,23340510.112861186,0.3988349191086784
Lukulu,2013,581145.8136623068,17374519.300502643,0.29807888347670664
Lukulu,2014,579070.8663251483,20749473.371584903,0.35704418553451106
Lukulu,2015,576789.117831192,22817484.939563945,0.39403614076402055
Lukulu,2016,568662.9929680895,81261248.63102382,1.4088554398629698
Lukulu,2017,566240.3378934242,24226550.746653117,0.42602650508703993
Lukulu,2018,563807.6123500947,24327255.433295038,0.4296277358797746
Lukulu,2019,561001.1963857014,28064159.64393191,0.4977612758180631
Lukulu,2020,559197.597290551,18035990.95150362,0.3214964792892073
Lukulu,2021,555579.0856632477,36185116.27303323,0.6470899812223614
Lukulu,2022,553382.9657006605,21961199.625872202,0.39528485129448354
Lundazi,2001,141192.84228957794,2430003.7920474783,0.17180961672764308
Lundazi,2002,140818.5012447568,3743410.44821155,0.265127494248897
Lundazi,2003,140272.90482099864,5455964.237581381,0.38744654923562655
Lundazi,2004,139414.23134667813,8586734.743204992,0.6121449294974299
Lundazi,2005,138416.31551982928,9979158.268488625,0.7157919368843834
Lundazi,2006,137746.06598191426,6702495.37915015,0.48422726424833656
Lundazi,2007,136608.75680419756,11373091.777166868,0.8256563769059023
Lundazi,2008,135171.2728794546,14374839.247429822,1.0522633822100727
Lundazi,2009,134457.75112423283,7135217.552217372,0.5278649375877773
Lundazi,2010,133975.11821676968,4826329.074631635,0.35894762736082997
Lundazi,2011,132307.3699260654,16677482.9070425,1.24481942087624
Lundazi,2012,131895.28010697555,4120898.1908985814,0.311463994273439
Lundazi,2013,131267.4765325058,6278035.744697602,0.4759863840166009
Lundazi,2014,130015.30735382058,12521691.786852067,0.9539066429567051
Lundazi,2015,129632.83375098476,3824736.0283581303,0.29417582484726845
Lundazi,2016,128535.94790991106,10968858.410736922,0.8461481627260653
Lundazi,2017,127535.79402270901,10001538.872020526,0.7781121962107017
Lundazi,2018,127077.9147092517,4578793.134573185,0.35902023974209823
Lundazi,2019,126698.9040998954,3790106.0935628256,0.2982505734560101
Lundazi,2020,125972.16428939595,7267398.10499459,0.5735959720112993
Lundazi,2021,125275.34566725686,6968186.221391028,0.5531528541006098
Lundazi,2022,124383.30712543042,8920385.418264352,0.7120623272481512
Lusaka,2001,1510.8054132517143,57770.798583984375,0.3809275054040195
Lusaka,2002,1510.719189539556,862.2371215820312,0.0057071355054668085
Lusaka,2003,1509.943073310308,7761.162292480469,0.05137395716040353
Lusaka,2004,1509.943073310308,0.0,0.0
Lusaka,2005,1502.454584360687,74884.88949620863,0.4959451175337063
Lusaka,2006,1500.317040820648,21375.435400390626,0.1422700933718149
Lusaka,2007,1499.54089568515,7761.451354980469,0.05173207491354685
Lusaka,2008,1494.4345037037813,51063.91981368719,0.34053035806239723
Lusaka,2009,1476.268952186184,181655.51517597272,1.2155468488298466
Lusaka,2010,1475.5789860912132,6899.660949707031,0.04673715409031281
Lusaka,2011,1474.371843415432,12071.4267578125,0.08180806904677823
Lusaka,2012,1464.315485783644,100563.57631788067,0.6820774336338501
Lusaka,2013,1461.7282123400405,25872.734436035156,0.1766882525468143
Lusaka,2014,1443.6182951403334,181099.1719970703,1.2389387470818096
Lusaka,2015,1433.8720698107436,97462.25329589844,0.6751248139760113
Lusaka,2016,1428.4385713915542,54334.98419189453,0.37893885609380895
Lusaka,2017,1381.1893026961986,472492.6869535558,3.3077564301086015
Lusaka,2018,1358.9404085990163,222488.9409718233,1.6108504499528487
Lusaka,2019,1341.4003696157422,175400.38983273972,1.2907143589435737
Lusaka,2020,1323.716663707946,176837.05907796224,1.318301851434699
Lusaka,2021,1277.4477509494682,462689.12758477905,3.4953788848492047
Lusaka,2022,1265.272662125891,121750.88823577283,0.9530792014411626
Luwingu,2001,375758.02811777836,2735587.6563416724,0.07274887939639585
Luwingu,2002,375054.449320654,7035787.971244064,0.18724251898188993
Luwingu,2003,374227.8361962623,8266131.243917069,0.22039816509015508
Luwingu,2004,373830.61615410936,3972200.4215288945,0.10614390585968303
Luwingu,2005,372172.52810696256,16580880.471468337,0.44353992837849776
Luwingu,2006,371836.7560749749,3357720.3198768767,0.09021945646971198
Luwingu,2007,369516.5753905223,23201806.84452598,0.6239783040665219
Luwingu,2008,368099.1721800582,14174032.104641067,0.3835831204503151
Luwingu,2009,367476.4726831136,6226994.96944628,0.1691662312785725
Luwingu,2010,364896.383634953,25800890.48160568,0.702109996137211
Luwingu,2011,364421.17190243123,4752117.325217572,0.1302319655207011
Luwingu,2012,362311.7242836781,21094476.187531598,0.5788488104960969
Luwingu,2013,360997.18198882195,13145422.948561724,0.3628207995353
Luwingu,2014,358795.77266668796,22014093.221339807,0.6098134367714112
Luwingu,2015,357572.6242106468,12231484.560411878,0.3409038091364196
Luwingu,2016,355369.87260515295,22027516.054938104,0.6160291522194845
Luwingu,2017,352514.6012036746,28552714.01478343,0.8034646776742381
Luwingu,2018,349581.45588440925,29331453.192653522,0.8320634972991233
Luwingu,2019,346962.58766859205,26188682.15817225,0.7491439181725835
Luwingu,2020,343232.15962210915,37304280.46482915,1.0751672310116918
Luwingu,2021,339690.9696622206,35411899.59888509,1.031718578989591
Luwingu,2022,336331.4710645218,33594985.97698807,0.9889867255050672
Mambwe,2001,106650.43335118482,340147.7555541992,0.03188353705969463
Mambwe,2002,106514.89312857324,1355402.2261158663,0.1270882999277385
Mambwe,2003,106302.53999974839,2123531.2882484584,0.19936472974583577
Mambwe,2004,106170.69047791613,1318495.218322754,0.12403233434740832
Mambwe,2005,105803.7155230774,3669749.548387236,0.3456461978224166
Mambwe,2006,105688.21254101147,1155029.8206593234,0.1091672267792329
Mambwe,2007,105527.82271602754,1603898.2498391545,0.15175753390821844
Mambwe,2008,104865.97968370892,6618430.323186179,0.6271739672859727
Mambwe,2009,104112.34154421111,7536381.394978123,0.7186679052357062
Mambwe,2010,103930.80471360018,1815368.30610926,0.1743662931006472
Mambwe,2011,103760.24969746597,1705550.1613420073,0.16410439292199788
Mambwe,2012,103260.68515446887,4995645.429971134,0.4814604286841011
Mambwe,2013,102866.54218995466,3941429.6451420803,0.3816970262444075
Mambwe,2014,102645.01843056982,2215237.593848374,0.21535064236510335
Mambwe,2015,102381.06171524547,2639567.1532437196,0.2571549202876465
Mambwe,2016,101904.64270942812,4764190.058173445,0.46533899711102666
Mambwe,2017,101033.48952786214,8711531.815659706,0.8548709444475314
Mambwe,2018,100785.85299017279,2476365.376893526,0.24510341951622044
Mambwe,2019,100324.25936668113,4615936.234916657,0.45799446033033403
Mambwe,2020,99800.4858038922,5237735.627889236,0.5220806673234959
Mambwe,2021,98802.60123934469,9978845.64547502,0.9998794660261913
Mambwe,2022,98328.53605767545,4740651.816692517,0.4798104257608066
Mansa,2001,373689.780472694,2897349.493800025,0.07747348114856159
Mansa,2002,372116.82075689506,15729597.157989623,0.4209266075752105
Mansa,2003,371080.54049065267,10362802.662424125,0.2784825109852847
Mansa,2004,370900.1090824003,1804314.0825238395,0.048623247129534926
Mansa,2005,370216.6661347905,6834429.476097436,0.18426604114530143
Mansa,2006,369800.3617207193,4163044.1407118854,0.11244885823687314
Mansa,2007,369502.3827829939,2979789.377254471,0.08057832511004595
Mansa,2008,368839.6721962132,6627105.867806948,0.1793521821941538
Mansa,2009,367749.8116624278,10898605.337853763,0.2954835436480918
Mansa,2010,358036.05257476,97137590.87667811,2.641404231794538
Mansa,2011,358022.4768612285,135757.1353149414,0.003791716905006222
Mansa,2012,351875.40414298506,61470727.18243455,1.7169516205056852
Mansa,2013,350210.83459110005,16645695.518849812,0.47305652293008266
Mansa,2014,347604.2936807477,26065409.103524003,0.7442776330423219
Mansa,2015,344837.39753552957,27668961.452180993,0.795990209418793
Mansa,2016,339817.0614792861,50203360.56243466,1.4558560330528554
Mansa,2017,333574.2138837063,62428475.95579834,1.837120116454298
Mansa,2018,328361.8227685226,52123911.15183704,1.562588143279233
Mansa,2019,324412.368836921,39494539.31601563,1.2027750054200776
Mansa,2020,318786.94007823966,56254287.58681378,1.7340364607088168
Mansa,2021,313930.081380609,48568586.97630591,1.5235438115622228
Mansa,2022,308748.676027372,51814053.53237017,1.6504966107262202
Masaiti,2001,183695.33283106025,2491841.4873080384,0.13546701626239846
Masaiti,2002,181550.61113968334,21447216.91376905,1.1675428321030612
Masaiti,2003,181038.82105958834,5117900.8009499945,0.28189939812498505
Masaiti,2004,180883.81458749992,1550064.7208840763,0.08562057087048074
Masaiti,2005,180360.27520772297,5235393.797769465,0.2894340662656093
Masaiti,2006,179951.4665146622,4088086.9306078143,0.22666226949917428
Masaiti,2007,179881.51797203865,699485.4262355431,0.03887078220496469
Masaiti,2008,179665.9477275409,2155702.4449776444,0.11984012972987773
Masaiti,2009,178536.7023458941,11292453.816467764,0.628524990923294
Masaiti,2010,167165.4580978767,113712442.48017411,6.3691353646640945
Masaiti,2011,167029.4873076666,1359707.9021010455,0.0813390468086371
Masaiti,2012,159424.60730324403,76048800.04422536,4.5530164326101445
Masaiti,2013,157594.83601104116,18297712.922028664,1.1477345455977381
Masaiti,2014,153502.61903784852,40922169.73192641,2.5966694574344675
Masaiti,2015,151470.42128509915,20321977.527493823,1.323884742480069
Masaiti,2016,146830.87865547405,46395426.296251,3.063002393643909
Masaiti,2017,143273.69531790452,35571833.37569532,2.422639822183558
Masaiti,2018,139938.1967985005,33354985.194040336,2.328060647841199
Masaiti,2019,136991.5113616265,29466854.368739948,2.1057048785021717
Masaiti,2020,133789.85921624198,32016521.453845218,2.3371171786935663
Masaiti,2021,129558.90534208849,42309538.74153502,3.1623875672931927
Masaiti,2022,126717.0579820276,28418473.60060891,2.193478983599971
Mazabuka,2001,22421.77663946294,184923.91166800706,0.08240717230956368
Mazabuka,2002,22418.76599444951,30106.450134277344,0.013427325861987745
Mazabuka,2003,22378.524281839647,402417.1260986328,0.1795001233334003
Mazabuka,2004,22364.337842844285,141864.38995361328,0.06339309427509364
Mazabuka,2005,22289.052443040775,752853.9980351466,0.3366314725369929
Mazabuka,2006,22237.02378297251,520286.6006826364,0.2334269713852656
Mazabuka,2007,22230.65499309214,63687.89880371094,0.028640477891865405
Mazabuka,2008,22186.421854602602,442331.3848953546,0.19897361775116518
Mazabuka,2009,22064.0781223375,1223437.3226509842,0.5514351663682896
Mazabuka,2010,22029.933042808694,341450.79528808594,0.15475416348458437
Mazabuka,2011,22007.398018608255,225350.24200439453,0.10229274939987001
Mazabuka,2012,21993.208640690773,141893.7791748047,0.06447549094846518
Mazabuka,2013,21939.981560538065,532270.8015270757,0.2420159833078171
Mazabuka,2014,21857.923078485797,820584.8205226525,0.37401345040261197
Mazabuka,2015,21764.595190784385,933278.8770141602,0.42697509441451137
Mazabuka,2016,21694.124834674763,704703.5610961914,0.32378436397226384
Mazabuka,2017,21485.067196127784,2090576.3854698031,0.9636601620952849
Mazabuka,2018,21437.822930614086,472442.65513700596,0.21989349664317245
Mazabuka,2019,21390.599774730294,472231.5588378906,0.22027962464580522
Mazabuka,2020,21276.85637658031,1137433.9814998852,0.5317447820437409
Mazabuka,2021,21180.516278699688,963400.9788062002,0.45279291346189066
