district,year,mean_start_day,start_date,mean_growing_period,mean_end_day,end_date
Lusaka,2004,328.0,November 24,154.0,482.0,April 26
Lusaka,2005,334.0,November 30,126.25,460.25,April 05
Lusaka,2006,322.0,November 18,154.5,476.5,April 21
Lusaka,2007,313.0,November 09,148.0,461.0,April 05
Lusaka,2008,323.0,November 19,154.75,477.75,April 21
Lusaka,2009,314.0,November 10,162.5,476.5,April 21
Lusaka,2010,328.0,November 24,151.5,479.5,April 24
Lusaka,2011,349.0,December 15,111.25,460.25,April 04
Lusaka,2012,308.0,November 04,178.0,486.0,April 30
Lusaka,2013,307.0,November 03,159.75,466.75,April 11
Lusaka,2014,325.0,November 21,149.75,474.75,April 19
Lusaka,2015,323.0,November 19,148.75,471.75,April 15
Lusaka,2016,328.0,November 24,148.0,476.0,April 20
Lusaka,2017,331.0,November 27,150.5,481.5,April 26
Lusaka,2018,332.0,November 28,173.0,505.0,May 20
Lusaka,2019,3.0,January 03,112.0,115.0,April 25
Lusaka,2020,330.0,November 26,172.0,502.0,May 16
Lusaka,2021,323.0,November 19,142.25,465.25,April 10
Luwingu,2000,306.7543859649123,November 02,185.1578947368421,491.9122807017544,May 05
Luwingu,2001,304.5263157894737,October 31,185.5087719298245,490.0350877192982,May 05
Luwingu,2002,311.17543859649123,November 07,182.17543859649123,493.35087719298247,May 08
Luwingu,2003,331.4035087719298,November 27,166.10526315789474,497.50877192982455,May 11
Luwingu,2004,307.87719298245617,November 03,193.140350877193,501.01754385964915,May 15
Luwingu,2005,329.2631578947368,November 25,160.31578947368422,489.57894736842104,May 04
Luwingu,2006,313.64912280701753,November 09,199.3859649122807,513.0350877192982,May 28
Luwingu,2007,299.2280701754386,October 26,202.859649122807,502.0877192982456,May 16
Luwingu,2008,312.87719298245617,November 08,173.17543859649123,486.0526315789474,April 30
Luwingu,2009,308.859649122807,November 04,186.94736842105263,495.8070175438596,May 10
Luwingu,2010,319.43859649122805,November 15,171.7017543859649,491.140350877193,May 06
Luwingu,2011,342.50877192982455,December 08,153.9298245614035,496.43859649122805,May 10
Luwingu,2012,313.0175438596491,November 09,196.5438596491228,509.5614035087719,May 23
Luwingu,2013,302.3333333333333,October 29,190.3859649122807,492.719298245614,May 07
Luwingu,2014,326.12280701754383,November 22,169.03508771929825,495.1578947368421,May 10
Luwingu,2015,324.859649122807,November 20,177.40350877192984,502.2631578947369,May 16
Luwingu,2016,323.0,November 19,180.42105263157896,503.42105263157896,May 17
Luwingu,2017,325.4035087719298,November 21,169.8421052631579,495.24561403508767,May 10
Luwingu,2018,316.70175438596493,November 12,182.57894736842104,499.280701754386,May 14
Luwingu,2019,343.0701754385965,December 09,166.6140350877193,509.6842105263158,May 23
Luwingu,2020,331.4035087719298,November 27,178.12280701754386,509.52631578947364,May 23
Luwingu,2021,323.2280701754386,November 19,167.08771929824562,490.31578947368416,May 05
Mafinga,2000,308.82978723404256,November 04,198.10638297872345,506.936170212766,May 20
Mafinga,2001,339.1276595744681,December 05,167.59574468085106,506.72340425531917,May 21
Mafinga,2002,317.8085106382979,November 13,194.08510638297872,511.8936170212766,May 26
Mafinga,2003,334.74468085106383,November 30,171.87234042553192,506.6170212765958,May 20
Mafinga,2004,331.1276595744681,November 27,189.48936170212767,520.6170212765958,June 03
Mafinga,2005,353.27659574468083,December 19,144.31914893617022,497.59574468085106,May 12
Mafinga,2006,322.8723404255319,November 18,191.6170212765957,514.4893617021276,May 29
Mafinga,2007,337.0851063829787,December 03,185.08510638297872,522.1702127659574,June 05
Mafinga,2008,330.3191489361702,November 26,167.95744680851064,498.2765957446809,May 12
Mafinga,2009,320.0851063829787,November 16,181.5106382978724,501.5957446808511,May 16
Mafinga,2010,332.7872340425532,November 28,177.74468085106383,510.53191489361706,May 25
Mafinga,2011,350.06382978723406,December 16,164.29787234042553,514.3617021276596,May 28
Mafinga,2012,324.48936170212767,November 20,199.4468085106383,523.936170212766,June 06
Mafinga,2013,322.74468085106383,November 18,179.31914893617022,502.06382978723406,May 17
Mafinga,2014,328.8085106382979,November 24,186.5531914893617,515.3617021276596,May 30
Mafinga,2015,333.6170212765957,November 29,182.89361702127653,516.5106382978722,May 30
Mafinga,2016,330.3617021276596,November 26,193.8510638297872,524.2127659574468,June 07
Mafinga,2017,329.8510638297872,November 25,181.0212765957447,510.8723404255319,May 25
Mafinga,2018,337.6595744680851,December 03,182.10638297872345,519.7659574468086,June 03
Mafinga,2019,340.1276595744681,December 06,185.74468085106383,525.872340425532,June 08
Mafinga,2020,340.6595744680851,December 06,182.936170212766,523.5957446808511,June 06
Mafinga,2021,342.1489361702128,December 08,163.85106382978722,506.0,May 21
Mambwe,2000,311.53521126760563,November 07,181.7605633802817,493.29577464788736,May 07
Mambwe,2001,330.4225352112676,November 26,154.81690140845072,485.2394366197183,April 30
Mambwe,2002,338.63380281690144,December 04,140.50704225352112,479.14084507042253,April 24
Mambwe,2003,335.7887323943662,December 01,152.45070422535213,488.23943661971833,May 02
Mambwe,2004,327.88732394366195,November 23,171.0281690140845,498.91549295774644,May 12
Mambwe,2005,335.50704225352115,December 01,129.32394366197184,464.830985915493,April 09
Mambwe,2006,321.80281690140845,November 17,180.53521126760563,502.3380281690141,May 17
Mambwe,2007,338.7323943661972,December 04,142.3661971830986,481.09859154929575,April 25
Mambwe,2008,328.6901408450704,November 24,144.18309859154928,472.87323943661966,April 16
Mambwe,2009,316.8169014084507,November 12,170.83098591549296,487.6478873239437,May 02
Mambwe,2010,327.7887323943662,November 23,158.5211267605634,486.3098591549296,May 01
Mambwe,2011,351.76056338028167,December 17,127.85915492957749,479.61971830985914,April 23
Mambwe,2012,313.9154929577465,November 09,175.0,488.9154929577465,May 02
Mambwe,2013,335.3521126760563,December 01,145.5774647887324,480.92957746478874,April 25
Mambwe,2014,325.3943661971831,November 21,160.88732394366198,486.28169014084506,May 01
Mambwe,2015,326.0,November 22,154.69014084507043,480.69014084507046,April 24
Mambwe,2016,330.0422535211268,November 26,159.98591549295776,490.02816901408454,May 04
Mambwe,2017,330.23943661971833,November 26,160.0845070422535,490.32394366197184,May 05
Mambwe,2018,331.6056338028169,November 27,165.90140845070422,497.50704225352115,May 12
Mambwe,2019,345.943661971831,December 11,151.67605633802816,497.61971830985914,May 11
Mambwe,2020,337.49295774647885,December 03,158.49295774647888,495.9859154929577,May 09
Mambwe,2021,341.1549295774648,December 07,130.25352112676055,471.4084507042254,April 16
Mansa,2000,308.9021739130435,November 04,188.19565217391303,497.0978260869565,May 11
Mansa,2001,308.3804347826087,November 04,182.08695652173915,490.46739130434787,May 05
Mansa,2002,311.0108695652174,November 07,191.0652173913044,502.07608695652175,May 17
Mansa,2003,327.5217391304348,November 23,169.75,497.2717391304348,May 11
Mansa,2004,304.7391304347826,October 31,198.45652173913044,503.19565217391306,May 17
Mansa,2005,313.42391304347825,November 09,176.54347826086956,489.9673913043478,May 04
Mansa,2006,313.70652173913044,November 09,187.5,501.20652173913044,May 16
Mansa,2007,300.4782608695652,October 27,199.25,499.7282608695652,May 13
Mansa,2008,310.44565217391306,November 06,171.29347826086956,481.7391304347826,April 25
Mansa,2009,306.6847826086956,November 02,199.5217391304348,506.20652173913044,May 21
Mansa,2010,316.0869565217391,November 12,179.3913043478261,495.47826086956525,May 10
Mansa,2011,342.05434782608694,December 08,152.7173913043478,494.77173913043475,May 08
Mansa,2012,313.0,November 09,188.7173913043478,501.7173913043478,May 15
Mansa,2013,298.5652173913044,October 25,197.19565217391303,495.7608695652174,May 10
Mansa,2014,324.60869565217394,November 20,170.8695652173913,495.47826086956525,May 10
Mansa,2015,324.19565217391306,November 20,177.7391304347826,501.9347826086956,May 15
Mansa,2016,322.05434782608694,November 18,177.2608695652174,499.3152173913044,May 13
Mansa,2017,326.7282608695652,November 22,169.5326086956522,496.2608695652174,May 11
Mansa,2018,316.9673913043478,November 12,182.93478260869568,499.9021739130435,May 14
Mansa,2019,344.0,December 10,162.1304347826087,506.1304347826087,May 20
Mansa,2020,328.35869565217394,November 24,183.67391304347825,512.0326086956522,May 26
Mansa,2021,322.9782608695652,November 18,165.42391304347825,488.40217391304344,May 03
Manyinga,2000,308.01075268817203,November 04,189.01075268817203,497.02150537634407,May 11
Manyinga,2001,312.0967741935484,November 08,176.86021505376343,488.95698924731187,May 03
Manyinga,2002,305.3225806451613,November 01,170.53763440860214,475.86021505376345,April 20
Manyinga,2003,295.3440860215054,October 22,198.03225806451613,493.3763440860215,May 07
Manyinga,2004,314.1720430107527,November 10,184.247311827957,498.4193548387097,May 12
Manyinga,2005,310.5376344086022,November 06,178.63440860215053,489.1720430107527,May 04
Manyinga,2006,304.752688172043,October 31,187.247311827957,492.0,May 07
Manyinga,2007,301.23655913978496,October 28,190.27956989247312,491.51612903225805,May 05
Manyinga,2008,304.9139784946237,October 31,179.96774193548387,484.8817204301075,April 28
Manyinga,2009,306.81720430107526,November 02,197.6021505376344,504.41935483870964,May 19
Manyinga,2010,301.6559139784946,October 28,192.23655913978496,493.89247311827955,May 08
Manyinga,2011,276.9462365591398,October 03,206.63440860215053,483.5806451612903,April 27
Manyinga,2012,303.23655913978496,October 30,182.3010752688172,485.5376344086021,April 29
Manyinga,2013,298.0,October 25,192.3010752688172,490.30107526881716,May 05
Manyinga,2014,323.1935483870968,November 19,164.21505376344086,487.4086021505377,May 02
Manyinga,2015,321.7956989247312,November 17,161.86021505376343,483.6559139784946,April 27
Manyinga,2016,321.4623655913978,November 17,172.49462365591398,493.9569892473118,May 07
Manyinga,2017,322.48387096774195,November 18,168.7741935483871,491.258064516129,May 06
Manyinga,2018,316.02150537634407,November 12,184.1827956989248,500.20430107526886,May 15
Manyinga,2019,336.35483870967744,December 02,160.67741935483872,497.03225806451616,May 11
Manyinga,2020,301.2795698924731,October 28,205.5268817204301,506.8064516129032,May 20
Manyinga,2021,307.2795698924731,November 03,177.5268817204301,484.8064516129032,April 29
Masaiti,2000,308.29545454545456,November 04,177.3409090909091,485.6363636363636,April 29
Masaiti,2001,307.1818181818182,November 03,178.38636363636363,485.5681818181818,April 30
Masaiti,2002,327.15909090909093,November 23,156.97727272727272,484.1363636363636,April 29
Masaiti,2003,329.52272727272725,November 25,158.75,488.27272727272725,May 02
Masaiti,2004,312.47727272727275,November 08,172.95454545454547,485.43181818181824,April 29
Masaiti,2005,313.45454545454544,November 09,168.8409090909091,482.2954545454545,April 27
Masaiti,2006,321.0,November 17,165.1590909090909,486.1590909090909,May 01
Masaiti,2007,303.34090909090907,October 30,170.88636363636363,474.2272727272727,April 18
Masaiti,2008,316.3181818181818,November 12,163.61363636363637,479.9318181818182,April 23
Masaiti,2009,298.1136363636364,October 25,202.6818181818182,500.79545454545456,May 15
Masaiti,2010,324.84090909090907,November 20,157.70454545454547,482.5454545454545,April 27
Masaiti,2011,347.09090909090907,December 13,136.5909090909091,483.68181818181813,April 27
Masaiti,2012,310.75,November 06,179.70454545454547,490.4545454545455,May 04
Masaiti,2013,303.29545454545456,October 30,186.04545454545453,489.3409090909091,May 04
Masaiti,2014,323.0,November 19,172.47727272727272,495.47727272727275,May 10
Masaiti,2015,323.0,November 19,162.61363636363637,485.6136363636364,April 29
Masaiti,2016,325.6818181818182,November 21,165.27272727272728,490.9545454545455,May 04
Masaiti,2017,328.0,November 24,164.0909090909091,492.0909090909091,May 07
Masaiti,2018,328.95454545454544,November 24,171.0,499.95454545454544,May 14
Masaiti,2019,343.97727272727275,December 09,151.52272727272728,495.5,May 09
Masaiti,2020,336.15909090909093,December 02,166.5909090909091,502.75,May 16
Masaiti,2021,322.84090909090907,November 18,159.3409090909091,482.18181818181813,April 27
Mazabuka,2000,312.39130434782606,November 08,167.7173913043478,480.1086956521739,April 24
Mazabuka,2001,321.89130434782606,November 17,157.43478260869566,479.32608695652175,April 24
Mazabuka,2002,347.5217391304348,December 13,103.97826086956522,451.5,March 27
Mazabuka,2003,331.69565217391306,November 27,155.2391304347826,486.9347826086956,April 30
Mazabuka,2004,328.6304347826087,November 24,153.1086956521739,481.7391304347826,April 25
Mazabuka,2005,332.2391304347826,November 28,109.15217391304348,441.3913043478261,March 17
Mazabuka,2006,322.7173913043478,November 18,151.7173913043478,474.4347826086956,April 19
Mazabuka,2007,314.9347826086956,November 10,151.08695652173913,466.02173913043475,April 10
Mazabuka,2008,322.69565217391306,November 18,152.04347826086956,474.7391304347826,April 18
Mazabuka,2009,314.0652173913044,November 10,157.17391304347825,471.2391304347826,April 16
Mazabuka,2010,327.7608695652174,November 23,147.7391304347826,475.5,April 20
Mazabuka,2011,342.4347826086956,December 08,113.80434782608695,456.23913043478257,March 31
Mazabuka,2012,313.8260869565217,November 09,164.56521739130434,478.391304347826,April 22
Mazabuka,2013,314.6304347826087,November 10,151.45652173913044,466.0869565217391,April 11
Mazabuka,2014,320.5434782608696,November 16,149.95652173913044,470.50000000000006,April 15
Mazabuka,2015,323.0,November 19,145.58695652173913,468.5869565217391,April 12
Mazabuka,2016,327.7391304347826,November 23,150.1304347826087,477.8695652173913,April 21
Mazabuka,2017,331.0,November 27,145.2608695652174,476.2608695652174,April 21
Mazabuka,2018,331.7608695652174,November 27,160.19565217391303,491.9565217391304,May 06
Mazabuka,2019,2.9782608695652173,January 02,104.8695652173913,107.84782608695652,April 17
Mazabuka,2020,256.0217391304348,September 13,131.30434782608697,387.32608695652175,January 21
Mazabuka,2021,322.2826086956522,November 18,142.06521739130434,464.3478260869565,April 09
Mbala,2000,308.39473684210526,November 04,191.76315789473685,500.1578947368421,May 14
Mbala,2001,302.8684210526316,October 29,188.73684210526315,491.6052631578948,May 06
Mbala,2002,311.44736842105266,November 07,181.3421052631579,492.7894736842105,May 07
Mbala,2003,339.2894736842105,December 05,160.28947368421052,499.57894736842104,May 13
Mbala,2004,329.55263157894734,November 25,176.21052631578948,505.7631578947368,May 19
Mbala,2005,311.07894736842104,November 07,181.23684210526315,492.31578947368416,May 07
Mbala,2006,312.6842105263158,November 08,226.26315789473685,538.9473684210526,June 22
Mbala,2007,297.55263157894734,October 24,202.05263157894737,499.6052631578947,May 13
Mbala,2008,315.07894736842104,November 11,193.55263157894737,508.63157894736844,May 22
Mbala,2009,311.7105263157895,November 07,185.4736842105264,497.18421052631584,May 12
Mbala,2010,322.89473684210526,November 18,172.78947368421052,495.6842105263158,May 10
Mbala,2011,342.8157894736842,December 08,166.31578947368422,509.13157894736844,May 23
Mbala,2012,323.63157894736844,November 19,194.1578947368421,517.7894736842105,May 31
Mbala,2013,305.1578947368421,November 01,183.9736842105264,489.13157894736844,May 04
Mbala,2014,326.3421052631579,November 22,173.57894736842104,499.92105263157896,May 14
Mbala,2015,324.10526315789474,November 20,185.42105263157896,509.5263157894737,May 23
Mbala,2016,323.44736842105266,November 19,192.6052631578948,516.0526315789475,May 30
Mbala,2017,325.44736842105266,November 21,166.55263157894737,492.0,May 07
Mbala,2018,317.7105263157895,November 13,184.6315789473684,502.3421052631579,May 17
Mbala,2019,341.2631578947368,December 07,177.47368421052633,518.7368421052631,June 01
Mbala,2020,336.3157894736842,December 02,175.5,511.8157894736842,May 25
Mbala,2021,323.0,November 19,178.6578947368421,501.6578947368421,May 16
Milengi,2000,308.81333333333333,November 04,191.52,500.33333333333337,May 14
Milengi,2001,308.4,November 04,182.88,491.28,May 06
Milengi,2002,313.25333333333333,November 09,187.82666666666665,501.08,May 16
Milengi,2003,328.3333333333333,November 24,168.30666666666667,496.64,May 10
Milengi,2004,310.48,November 06,191.4533333333333,501.9333333333333,May 15
Milengi,2005,318.93333333333334,November 14,170.17333333333335,489.1066666666667,May 04
Milengi,2006,319.06666666666666,November 15,180.53333333333333,499.6,May 14
Milengi,2007,301.52,October 28,198.04,499.55999999999995,May 13
Milengi,2008,315.81333333333333,November 11,166.02666666666667,481.84000000000003,April 25
Milengi,2009,301.16,October 28,205.44,506.6,May 21
Milengi,2010,316.97333333333336,November 12,179.14666666666668,496.12,May 11
Milengi,2011,344.68,December 10,149.6266666666667,494.30666666666673,May 08
Milengi,2012,312.92,November 08,188.4533333333333,501.37333333333333,May 15
Milengi,2013,301.8933333333333,October 28,194.48,496.37333333333333,May 11
Milengi,2014,324.58666666666664,November 20,173.50666666666666,498.0933333333333,May 13
Milengi,2015,323.6,November 19,178.94666666666666,502.5466666666667,May 16
Milengi,2016,323.2,November 19,175.86666666666667,499.06666666666666,May 13
Milengi,2017,327.97333333333336,November 23,171.50666666666666,499.48,May 14
Milengi,2018,325.37333333333333,November 21,176.92,502.2933333333333,May 17
Milengi,2019,344.0,December 10,163.25333333333333,507.25333333333333,May 21
Milengi,2020,336.5733333333333,December 02,176.94666666666666,513.52,May 27
Milengi,2021,323.0,November 19,165.3733333333333,488.37333333333333,May 03
Mitete,2000,315.9868421052632,November 11,174.96052631578948,490.94736842105266,May 04
Mitete,2001,298.8684210526316,October 25,189.9736842105264,488.84210526315803,May 03
Mitete,2002,308.60526315789474,November 04,183.3421052631579,491.9473684210526,May 06
Mitete,2003,311.30263157894734,November 07,183.77631578947367,495.07894736842104,May 09
Mitete,2004,307.0921052631579,November 03,184.6578947368421,491.75,May 05
Mitete,2005,313.14473684210526,November 09,175.35526315789474,488.5,May 03
Mitete,2006,306.94736842105266,November 02,179.93421052631578,486.88157894736844,May 01
Mitete,2007,301.9736842105263,October 28,185.1447368421053,487.11842105263156,May 01
Mitete,2008,310.7236842105263,November 06,168.46052631578948,479.1842105263158,April 23
Mitete,2009,310.0,November 06,188.1315789473684,498.13157894736844,May 13
Mitete,2010,311.25,November 07,188.8815789473684,500.13157894736844,May 15
Mitete,2011,310.9342105263158,November 06,156.1578947368421,467.0921052631579,April 11
Mitete,2012,308.1184210526316,November 04,169.76315789473685,477.88157894736844,April 21
Mitete,2013,298.0,October 25,178.8421052631579,476.8421052631579,April 21
Mitete,2014,306.92105263157896,November 02,180.77631578947367,487.6973684210526,May 02
Mitete,2015,319.0263157894737,November 15,152.32894736842104,471.35526315789474,April 15
Mitete,2016,322.2894736842105,November 18,165.69736842105263,487.9868421052631,May 01
Mitete,2017,327.44736842105266,November 23,156.8815789473684,484.32894736842104,April 29
Mitete,2018,317.42105263157896,November 13,177.73684210526315,495.1578947368421,May 10
Mitete,2019,304.75,October 31,178.77631578947367,483.52631578947364,April 27
Mitete,2020,306.5657894736842,November 02,189.57894736842104,496.14473684210526,May 10
Mitete,2021,317.55263157894734,November 13,164.85526315789474,482.4078947368421,April 27
Mkushi,2000,309.16,November 05,175.61,484.77000000000004,April 28
Mkushi,2001,326.02,November 22,161.33,487.35,May 02
Mkushi,2002,341.77,December 07,143.34,485.11,April 30
Mkushi,2003,333.99,November 29,156.71,490.70000000000005,May 04
Mkushi,2004,319.55,November 15,171.15,490.70000000000005,May 04
Mkushi,2005,334.67,November 30,133.02,467.69000000000005,April 12
Mkushi,2006,321.24,November 17,164.72,485.96000000000004,April 30
Mkushi,2007,306.19,November 02,163.65,469.84000000000003,April 13
Mkushi,2008,318.85,November 14,163.28,482.13,April 26
Mkushi,2009,313.73,November 09,171.62,485.35,April 30
Mkushi,2010,327.0,November 23,154.33,481.33000000000004,April 26
Mkushi,2011,350.0,December 16,127.63,477.63,April 21
Mkushi,2012,310.56,November 06,178.62,489.18,May 03
Mkushi,2013,308.6,November 04,174.26,482.86,April 27
Mkushi,2014,323.84,November 19,167.88,491.71999999999997,May 06
Mkushi,2015,323.01,November 19,157.1,480.11,April 24
Mkushi,2016,327.2,November 23,162.78,489.98,May 03
Mkushi,2017,329.02,November 25,161.82,490.84,May 05
Mkushi,2018,331.04,November 27,169.28,500.32000000000005,May 15
Mkushi,2019,343.98,December 09,149.71,493.69000000000005,May 07
Mkushi,2020,335.33,December 01,168.12,503.45,May 17
Mkushi,2021,323.49,November 19,152.31,475.8,April 20
Mongu,2000,314.76,November 10,170.24,485.0,April 29
Mongu,2001,303.1066666666667,October 30,175.12,478.2266666666667,April 23
Mongu,2002,309.74666666666667,November 05,188.96,498.7066666666667,May 13
Mongu,2003,319.32,November 15,166.88,486.2,April 30
Mongu,2004,321.72,November 17,160.74666666666667,482.4666666666667,April 26
Mongu,2005,313.94666666666666,November 09,156.32,470.26666666666665,April 15
Mongu,2006,326.6666666666667,November 22,148.94666666666666,475.61333333333334,April 20
Mongu,2007,303.5733333333333,October 30,176.12,479.6933333333333,April 23
Mongu,2008,314.28,November 10,161.17333333333335,475.4533333333333,April 19
Mongu,2009,310.8933333333333,November 06,188.42666666666668,499.32,May 14
Mongu,2010,315.76,November 11,181.13333333333333,496.8933333333333,May 11
Mongu,2011,336.62666666666667,December 02,108.57333333333334,445.2,March 20
Mongu,2012,325.6933333333333,November 21,148.38666666666666,474.08,April 18
Mongu,2013,297.9866666666667,October 24,165.73333333333332,463.72,April 08
Mongu,2014,307.0,November 03,174.13333333333333,481.1333333333333,April 26
Mongu,2015,324.68,November 20,141.13333333333333,465.81333333333333,April 09
Mongu,2016,323.08,November 19,160.61333333333334,483.6933333333333,April 27
Mongu,2017,329.76,November 25,151.74666666666667,481.50666666666666,April 26
Mongu,2018,314.61333333333334,November 10,176.29333333333332,490.90666666666664,May 05
Mongu,2019,305.50666666666666,November 01,173.28,478.78666666666663,April 22
Mongu,2020,336.70666666666665,December 02,146.6266666666667,483.33333333333337,April 27
Mongu,2021,321.0,November 17,159.05333333333334,480.05333333333334,April 25
Monze,2000,314.35,November 10,174.83333333333334,489.1833333333334,May 03
Monze,2001,321.4,November 17,161.01666666666668,482.41666666666663,April 27
Monze,2002,347.01666666666665,December 13,103.18333333333334,450.2,March 26
Monze,2003,331.21666666666664,November 27,155.16666666666666,486.3833333333333,April 30
Monze,2004,328.26666666666665,November 24,155.7,483.96666666666664,April 27
Monze,2005,332.18333333333334,November 28,112.63333333333334,444.81666666666666,March 20
Monze,2006,322.65,November 18,152.88333333333333,475.5333333333333,April 20
Monze,2007,315.5,November 11,159.88333333333333,475.3833333333333,April 19
Monze,2008,321.51666666666665,November 17,154.95,476.46666666666664,April 20
Monze,2009,313.8,November 09,158.41666666666666,472.2166666666667,April 17
Monze,2010,327.8,November 23,151.95,479.75,April 24
Monze,2011,341.6,December 07,114.56666666666666,456.1666666666667,March 31
Monze,2012,316.45,November 12,158.91666666666666,475.3666666666667,April 19
Monze,2013,329.8333333333333,November 25,142.08333333333334,471.91666666666663,April 16
Monze,2014,320.15,November 16,150.88333333333333,471.0333333333333,April 16
Monze,2015,323.0,November 19,146.25,469.25,April 13
Monze,2016,327.7,November 23,147.43333333333334,475.1333333333333,April 19
Monze,2017,331.0,November 27,145.08333333333334,476.08333333333337,April 21
Monze,2018,326.31666666666666,November 22,165.83333333333334,492.15,May 07
Monze,2019,3.083333333333333,January 03,103.86666666666666,106.94999999999999,April 16
Monze,2020,67.71666666666667,March 08,98.43333333333334,166.15,June 14
Monze,2021,322.3833333333333,November 18,146.25,468.6333333333333,April 13
Mpika,2000,308.9660194174757,November 04,180.1359223300971,489.1019417475728,May 03
Mpika,2001,322.4757281553398,November 18,167.34466019417476,489.8203883495146,May 04
Mpika,2002,322.57766990291265,November 18,166.61165048543688,489.18932038834953,May 04
Mpika,2003,333.5145631067961,November 29,160.79611650485438,494.31067961165047,May 08
Mpika,2004,329.1116504854369,November 25,153.55825242718447,482.66990291262135,April 26
Mpika,2005,321.47087378640776,November 17,155.7378640776699,477.20873786407765,April 22
Mpika,2006,320.90776699029124,November 16,180.8252427184466,501.7330097087378,May 16
Mpika,2007,320.873786407767,November 16,165.64077669902912,486.5145631067961,April 30
Mpika,2008,330.13592233009706,November 26,141.4271844660194,471.5631067961165,April 15
Mpika,2009,315.8883495145631,November 11,172.83009708737865,488.71844660194176,May 03
Mpika,2010,329.0,November 25,158.05825242718447,487.05825242718447,May 02
Mpika,2011,351.0,December 17,140.75728155339806,491.75728155339806,May 05
Mpika,2012,318.0485436893204,November 14,177.28155339805826,495.3300970873787,May 09
Mpika,2013,334.18446601941747,November 30,152.41747572815535,486.6019417475728,May 01
Mpika,2014,329.72330097087377,November 25,164.7864077669903,494.50970873786406,May 09
Mpika,2015,326.7669902912621,November 22,161.77184466019418,488.5388349514563,May 02
Mpika,2016,330.6893203883496,November 26,161.59223300970874,492.28155339805835,May 06
Mpika,2017,329.6456310679612,November 25,161.26699029126215,490.9126213592233,May 05
Mpika,2018,334.00485436893206,November 30,163.2135922330097,497.21844660194176,May 12
Mpika,2019,344.0873786407767,December 10,158.40291262135923,502.49029126213594,May 16
Mpika,2020,338.747572815534,December 04,159.90776699029126,498.6553398058253,May 12
Mpika,2021,327.873786407767,November 23,155.75242718446603,483.62621359223306,April 28
Mpongwe,2000,307.7053571428572,November 03,179.39285714285714,487.09821428571433,May 01
Mpongwe,2001,303.60714285714283,October 30,182.13392857142856,485.7410714285714,April 30
Mpongwe,2002,304.5357142857143,October 31,182.9017857142857,487.4375,May 02
Mpongwe,2003,326.0,November 22,162.875,488.875,May 02
Mpongwe,2004,313.5625,November 09,174.48214285714286,488.0446428571429,May 02
Mpongwe,2005,312.61607142857144,November 08,167.59821428571428,480.2142857142857,April 25
Mpongwe,2006,319.8928571428572,November 15,163.82142857142858,483.7142857142858,April 28
Mpongwe,2007,308.79464285714283,November 04,166.75,475.54464285714283,April 19
Mpongwe,2008,316.25,November 12,164.08928571428572,480.3392857142857,April 24
Mpongwe,2009,308.91964285714283,November 04,191.1071428571429,500.0267857142857,May 15
Mpongwe,2010,317.1607142857143,November 13,165.22321428571428,482.38392857142856,April 27
Mpongwe,2011,338.3303571428572,December 04,141.51785714285714,479.84821428571433,April 23
Mpongwe,2012,309.5892857142857,November 05,178.94642857142858,488.53571428571433,May 02
Mpongwe,2013,298.13392857142856,October 25,190.25892857142856,488.3928571428571,May 03
Mpongwe,2014,323.1607142857143,November 19,170.36607142857142,493.52678571428567,May 08
Mpongwe,2015,323.0267857142857,November 19,158.34821428571428,481.375,April 25
Mpongwe,2016,323.63392857142856,November 19,166.84821428571428,490.48214285714283,May 04
Mpongwe,2017,328.0,November 24,163.45535714285714,491.4553571428571,May 06
Mpongwe,2018,321.35714285714283,November 17,178.90178571428572,500.25892857142856,May 15
Mpongwe,2019,343.92857142857144,December 09,149.73214285714286,493.66071428571433,May 07
Mpongwe,2020,335.8928571428572,December 01,166.76785714285714,502.66071428571433,May 16
Mpongwe,2021,321.8125,November 17,159.98214285714286,481.7946428571429,April 26
Mporokoso,2000,306.531914893617,November 02,192.87234042553192,499.4042553191489,May 13
Mporokoso,2001,298.5744680851064,October 25,193.48936170212767,492.06382978723406,May 07
Mporokoso,2002,308.5744680851064,November 04,192.82978723404256,501.40425531914894,May 16
Mporokoso,2003,319.8723404255319,November 15,177.74468085106383,497.6170212765957,May 11
Mporokoso,2004,297.9574468085106,October 24,209.3617021276596,507.3191489361702,May 21
Mporokoso,2005,300.531914893617,October 27,194.25531914893617,494.78723404255317,May 09
Mporokoso,2006,304.6808510638298,October 31,229.3617021276596,534.0425531914893,June 18
Mporokoso,2007,296.2978723404256,October 23,208.7872340425532,505.0851063829788,May 19
Mporokoso,2008,295.0,October 22,209.17021276595744,504.17021276595744,May 18
Mporokoso,2009,305.2340425531915,November 01,193.3617021276596,498.5957446808511,May 13
Mporokoso,2010,299.70212765957444,October 26,200.2978723404256,500.00000000000006,May 15
Mporokoso,2011,337.0425531914894,December 03,163.9787234042553,501.02127659574467,May 15
Mporokoso,2012,293.82978723404256,October 20,222.10638297872345,515.936170212766,May 29
Mporokoso,2013,298.0,October 25,194.17021276595744,492.17021276595744,May 07
Mporokoso,2014,326.7872340425532,November 22,165.14893617021278,491.936170212766,May 06
Mporokoso,2015,324.0,November 20,184.1914893617021,508.1914893617021,May 22
Mporokoso,2016,321.5744680851064,November 17,195.3617021276596,516.936170212766,May 30
Mporokoso,2017,322.59574468085106,November 18,164.89361702127658,487.48936170212767,May 02
