district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
Lupososhi,2015,-0.6260877897342046,-0.6438181698322296,6,Northern,November 13,May 15
Lupososhi,2016,-1.626618226369222,-1.607266902923584,6,Northern,November 13,May 15
Lupososhi,2017,-1.4288570404052734,-1.4177123308181765,5,Northern,November 13,May 15
Lupososhi,2018,-0.31011360857103554,-0.2489622235298156,7,Northern,November 13,May 15
Lupososhi,2019,-0.04792869091033936,-0.016826450824737563,6,Northern,November 13,May 15
Lupososhi,2020,1.2257554701396398,1.2681738138198853,7,Northern,November 13,May 15
Lupososhi,2021,0.39124185740947726,0.3969984948635101,5,Northern,November 13,May 15
Lusaka,2000,1.1390776832898457,1.1675129532814026,6,Lusaka,November 07,March 31
Lusaka,2001,0.8726288080215454,0.807306706905365,5,Lusaka,November 07,March 31
Lusaka,2002,0.38018632866442204,0.32768969237804413,4,Lusaka,November 07,March 31
Lusaka,2003,0.5002893894910813,0.4809562861919403,5,Lusaka,November 07,March 31
Lusaka,2004,-0.23372408151626586,-0.4748151004314422,5,Lusaka,November 07,March 31
Lusaka,2005,-0.5298594366759062,-0.5908626466989517,4,Lusaka,November 07,March 31
Lusaka,2006,0.1462841473519802,0.0132148060947656,5,Lusaka,November 07,March 31
Lusaka,2007,0.8068547442555427,0.8160039186477661,5,Lusaka,November 07,March 31
Lusaka,2008,0.9374498844146728,0.8681498169898987,5,Lusaka,November 07,March 31
Lusaka,2009,1.8666646679242451,1.8845471739768982,6,Lusaka,November 07,March 31
Lusaka,2010,2.2585057735443117,2.111119508743286,5,Lusaka,November 07,March 31
Lusaka,2011,1.1254445612430573,1.1421558260917664,4,Lusaka,November 07,March 31
Lusaka,2012,1.169951985279719,1.1054620146751404,6,Lusaka,November 07,March 31
Lusaka,2013,0.6448246151208877,0.5581992864608765,5,Lusaka,November 07,March 31
Lusaka,2014,-0.14495650231838225,-0.2208161354064941,5,Lusaka,November 07,March 31
Lusaka,2015,-0.3679058402776718,-0.3188488781452179,5,Lusaka,November 07,March 31
Lusaka,2016,0.04019809588789937,0.0322806052863597,5,Lusaka,November 07,March 31
Lusaka,2017,0.4083728462457657,0.5333070158958435,5,Lusaka,November 07,March 31
Lusaka,2018,-0.1708787710716327,-0.17431099712848658,6,Lusaka,November 07,March 31
Lusaka,2019,-0.19539107847958803,-0.17431099712848658,4,Lusaka,November 07,March 31
Lusaka,2020,-0.7923888216416041,-0.864586353302002,6,Lusaka,November 07,March 31
Lusaka,2021,-1.1461601555347443,-1.280215859413147,4,Lusaka,November 07,March 31
Luwingu,2000,1.2156227330366771,1.2689100503921509,6,Northern,November 13,May 15
Luwingu,2001,0.06818223682542644,-0.03318606503307815,6,Northern,November 13,May 15
Luwingu,2002,0.24243892294665179,0.21871589869260785,6,Northern,November 13,May 15
Luwingu,2003,0.23978936523199076,0.255505621433258,5,Northern,November 13,May 15
Luwingu,2004,0.5209299400448799,0.48392951488494873,6,Northern,November 13,May 15
Luwingu,2005,-0.425752592086792,-0.4322538673877716,5,Northern,November 13,May 15
Luwingu,2006,0.3545011713036469,0.5797657370567322,7,Northern,November 13,May 15
Luwingu,2007,0.7292997326169696,0.8333194851875305,7,Northern,November 13,May 15
Luwingu,2008,-0.3090352468813459,-0.35908031463623047,6,Northern,November 13,May 15
Luwingu,2009,0.816862940788269,0.804553359746933,6,Northern,November 13,May 15
Luwingu,2010,-0.6835786054531733,-0.9182421267032623,6,Northern,November 13,May 15
Luwingu,2011,-1.1761361122131349,-1.2505688667297363,5,Northern,November 13,May 15
Luwingu,2012,-0.765951326915196,-0.7354661226272583,7,Northern,November 13,May 15
Luwingu,2013,-0.3635171713928382,-0.2659655585885048,6,Northern,November 13,May 15
Luwingu,2014,-0.46539113521575926,-0.523607075214386,5,Northern,November 13,May 15
Luwingu,2015,-0.036527170023570435,-0.034843637607991654,6,Northern,November 13,May 15
Luwingu,2016,-1.1243204474449158,-1.0871602892875671,6,Northern,November 13,May 15
Luwingu,2017,-1.0997459650039674,-1.0209556818008425,5,Northern,November 13,May 15
Luwingu,2018,0.059916599343220356,0.17510353028774256,6,Northern,November 13,May 15
Luwingu,2019,0.4199549561987321,0.5155341327190399,6,Northern,November 13,May 15
Luwingu,2020,1.502506176630656,1.5002177953720093,6,Northern,November 13,May 15
Luwingu,2021,0.8428714275360107,0.8738383054733276,5,Northern,November 13,May 15
Mafinga,2000,0.008443501910993046,-0.0455170087516307,7,Muchinga,November 24,May 12
Mafinga,2001,-1.1020369231700897,-1.1582307815551758,6,Muchinga,November 24,May 12
Mafinga,2002,-0.5237113636519227,-0.4389005601406097,7,Muchinga,November 24,May 12
Mafinga,2003,-0.3953334415952365,-0.34609463810920715,6,Muchinga,November 24,May 12
Mafinga,2004,-0.20728754997253418,-0.1960248276591301,6,Muchinga,November 24,May 12
Mafinga,2005,-0.8682027608156204,-0.839262455701828,4,Muchinga,November 24,May 12
Mafinga,2006,-0.27516168107589084,-0.2828778102993965,6,Muchinga,November 24,May 12
Mafinga,2007,0.09112834185361862,0.1267668157815933,6,Muchinga,November 24,May 12
Mafinga,2008,-1.0150152802467347,-1.1624850034713743,5,Muchinga,November 24,May 12
Mafinga,2009,0.3758603533109029,0.35666079819202423,6,Muchinga,November 24,May 12
Mafinga,2010,-0.5353016083439192,-0.46425916254520416,6,Muchinga,November 24,May 12
Mafinga,2011,-0.5026726961135864,-0.5001049041748047,5,Muchinga,November 24,May 12
Mafinga,2012,-0.2167272139340639,-0.25653218477964396,6,Muchinga,November 24,May 12
Mafinga,2013,-0.23774878308176992,-0.1612782105803489,6,Muchinga,November 24,May 12
Mafinga,2014,-0.12844359564284483,-0.13113822415471074,6,Muchinga,November 24,May 12
Mafinga,2015,0.030420301482081424,0.0035006869584322,6,Muchinga,November 24,May 12
Mafinga,2016,0.06802572123706341,0.1256112307310104,6,Muchinga,November 24,May 12
Mafinga,2017,0.10046375139305984,0.07448663935065265,6,Muchinga,November 24,May 12
Mafinga,2018,0.6441374520460764,0.6965472996234894,6,Muchinga,November 24,May 12
Mafinga,2019,1.1061427593231201,1.0986900925636292,6,Muchinga,November 24,May 12
Mafinga,2020,1.4980071187019348,1.5073906183242798,6,Muchinga,November 24,May 12
Mafinga,2021,1.4081541101137798,1.5118359923362732,6,Muchinga,November 24,May 12
Mambwe,2000,0.256876865401864,0.2641265243291855,6,Eastern,November 26,May 04
Mambwe,2001,-0.22447959184646607,-0.2671929895877838,5,Eastern,November 26,May 04
Mambwe,2002,0.05142659108387302,0.0405076220631599,5,Eastern,November 26,May 04
Mambwe,2003,0.30205945968627923,0.3168476223945617,5,Eastern,November 26,May 04
Mambwe,2004,0.3761886849999428,0.5132640600204468,5,Eastern,November 26,May 04
Mambwe,2005,-0.24210936948657036,-0.3065083175897598,4,Eastern,November 26,May 04
Mambwe,2006,0.8889539837837219,0.9780226647853851,6,Eastern,November 26,May 04
Mambwe,2007,1.2836442470550538,1.333277940750122,5,Eastern,November 26,May 04
Mambwe,2008,0.7725274443626404,0.7184072136878967,5,Eastern,November 26,May 04
Mambwe,2009,2.0068270762761435,2.0971150398254395,6,Eastern,November 26,May 04
Mambwe,2010,1.460025954246521,1.2948437929153442,5,Eastern,November 26,May 04
Mambwe,2011,1.1698834300041199,1.1334936618804932,4,Eastern,November 26,May 04
Mambwe,2012,1.2442987561225891,1.303196370601654,6,Eastern,November 26,May 04
Mambwe,2013,-0.06995807886123659,-0.1620787382125854,5,Eastern,November 26,May 04
Mambwe,2014,-1.077749752998352,-1.0984251499176023,5,Eastern,November 26,May 04
Mambwe,2015,-1.6844636440277099,-1.7719782590866089,5,Eastern,November 26,May 04
Mambwe,2016,-1.7477759838104248,-1.6762824058532717,5,Eastern,November 26,May 04
Mambwe,2017,-1.3528988361358643,-1.2924091815948486,5,Eastern,November 26,May 04
Mambwe,2018,-0.6912891030311584,-0.6678889393806458,5,Eastern,November 26,May 04
Mambwe,2019,-0.2127228409051895,-0.2780247628688812,5,Eastern,November 26,May 04
Mambwe,2020,0.03477126285433772,-0.0474035926163196,5,Eastern,November 26,May 04
Mambwe,2021,-0.06726873219013217,0.0199167504906654,5,Eastern,November 26,May 04
Mansa,2000,0.8948749030629793,1.0584771633148193,6,Luapula,November 10,May 14
Mansa,2001,0.6369858086109161,0.5813833177089691,6,Luapula,November 10,May 14
Mansa,2002,0.995946364743369,0.9998199939727784,7,Luapula,November 10,May 14
Mansa,2003,0.8994475126266479,0.9086577892303468,5,Luapula,November 10,May 14
Mansa,2004,0.6086193557296481,0.5968649387359619,7,Luapula,November 10,May 14
Mansa,2005,-0.5651856412490209,-0.5932399034500122,6,Luapula,November 10,May 14
Mansa,2006,-0.10140253204320158,-0.0234034601598978,7,Luapula,November 10,May 14
Mansa,2007,0.2245122940900425,0.19756921008229256,6,Luapula,November 10,May 14
Mansa,2008,0.0637137337277333,0.08174335025250905,6,Luapula,November 10,May 14
Mansa,2009,1.2600958517619543,1.2005372047424316,7,Luapula,November 10,May 14
Mansa,2010,0.45430405500034493,0.5361619889736176,6,Luapula,November 10,May 14
Mansa,2011,0.9692124724388123,0.8889879584312439,5,Luapula,November 10,May 14
Mansa,2012,0.7332893056528909,0.7836357951164246,7,Luapula,November 10,May 14
Mansa,2013,0.231904466326038,0.21355663239955897,6,Luapula,November 10,May 14
Mansa,2014,-0.6952599227428437,-0.6652310490608215,5,Luapula,November 10,May 14
Mansa,2015,-1.2655863165855408,-1.3271353840827942,6,Luapula,November 10,May 14
Mansa,2016,-1.6915318250656128,-1.6204746961593628,5,Luapula,November 10,May 14
Mansa,2017,-1.207542109489441,-1.2349120378494265,5,Luapula,November 10,May 14
Mansa,2018,-0.1224774718284607,-0.0678795129060745,6,Luapula,November 10,May 14
Mansa,2019,0.15922392408053077,0.18523005396127695,6,Luapula,November 10,May 14
Mansa,2020,1.1821546753247578,1.1359820365905762,6,Luapula,November 10,May 14
Mansa,2021,0.160379534214735,0.089519590139389,5,Luapula,November 10,May 14
Manyinga,2000,-0.4853818317254384,-0.4403702914714813,6,North-Western,November 04,May 06
Manyinga,2001,-0.7553877532482147,-0.7046158611774445,6,North-Western,November 04,May 06
Manyinga,2002,-0.8486844102541605,-0.8711651265621185,6,North-Western,November 04,May 06
Manyinga,2003,-0.3865558948988716,-0.243497222661972,6,North-Western,November 04,May 06
Manyinga,2004,-0.43726276854674023,-0.5755850672721863,6,North-Western,November 04,May 06
Manyinga,2005,-0.845460926493009,-0.9532559216022491,6,North-Western,November 04,May 06
Manyinga,2006,-0.33793563582003117,-0.36948399245738983,6,North-Western,November 04,May 06
Manyinga,2007,-0.3181129079312086,-0.1540029570460319,6,North-Western,November 04,May 06
Manyinga,2008,0.04756024355689684,0.16323597356677055,6,North-Western,November 04,May 06
Manyinga,2009,0.8661920343126569,0.9258435964584352,7,North-Western,November 04,May 06
Manyinga,2010,1.1861772338549297,1.2675154209136963,6,North-Western,November 04,May 06
Manyinga,2011,1.3305995975221907,1.348414659500122,7,North-Western,November 04,May 06
Manyinga,2012,1.2163795034090679,1.2143319845199585,6,North-Western,November 04,May 06
Manyinga,2013,1.0865399837493896,1.1037246584892273,6,North-Western,November 04,May 06
Manyinga,2014,-0.09241351932287217,-0.0531305484473705,5,North-Western,November 04,May 06
Manyinga,2015,-0.338987210392952,-0.3850090801715851,5,North-Western,November 04,May 06
Manyinga,2016,-0.8419722318649292,-0.7729920744895935,5,North-Western,November 04,May 06
Manyinga,2017,-0.837844717502594,-0.8745637536048889,5,North-Western,November 04,May 06
Manyinga,2018,-0.7084568057741437,-0.6138678193092346,7,North-Western,November 04,May 06
Manyinga,2019,-0.5980681717395783,-0.6478036642074585,5,North-Western,November 04,May 06
Manyinga,2020,-0.13662232724683623,-0.1964810490608215,7,North-Western,November 04,May 06
Manyinga,2021,-0.8169469734032949,-0.8122179210186005,6,North-Western,November 04,May 06
Masaiti,2000,1.1943687597910564,1.0886162519454956,6,Copperbelt,November 13,May 07
Masaiti,2001,0.972777913014094,0.9534907639026642,6,Copperbelt,November 13,May 07
Masaiti,2002,1.194110631942749,1.2372084856033323,5,Copperbelt,November 13,May 07
Masaiti,2003,1.5921240091323852,1.6479021310806274,5,Copperbelt,November 13,May 07
Masaiti,2004,0.6019483606020609,0.9165102541446686,6,Copperbelt,November 13,May 07
Masaiti,2005,-0.2940201411644618,-0.43307602405548096,6,Copperbelt,November 13,May 07
Masaiti,2006,0.10093662478029727,0.017339589074254,5,Copperbelt,November 13,May 07
Masaiti,2007,0.22158486551294723,0.18367394059896464,6,Copperbelt,November 13,May 07
Masaiti,2008,0.5251452399728199,0.40804724395275116,6,Copperbelt,November 13,May 07
Masaiti,2009,1.570489764213562,1.5546554327011108,7,Copperbelt,November 13,May 07
Masaiti,2010,1.3607697486877441,1.2701042890548706,5,Copperbelt,November 13,May 07
Masaiti,2011,1.1543609738349914,1.1614936590194702,5,Copperbelt,November 13,May 07
Masaiti,2012,0.9495715300242106,1.014334797859192,6,Copperbelt,November 13,May 07
Masaiti,2013,0.08300042408518493,0.1564526038710028,6,Copperbelt,November 13,May 07
Masaiti,2014,-0.8461375832557678,-0.8948963284492493,5,Copperbelt,November 13,May 07
Masaiti,2015,-1.2463791966438293,-1.330824375152588,5,Copperbelt,November 13,May 07
Masaiti,2016,-0.7934229224920273,-0.7221263647079468,5,Copperbelt,November 13,May 07
Masaiti,2017,0.4437276929616928,0.5088202953338623,5,Copperbelt,November 13,May 07
Masaiti,2018,0.7445991992950439,0.7719189524650574,5,Copperbelt,November 13,May 07
Masaiti,2019,0.30098197758197787,0.2229304909706115,5,Copperbelt,November 13,May 07
Masaiti,2020,0.23831785966952643,0.2104357853531837,6,Copperbelt,November 13,May 07
Masaiti,2021,-0.6490426100790501,-0.8102315068244934,5,Copperbelt,November 13,May 07
Mazabuka,2000,0.7732553482055664,0.7961865663528442,6,Southern,October 16,March 04
Mazabuka,2001,0.7110665917396546,0.6381534934043884,5,Southern,October 16,March 04
Mazabuka,2002,0.08925435319542888,0.0641424432396889,4,Southern,October 16,March 04
Mazabuka,2003,0.4125216007232666,0.4065088629722595,5,Southern,October 16,March 04
Mazabuka,2004,-0.09203405976295471,-0.2408839166164398,5,Southern,October 16,March 04
Mazabuka,2005,-0.30303981620818377,-0.31466698087751865,4,Southern,October 16,March 04
Mazabuka,2006,0.7339486718177796,0.6027768850326538,5,Southern,October 16,March 04
Mazabuka,2007,1.2734186768531799,1.3466322422027588,5,Southern,October 16,March 04
Mazabuka,2008,1.4467917203903198,1.3579747676849363,5,Southern,October 16,March 04
Mazabuka,2009,1.8619848489761353,1.8213631510734558,6,Southern,October 16,March 04
Mazabuka,2010,1.9955983638763428,2.008721351623535,5,Southern,October 16,March 04
Mazabuka,2011,1.2608374953269958,1.2553870677947998,4,Southern,October 16,March 04
Mazabuka,2012,1.2013479669888814,1.1257096529006958,6,Southern,October 16,March 04
Mazabuka,2013,0.8343907594680786,0.8544692993164062,5,Southern,October 16,March 04
Mazabuka,2014,0.045894426293671096,0.0565250758081674,4,Southern,October 16,March 04
Mazabuka,2015,-0.5213847681879997,-0.4996633231639862,4,Southern,October 16,March 04
Mazabuka,2016,-0.21263885945081712,-0.243584007024765,5,Southern,October 16,March 04
Mazabuka,2017,0.2207564890384674,0.3041582703590393,5,Southern,October 16,March 04
Mazabuka,2018,-0.1826101765036583,-0.1231836453080177,5,Southern,October 16,March 04
Mazabuka,2019,-0.2499695140868425,-0.22386671975255013,4,Southern,October 16,March 04
Mazabuka,2020,-0.16922669969499105,-0.1603424102067947,5,Southern,October 16,March 04
Mazabuka,2021,-0.9199097044765949,-1.1346508264541626,4,Southern,October 16,March 04
Mbala,2000,0.39930036043127376,0.4961790591478348,6,Northern,November 13,May 15
Mbala,2001,-0.7388016780217489,-0.8091451525688171,6,Northern,November 13,May 15
Mbala,2002,-0.6820757339398066,-0.506826862692833,6,Northern,November 13,May 15
Mbala,2003,-0.5004970550537109,-0.5376633405685425,5,Northern,November 13,May 15
Mbala,2004,-0.7395268554488817,-0.8291032910346985,6,Northern,November 13,May 15
Mbala,2005,-1.4416315356890361,-1.4418392777442932,6,Northern,November 13,May 15
Mbala,2006,-0.6141878589987755,-0.633336529135704,8,Northern,November 13,May 15
Mbala,2007,-0.31506139459088445,-0.2688331976532936,6,Northern,November 13,May 15
Mbala,2008,-0.48081684538296293,-0.4642218053340912,7,Northern,November 13,May 15
Mbala,2009,0.5399407595396042,0.6205416023731232,6,Northern,November 13,May 15
Mbala,2010,-1.2330987453460693,-1.187516212463379,5,Northern,November 13,May 15
Mbala,2011,-1.2115724086761475,-1.2126360535621643,6,Northern,November 13,May 15
Mbala,2012,-1.4347570538520813,-1.4371400475502014,6,Northern,November 13,May 15
Mbala,2013,-1.1831946869691212,-1.1074679493904114,6,Northern,November 13,May 15
Mbala,2014,-0.5020188093185425,-0.5621011853218079,5,Northern,November 13,May 15
Mbala,2015,0.1717702285386622,0.24740739166736597,6,Northern,November 13,May 15
Mbala,2016,-0.3855552275975545,-0.3231915533542633,6,Northern,November 13,May 15
Mbala,2017,-0.5181973814964295,-0.53557950258255,5,Northern,November 13,May 15
Mbala,2018,-0.06333410354065044,-0.0753164663910865,7,Northern,November 13,May 15
Mbala,2019,0.4684065779050191,0.474637970328331,6,Northern,November 13,May 15
Mbala,2020,1.1445396939913433,1.1333091259002686,6,Northern,November 13,May 15
Mbala,2021,1.1453465074300766,1.3562202453613281,6,Northern,November 13,May 15
Milengi,2000,0.9660773177941641,1.0784884095191956,6,Luapula,November 10,May 14
Milengi,2001,0.4864761171241601,0.43037770688533783,6,Luapula,November 10,May 14
Milengi,2002,0.9248806153024945,0.8376490473747253,7,Luapula,November 10,May 14
Milengi,2003,1.1312792420387268,1.1822837591171265,5,Luapula,November 10,May 14
Milengi,2004,0.6043166523533208,0.6012382507324219,7,Luapula,November 10,May 14
Milengi,2005,-0.477465383708477,-0.502150759100914,6,Luapula,November 10,May 14
Milengi,2006,-0.1057726804477473,-0.1199948713183403,6,Luapula,November 10,May 14
Milengi,2007,0.1748682844142119,0.1495724432170391,6,Luapula,November 10,May 14
Milengi,2008,0.007383111553887535,0.00555780064314605,6,Luapula,November 10,May 14
Milengi,2009,1.239981940814427,1.3007227182388306,7,Luapula,November 10,May 14
Milengi,2010,0.7626493126153946,0.6785324811935425,6,Luapula,November 10,May 14
Milengi,2011,1.022865891456604,0.96641343832016,5,Luapula,November 10,May 14
Milengi,2012,1.0042202174663544,1.0813265442848206,6,Luapula,November 10,May 14
Milengi,2013,0.31595991862316924,0.35030999779701233,6,Luapula,November 10,May 14
Milengi,2014,-0.5808819949626922,-0.4853455424308777,5,Luapula,November 10,May 14
Milengi,2015,-1.2191617687543232,-1.3260526657104492,6,Luapula,November 10,May 14
Milengi,2016,-1.2767426133155824,-1.169015407562256,5,Luapula,November 10,May 14
Milengi,2017,-0.7125280797481537,-0.7695122957229614,5,Luapula,November 10,May 14
Milengi,2018,0.3164763410265247,0.355269506573677,6,Luapula,November 10,May 14
Milengi,2019,0.27121897290150326,0.2582733333110809,6,Luapula,November 10,May 14
Milengi,2020,0.8572026987870535,0.8011844158172607,6,Luapula,November 10,May 14
Milengi,2021,0.187556779384613,0.271302580833435,5,Luapula,November 10,May 14
Mitete,2000,-0.3044985644519329,-0.302389457821846,6,Western,November 07,April 13
Mitete,2001,-0.01087829781075319,-0.013139965012669598,6,Western,November 07,April 13
Mitete,2002,-0.220624640583992,-0.1935506500303745,6,Western,November 07,April 13
Mitete,2003,0.29203041704992455,0.3752518594264984,6,Western,November 07,April 13
Mitete,2004,0.057270733018716206,-0.006156079471111298,6,Western,November 07,April 13
Mitete,2005,-0.552877351641655,-0.6175054013729095,6,Western,November 07,April 13
Mitete,2006,-0.1117754727602005,-0.13723438233137125,6,Western,November 07,April 13
Mitete,2007,-0.25023663975298405,-0.11794894933700555,6,Western,November 07,April 13
Mitete,2008,0.6639887740214666,0.7308098077774048,6,Western,November 07,April 13
Mitete,2009,1.405349572499593,1.3939080238342285,6,Western,November 07,April 13
Mitete,2010,1.8081532915433247,1.7677133083343506,6,Western,November 07,April 13
Mitete,2011,2.0066725969314576,1.971596360206604,5,Western,November 07,April 13
Mitete,2012,1.5677902301152546,1.6162179112434387,6,Western,November 07,April 13
Mitete,2013,1.3717738787333171,1.4043698906898499,6,Western,November 07,April 13
Mitete,2014,0.41155000232780975,0.34583461284637446,6,Western,November 07,April 13
Mitete,2015,-0.5143764466047287,-0.5221762657165527,6,Western,November 07,April 13
Mitete,2016,-0.5828098982572556,-0.5803815126419067,5,Western,November 07,April 13
Mitete,2017,-0.2546394392848015,-0.2099028825759887,5,Western,November 07,April 13
Mitete,2018,-0.42318731049696606,-0.4374127686023712,6,Western,November 07,April 13
Mitete,2019,-0.28920163835088414,-0.36920370906591415,6,Western,November 07,April 13
Mitete,2020,-0.020374727745850873,0.005921326577663449,6,Western,November 07,April 13
Mitete,2021,-0.695803756515185,-0.7741526663303375,6,Western,November 07,April 13
Mkushi,2000,1.6020159125328064,1.573872148990631,6,Central,November 18,April 22
Mkushi,2001,1.3120884656906129,1.36874258518219,5,Central,November 18,April 22
Mkushi,2002,1.2801506996154786,1.3566263914108276,5,Central,November 18,April 22
Mkushi,2003,1.5290632724761963,1.6611857414245603,5,Central,November 18,April 22
Mkushi,2004,0.5364020119110743,0.7647735178470612,6,Central,November 18,April 22
Mkushi,2005,-0.15865430887788534,-0.2837470304220915,4,Central,November 18,April 22
Mkushi,2006,0.3770414635539055,0.2750328779220581,5,Central,November 18,April 22
Mkushi,2007,0.4573425829410553,0.4157001674175262,5,Central,November 18,April 22
Mkushi,2008,0.42257745812336606,0.3035026118159294,6,Central,November 18,April 22
Mkushi,2009,1.4767685532569885,1.4517647624015808,6,Central,November 18,April 22
Mkushi,2010,1.3729966163635254,1.2657634019851685,5,Central,November 18,April 22
Mkushi,2011,0.9339965283870697,0.9852003455162048,4,Central,November 18,April 22
Mkushi,2012,0.7528061171372732,0.7318863272666931,6,Central,November 18,April 22
Mkushi,2013,-0.2348074810579419,-0.1907228725031018,6,Central,November 18,April 22
Mkushi,2014,-1.102020835876465,-1.134155035018921,5,Central,November 18,April 22
Mkushi,2015,-1.308309006690979,-1.355696201324463,5,Central,November 18,April 22
Mkushi,2016,-0.8556132614612579,-0.8096746206283569,5,Central,November 18,April 22
Mkushi,2017,0.12314906790852542,0.2665896117687225,5,Central,November 18,April 22
Mkushi,2018,0.3204956613481045,0.3122638612985611,6,Central,November 18,April 22
Mkushi,2019,0.12020620293915271,0.0326767899096012,5,Central,November 18,April 22
Mkushi,2020,0.2697696667164564,0.2934897840023041,6,Central,November 18,April 22
Mkushi,2021,-0.21509408354759216,-0.2609728872776031,5,Central,November 18,April 22
Mongu,2000,0.13194722604627407,0.17151263356208796,6,Western,November 07,April 13
Mongu,2001,0.37418127556641895,0.3405436873435974,6,Western,November 07,April 13
Mongu,2002,0.06414010841399428,-0.0022904314100742505,6,Western,November 07,April 13
Mongu,2003,0.43558600793282193,0.5228626728057861,6,Western,November 07,April 13
Mongu,2004,0.08283720314502717,-0.1527084708213806,5,Western,November 07,April 13
Mongu,2005,-0.19965908899903298,-0.2154704630374908,5,Western,November 07,April 13
Mongu,2006,0.698904812335968,0.7160106897354126,5,Western,November 07,April 13
Mongu,2007,0.9022251864274343,0.840921938419342,6,Western,November 07,April 13
Mongu,2008,1.3899003863334656,1.4452524185180664,6,Western,November 07,April 13
Mongu,2009,1.7364207704861958,1.7143170237541199,6,Western,November 07,April 13
Mongu,2010,1.9222732384999592,1.9122428894042969,6,Western,November 07,April 13
Mongu,2011,1.7721534967422485,1.7061899304389954,4,Western,November 07,April 13
Mongu,2012,1.4676007509231568,1.5238666534423828,5,Western,November 07,April 13
Mongu,2013,1.2150163888931274,1.1664313077926636,5,Western,November 07,April 13
Mongu,2014,0.08497322723269463,0.039533350616693504,6,Western,November 07,April 13
Mongu,2015,-0.8570635467767715,-0.9351508319377899,4,Western,November 07,April 13
Mongu,2016,-0.3764173127710819,-0.4339839518070221,5,Western,November 07,April 13
Mongu,2017,0.056166071817278854,0.0483103021979332,5,Western,November 07,April 13
Mongu,2018,-0.12109578711291154,-0.1594458892941475,6,Western,November 07,April 13
Mongu,2019,-0.2994620551665624,-0.3292391002178192,6,Western,November 07,April 13
Mongu,2020,-0.4716226443648338,-0.4863317310810089,5,Western,November 07,April 13
Mongu,2021,-1.1304885149002075,-1.1626299619674685,5,Western,November 07,April 13
Monze,2000,0.8309360444545746,0.862919807434082,6,Southern,October 16,March 04
Monze,2001,0.7221292376518249,0.6313028931617737,5,Southern,October 16,March 04
Monze,2002,0.14806937403045592,0.1421066741459071,4,Southern,October 16,March 04
Monze,2003,0.49355942010879517,0.5128227472305298,5,Southern,October 16,March 04
Monze,2004,-0.03801906406879425,-0.1706651002168655,5,Southern,October 16,March 04
Monze,2005,-0.14537199214100838,-0.14520057290792465,4,Southern,October 16,March 04
Monze,2006,0.7955684185028076,0.634040892124176,5,Southern,October 16,March 04
Monze,2007,1.264007439215978,1.2726810574531553,6,Southern,October 16,March 04
Monze,2008,1.4913474082946778,1.4385219812393188,5,Southern,October 16,March 04
Monze,2009,1.7797370155652363,1.7415488958358765,6,Southern,October 16,March 04
Monze,2010,1.9463725805282592,1.934311866760254,5,Southern,October 16,March 04
Monze,2011,1.341391921043396,1.297250211238861,4,Southern,October 16,March 04
Monze,2012,1.1728874444961548,1.174107551574707,6,Southern,October 16,March 04
Monze,2013,0.8857454061508179,0.935543954372406,5,Southern,October 16,March 04
Monze,2014,0.03670570254325867,0.0264482796192169,5,Southern,October 16,March 04
Monze,2015,-0.6436905339360237,-0.6398824751377106,4,Southern,October 16,March 04
Monze,2016,-0.31116758682765067,-0.3191194534301758,5,Southern,October 16,March 04
Monze,2017,0.08024428784847257,0.1337126344442367,5,Southern,October 16,March 04
Monze,2018,-0.3433072496205568,-0.3086676001548767,5,Southern,October 16,March 04
Monze,2019,-0.4220833331346512,-0.4048740565776825,4,Southern,October 16,March 04
Monze,2020,-0.44592506686846417,-0.4520339071750641,3,Southern,October 16,March 04
Monze,2021,-1.2046830356121063,-1.3922820687294006,4,Southern,October 16,March 04
Mpika,2000,0.12305523703495662,0.12365851178765294,6,Muchinga,November 24,May 12
Mpika,2001,-0.605142879486084,-0.5998148918151855,5,Muchinga,November 24,May 12
Mpika,2002,0.08474121689796445,0.1001487746834755,5,Muchinga,November 24,May 12
Mpika,2003,0.39593924283981324,0.3936119973659515,5,Muchinga,November 24,May 12
Mpika,2004,0.5379208713769913,0.6529936790466309,5,Muchinga,November 24,May 12
Mpika,2005,0.012344514578580884,-0.050403919070959,5,Muchinga,November 24,May 12
Mpika,2006,0.9047945936520895,0.9805737137794495,6,Muchinga,November 24,May 12
Mpika,2007,1.3164032697677612,1.315803050994873,5,Muchinga,November 24,May 12
Mpika,2008,0.38217619955539706,0.3351021111011505,5,Muchinga,November 24,May 12
Mpika,2009,1.6922811269760132,1.7916121482849119,6,Muchinga,November 24,May 12
Mpika,2010,1.0579684972763062,0.882312536239624,5,Muchinga,November 24,May 12
Mpika,2011,0.8872919380664825,0.8685284554958342,4,Muchinga,November 24,May 12
Mpika,2012,1.0871738294760387,1.1660030484199524,6,Muchinga,November 24,May 12
Mpika,2013,-0.05181880220770837,-0.029471930116415,5,Muchinga,November 24,May 12
Mpika,2014,-0.8879461407661438,-0.8682517409324646,5,Muchinga,November 24,May 12
Mpika,2015,-1.345077681541443,-1.4385493993759155,5,Muchinga,November 24,May 12
Mpika,2016,-1.500209093093872,-1.4155919551849363,5,Muchinga,November 24,May 12
Mpika,2017,-1.111535382270813,-1.1669059991836548,5,Muchinga,November 24,May 12
