,district,year,spei,mean_growing_period
942,Kazungula,2018,0.4819131383333333,163.24553571428572
943,Kazungula,2019,-0.2812560946666667,95.83928571428572
944,Kazungula,2020,-0.11060418879166667,82.38392857142857
945,Kazungula,2021,-0.990739460775,145.58928571428572
946,Kitwe,2000,0.2530971429166667,182.8
947,Kitwe,2001,1.5795245833333331,187.53333333333333
948,Kitwe,2002,0.7658767224999999,191.86666666666667
949,Kitwe,2003,1.3390463833333335,165.06666666666666
950,Kitwe,2004,1.6782129583333332,188.66666666666663
951,Kitwe,2005,-0.2433286125,175.06666666666666
952,Kitwe,2006,0.05455473333333333,174.4
953,Kitwe,2007,-0.28552808260833334,181.8
954,Kitwe,2008,-0.1217056945,166.13333333333333
955,Kitwe,2009,1.0240020413333333,207.53333333333333
956,Kitwe,2010,1.4556314,171.46666666666667
957,Kitwe,2011,0.96918219,150.46666666666667
958,Kitwe,2012,1.1408863616666667,178.86666666666667
959,Kitwe,2013,0.14482865236666667,193.0
960,Kitwe,2014,-0.48114944541666665,171.66666666666666
961,Kitwe,2015,-1.1188635583333333,168.13333333333333
962,Kitwe,2016,-1.5478975583333332,169.8
963,Kitwe,2017,-0.4942339185833333,165.0
964,Kitwe,2018,0.042158662775,179.73333333333332
965,Kitwe,2019,0.5238910433333334,157.66666666666666
966,Kitwe,2020,-0.21430720225,169.13333333333333
967,Kitwe,2021,0.14980037683333333,164.4
968,Lavushimanda,2000,0.20108213900000002,179.78034682080926
969,Lavushimanda,2001,0.56482177875,167.9942196531792
970,Lavushimanda,2002,-0.25758818083333335,161.69942196531792
971,Lavushimanda,2003,0.09837342133333334,160.1156069364162
972,Lavushimanda,2004,0.2631847996666667,163.15028901734104
973,Lavushimanda,2005,-0.010015720491666666,141.9479768786127
974,Lavushimanda,2006,0.2277755525,180.2543352601156
975,Lavushimanda,2007,1.1287378333333333,164.73410404624278
976,Lavushimanda,2008,1.3747975083333335,148.53757225433526
977,Lavushimanda,2009,1.4007002058333333,182.5202312138728
978,Lavushimanda,2010,2.12491735,159.82658959537574
979,Lavushimanda,2011,1.2106965,138.8843930635838
980,Lavushimanda,2012,1.2287908666666667,179.13294797687865
981,Lavushimanda,2013,0.7443251583333333,161.72254335260115
982,Lavushimanda,2014,-0.4015025241666667,167.0635838150289
983,Lavushimanda,2015,-1.05925105,162.6878612716763
984,Lavushimanda,2016,-1.6241444916666667,163.14450867052022
985,Lavushimanda,2017,-1.2194081716666667,162.78034682080926
986,Lavushimanda,2018,-0.8008750275000001,165.79768786127167
987,Lavushimanda,2019,-0.09176146233333334,156.0635838150289
988,Lavushimanda,2020,0.10146247064166668,162.3121387283237
989,Lavushimanda,2021,0.566289375,154.6878612716763
990,Limulunga,2000,-0.44260079041666667,175.20454545454547
991,Limulunga,2001,0.180818551525,181.04545454545453
992,Limulunga,2002,0.18414309083333333,189.5909090909091
993,Limulunga,2003,0.01723178555,173.47727272727272
994,Limulunga,2004,0.6481003908333333,166.8409090909091
995,Limulunga,2005,-0.2398046583333333,162.4090909090909
996,Limulunga,2006,-0.015644544583333336,156.70454545454547
997,Limulunga,2007,0.43225784500000003,180.4318181818182
998,Limulunga,2008,0.49617587,163.9090909090909
999,Limulunga,2009,1.4559256083333334,188.9090909090909
1000,Limulunga,2010,1.7959018666666668,183.27272727272728
1001,Limulunga,2011,2.056582608333333,122.63636363636364
1002,Limulunga,2012,1.7783703916666667,162.5681818181818
1003,Limulunga,2013,1.4270924,167.02272727272728
1004,Limulunga,2014,1.1297145549999998,180.5909090909091
1005,Limulunga,2015,-0.3059314766666667,142.95454545454547
1006,Limulunga,2016,-0.643254755,163.29545454545453
1007,Limulunga,2017,-0.03721192758333334,153.6590909090909
1008,Limulunga,2018,0.17967302500000001,179.70454545454547
1009,Limulunga,2019,-0.3317676175,175.0
1010,Limulunga,2020,-0.05074010416666666,157.86363636363637
1011,Limulunga,2021,-0.9422419541666667,161.45454545454547
1012,Livingstone,2000,0.15109981966666666,147.88888888888889
1013,Livingstone,2001,0.29823405333333336,79.33333333333333
1014,Livingstone,2002,0.12655802108333333,58.0
1015,Livingstone,2003,-0.5395975591666667,25.666666666666668
1016,Livingstone,2004,-0.3987318166666667,142.0
1017,Livingstone,2005,-1.5474257429166667,111.44444444444444
1018,Livingstone,2006,0.016237343000000005,154.11111111111111
1019,Livingstone,2007,0.8439998008333333,139.55555555555554
1020,Livingstone,2008,1.3617503583333335,143.0
1021,Livingstone,2009,1.9061138583333335,156.44444444444446
1022,Livingstone,2010,1.8990115416666666,167.44444444444446
1023,Livingstone,2011,1.9513530583333332,54.11111111111112
1024,Livingstone,2012,1.3286239,127.55555555555556
1025,Livingstone,2013,0.8659255616666667,87.55555555555556
1026,Livingstone,2014,0.6658622608333333,121.11111111111111
1027,Livingstone,2015,0.04557673166666667,140.33333333333334
1028,Livingstone,2016,-0.27945898333333336,110.66666666666669
1029,Livingstone,2017,0.5883902616666666,141.0
1030,Livingstone,2018,0.8678237916666666,158.11111111111111
1031,Livingstone,2019,0.30405806083333337,90.66666666666669
1032,Livingstone,2020,0.48709049416666667,81.0
1033,Livingstone,2021,-0.26956439,148.55555555555554
1034,Luampa,2000,0.07117029166666666,166.5793650793651
1035,Luampa,2001,0.3729305708333333,183.984126984127
1036,Luampa,2002,0.35410406033333336,150.53968253968253
1037,Luampa,2003,0.005040203449999998,165.57142857142858
1038,Luampa,2004,0.6468571341666667,162.03968253968253
1039,Luampa,2005,-0.4451392058333334,166.9206349206349
1040,Luampa,2006,0.3454210766666666,158.87301587301587
1041,Luampa,2007,1.0100713275,171.0793650793651
1042,Luampa,2008,1.1445587041666667,157.82539682539684
1043,Luampa,2009,1.7449881833333334,183.81746031746036
1044,Luampa,2010,1.8289423249999999,176.73809523809524
1045,Luampa,2011,1.8891462583333334,110.91269841269842
1046,Luampa,2012,1.5458216333333334,168.0952380952381
1047,Luampa,2013,1.2903126583333333,166.46031746031747
1048,Luampa,2014,0.9258091366666666,166.3968253968254
1049,Luampa,2015,-0.26984062904166667,143.9920634920635
1050,Luampa,2016,-0.7567094433333333,159.84920634920636
1051,Luampa,2017,-0.24195323475,151.84920634920636
1052,Luampa,2018,-0.06655448079166666,176.9126984126984
1053,Luampa,2019,-0.6832759791666666,149.1984126984127
1054,Luampa,2020,-0.43321059375,145.83333333333334
1055,Luampa,2021,-1.1557349583333334,151.75396825396825
1056,Luangwa,2000,1.6527457833333334,156.04166666666666
1057,Luangwa,2001,1.7267739666666666,153.625
1058,Luangwa,2002,1.183129175,77.66666666666667
1059,Luangwa,2003,0.3344432366666667,148.45833333333334
1060,Luangwa,2004,0.15026187041666667,151.85416666666666
1061,Luangwa,2005,-0.9307253675,110.41666666666669
1062,Luangwa,2006,-0.16926498545833335,132.625
1063,Luangwa,2007,-0.05790152616666667,137.20833333333334
1064,Luangwa,2008,0.313069965,156.54166666666666
1065,Luangwa,2009,1.078274735,157.79166666666666
1066,Luangwa,2010,1.44665105,145.52083333333334
1067,Luangwa,2011,1.3880454,107.66666666666669
1068,Luangwa,2012,0.7959296608333334,144.64583333333334
1069,Luangwa,2013,0.126115608,127.85416666666669
1070,Luangwa,2014,-0.5726190639166667,141.97916666666666
1071,Luangwa,2015,-0.3633101575,145.54166666666666
1072,Luangwa,2016,-0.764058105,149.8125
1073,Luangwa,2017,0.272972194,149.22916666666666
1074,Luangwa,2018,0.6775884989166666,162.0
1075,Luangwa,2019,-0.11819440919166667,112.27083333333331
1076,Luangwa,2020,0.1605955085,114.375
1077,Luangwa,2021,-0.2544716615,134.4375
1078,Luano,2000,1.4190059166666666,178.55555555555554
1079,Luano,2001,1.7390282416666667,159.7094017094017
1080,Luano,2002,1.2304531583333334,128.2991452991453
1081,Luano,2003,0.9409856833333333,154.0854700854701
1082,Luano,2004,0.7326716741666667,164.13675213675214
1083,Luano,2005,-0.7295090683333333,118.58119658119658
1084,Luano,2006,0.16736962,156.51282051282053
1085,Luano,2007,0.2130288488333333,149.8034188034188
1086,Luano,2008,0.38061065833333335,165.82051282051282
1087,Luano,2009,1.1537831891666668,163.42735042735043
1088,Luano,2010,1.5862026833333334,153.76068376068375
1089,Luano,2011,1.424940225,120.35897435897436
1090,Luano,2012,1.0129619016666667,172.33333333333334
1091,Luano,2013,0.48938442249999997,150.43589743589743
1092,Luano,2014,-0.47857844416666667,156.10256410256412
1093,Luano,2015,-0.6472405941666667,153.03418803418805
1094,Luano,2016,-0.8989167308333333,159.57264957264957
1095,Luano,2017,0.02819739733333333,157.75213675213675
1096,Luano,2018,0.349789455,168.75213675213675
1097,Luano,2019,-0.07197092416666666,140.03418803418805
1098,Luano,2020,-0.18343233558333336,161.64102564102564
1099,Luano,2021,-0.20242619416666666,143.54700854700857
1100,Luanshya,2000,0.38671254725,181.0
1101,Luanshya,2001,1.4331753416666668,187.0
1102,Luanshya,2002,0.9571576691666667,186.44444444444449
1103,Luanshya,2003,1.453304275,162.22222222222223
1104,Luanshya,2004,1.7386541333333334,181.11111111111111
1105,Luanshya,2005,0.009094544166666671,172.88888888888889
1106,Luanshya,2006,0.48367144333333334,169.88888888888889
1107,Luanshya,2007,0.13640035258333336,177.66666666666666
1108,Luanshya,2008,0.15329031641666666,165.88888888888889
1109,Luanshya,2009,1.1603835,207.11111111111111
1110,Luanshya,2010,1.4316966500000001,168.44444444444446
1111,Luanshya,2011,0.9833087483333333,148.55555555555554
1112,Luanshya,2012,1.0630941158333334,179.77777777777777
1113,Luanshya,2013,0.2830548195,192.55555555555557
1114,Luanshya,2014,-0.5307305883333333,172.66666666666666
1115,Luanshya,2015,-1.0252078058333334,165.22222222222223
1116,Luanshya,2016,-1.6023867833333334,168.22222222222223
1117,Luanshya,2017,-0.5668495558333333,165.0
1118,Luanshya,2018,0.28863875333333333,175.44444444444446
1119,Luanshya,2019,0.37605525666666667,154.88888888888889
1120,Luanshya,2020,-0.1971807145,167.44444444444446
1121,Luanshya,2021,-0.07486731625,162.77777777777777
1122,Lufwanyama,2000,0.253814525,182.3798449612403
1123,Lufwanyama,2001,1.5981049250000001,188.68992248062017
1124,Lufwanyama,2002,0.6582882433333334,190.1782945736434
1125,Lufwanyama,2003,0.7555510191666667,170.8294573643411
1126,Lufwanyama,2004,1.230978475,181.72093023255812
1127,Lufwanyama,2005,-0.8773559516666666,175.4108527131783
1128,Lufwanyama,2006,-0.28525821616666663,180.4186046511628
1129,Lufwanyama,2007,-0.33210422258333333,179.0
1130,Lufwanyama,2008,-0.17881246291666666,169.42635658914728
1131,Lufwanyama,2009,1.1687855808333334,207.43410852713177
1132,Lufwanyama,2010,1.6258633416666666,171.72868217054264
1133,Lufwanyama,2011,1.3414283333333332,150.2015503875969
1134,Lufwanyama,2012,1.3332998883333333,178.84496124031008
1135,Lufwanyama,2013,0.5801303025,192.8759689922481
1136,Lufwanyama,2014,-0.20537551916666666,170.90697674418604
1137,Lufwanyama,2015,-0.7122653541666667,166.27131782945736
1138,Lufwanyama,2016,-1.08883642,170.63565891472868
1139,Lufwanyama,2017,-0.09000323668333332,165.19379844961242
1140,Lufwanyama,2018,0.6864968308333333,183.015503875969
1141,Lufwanyama,2019,0.7599781225000001,156.53488372093022
1142,Lufwanyama,2020,0.27741477166666667,170.11627906976744
1143,Lufwanyama,2021,0.2986473908333333,164.94573643410854
1144,Lukulu,2000,-0.5210469616666668,178.5982905982906
1145,Lukulu,2001,0.04736416458333333,180.9059829059829
1146,Lukulu,2002,-0.01882581008333333,174.05982905982907
1147,Lukulu,2003,-0.17327317466666667,179.48717948717947
1148,Lukulu,2004,0.5347429066666667,172.7008547008547
1149,Lukulu,2005,-0.44082584999999996,174.25641025641025
1150,Lukulu,2006,-0.32004709295833333,174.4188034188034
1151,Lukulu,2007,0.15207033675,182.2991452991453
1152,Lukulu,2008,0.06794047041666666,164.76923076923077
1153,Lukulu,2009,1.2798666058333332,190.5042735042735
1154,Lukulu,2010,1.8061281666666666,186.04273504273505
1155,Lukulu,2011,2.005366975,146.95726495726495
1156,Lukulu,2012,1.740734275,166.5042735042735
1157,Lukulu,2013,1.2022841083333333,175.8034188034188
1158,Lukulu,2014,0.987794665,179.72649572649573
1159,Lukulu,2015,-0.3589579725,147.68376068376068
1160,Lukulu,2016,-0.6141018175,165.6153846153846
1161,Lukulu,2017,-0.15100427704166666,157.05982905982907
1162,Lukulu,2018,-0.1291715704675,179.66666666666666
1163,Lukulu,2019,-0.3131625183333333,172.5897435897436
1164,Lukulu,2020,0.0910611625,179.73504273504273
1165,Lukulu,2021,-0.4130888125,161.57264957264957
1166,Lumezi,2000,-0.9856893616666667,179.15573770491804
1167,Lumezi,2001,-0.41563102916666667,146.39344262295083
1168,Lumezi,2002,-0.7012297875,143.11475409836066
1169,Lumezi,2003,-0.11036486975,155.4016393442623
1170,Lumezi,2004,0.4462174125,162.172131147541
1171,Lumezi,2005,-0.019104777,136.22131147540983
1172,Lumezi,2006,-0.16104068733333332,178.90983606557376
1173,Lumezi,2007,0.6761742175,143.4344262295082
1174,Lumezi,2008,0.7742962491666666,137.41803278688525
1175,Lumezi,2009,0.622089211325,173.29508196721312
1176,Lumezi,2010,1.6036949916666667,158.99180327868854
1177,Lumezi,2011,0.6517406250000001,137.7704918032787
1178,Lumezi,2012,0.9786558825,178.12295081967213
1179,Lumezi,2013,0.8893260425,150.0983606557377
1180,Lumezi,2014,-0.24207969433333332,164.8032786885246
1181,Lumezi,2015,-1.0117002475,150.31967213114754
1182,Lumezi,2016,-1.7572772749999999,161.13114754098362
1183,Lumezi,2017,-1.6347697583333334,158.27868852459017
1184,Lumezi,2018,-1.2501682166666666,165.04098360655738
1185,Lumezi,2019,-0.1309516365,156.39344262295083
1186,Lumezi,2020,0.25652123083333334,158.7622950819672
1187,Lumezi,2021,0.6513627716666667,123.68032786885246
1188,Lundazi,2000,-1.2085166583333333,178.35294117647058
1189,Lundazi,2001,-0.37394595333333336,146.64705882352942
1190,Lundazi,2002,-0.7607331633333333,147.76470588235293
1191,Lundazi,2003,-0.08696525226666667,159.64705882352942
1192,Lundazi,2004,0.33125455333333337,182.2941176470588
1193,Lundazi,2005,-0.06262317566666666,139.88235294117646
1194,Lundazi,2006,-0.31619058625,176.76470588235293
1195,Lundazi,2007,0.22013059050000003,142.76470588235293
1196,Lundazi,2008,0.3016013096666667,139.8235294117647
1197,Lundazi,2009,-0.269627655,175.2941176470588
1198,Lundazi,2010,0.7885115300000001,161.41176470588235
1199,Lundazi,2011,-0.0611158024225,143.0
1200,Lundazi,2012,0.24181796833333336,183.35294117647055
1201,Lundazi,2013,0.46643658116666664,153.11764705882354
1202,Lundazi,2014,-0.35288498783,169.58823529411765
1203,Lundazi,2015,-0.9089319100000001,141.05882352941177
1204,Lundazi,2016,-1.723664975,165.88235294117646
1205,Lundazi,2017,-1.6693612583333335,159.11764705882354
1206,Lundazi,2018,-1.338578175,166.1764705882353
1207,Lundazi,2019,0.2579633275,161.94117647058823
1208,Lundazi,2020,0.8947945591666667,161.7058823529412
1209,Lundazi,2021,1.4612367208333332,125.41176470588236
1210,Lunga,2000,0.30479066250000003,188.5813953488372
1211,Lunga,2001,0.9359682441666667,182.3953488372093
1212,Lunga,2002,-0.057411298833333325,185.93023255813952
1213,Lunga,2003,0.3866955458333334,167.65116279069767
1214,Lunga,2004,0.6086333858333334,183.5581395348837
1215,Lunga,2005,0.1825288766666667,173.3720930232558
1216,Lunga,2006,-0.09308501760583333,177.13953488372093
1217,Lunga,2007,0.48885582916666664,199.27906976744185
1218,Lunga,2008,0.69951111,164.4418604651163
1219,Lunga,2009,1.0905081620833332,194.7906976744186
1220,Lunga,2010,1.6352268833333332,176.04651162790697
1221,Lunga,2011,0.5058727675,146.7674418604651
1222,Lunga,2012,0.6934228683333333,192.51162790697677
1223,Lunga,2013,0.11138775824166668,184.6046511627907
1224,Lunga,2014,-0.3236032506666667,172.34883720930233
1225,Lunga,2015,-0.8783854624999999,178.06976744186048
1226,Lunga,2016,-1.2974852333333333,176.11627906976744
1227,Lunga,2017,-1.1880962083333333,173.25581395348837
1228,Lunga,2018,-0.9305126983333333,174.25581395348837
1229,Lunga,2019,-0.05699481204166667,164.06976744186048
1230,Lunga,2020,0.41812928833333335,175.25581395348837
1231,Lunga,2021,1.1787488825,165.5581395348837
1232,Lunte District,2000,-0.5451296116666667,191.6
1233,Lunte District,2001,0.3378740975,191.4
1234,Lunte District,2002,-1.3923188499999999,186.41052631578947
1235,Lunte District,2003,-1.2083472283333332,168.06315789473683
1236,Lunte District,2004,-0.5237328241666667,197.6
1237,Lunte District,2005,-0.5673371,180.49473684210523
1238,Lunte District,2006,-0.8196042716666666,225.5578947368421
1239,Lunte District,2007,0.3551813058333333,207.90526315789472
1240,Lunte District,2008,0.3399779454166667,196.34736842105264
1241,Lunte District,2009,-0.33892512666666663,190.7684210526316
1242,Lunte District,2010,0.137320062,182.62105263157892
1243,Lunte District,2011,-1.4167380666666667,162.9578947368421
1244,Lunte District,2012,-1.6591499666666667,204.23157894736843
1245,Lunte District,2013,-1.0658419083333335,195.83157894736843
1246,Lunte District,2014,0.024039957833333337,169.73684210526315
1247,Lunte District,2015,0.07307852828333333,183.4
1248,Lunte District,2016,0.4510838305,189.31578947368425
1249,Lunte District,2017,-0.7801011883333334,169.43157894736842
1250,Lunte District,2018,-1.1696378791666666,198.05263157894737
1251,Lunte District,2019,-0.191440817,171.98947368421054
1252,Lunte District,2020,0.8056009966666666,179.7157894736842
1253,Lunte District,2021,1.4941714466666667,172.18947368421053
1254,Lupososhi,2000,0.12386212083333333,190.08695652173915
1255,Lupososhi,2001,0.9678430435833333,184.6304347826087
1256,Lupososhi,2002,0.25800322633333334,189.17391304347825
1257,Lupososhi,2003,0.24164550994166667,167.67391304347825
1258,Lupososhi,2004,0.8531310558333334,200.7826086956522
1259,Lupososhi,2005,0.3384287891666667,160.41304347826087
1260,Lupososhi,2006,-0.24873100916666668,192.84782608695653
1261,Lupososhi,2007,0.7630962841666666,207.17391304347825
1262,Lupososhi,2008,0.4258974,182.19565217391303
1263,Lupososhi,2009,0.41503408616666665,195.5217391304348
1264,Lupososhi,2010,0.6381397583333334,182.8695652173913
1265,Lupososhi,2011,-0.6150976616666667,156.84782608695653
1266,Lupososhi,2012,-0.3326716014866667,198.8913043478261
1267,Lupososhi,2013,-0.29038612291666666,199.93478260869568
1268,Lupososhi,2014,0.08341299,171.04347826086956
1269,Lupososhi,2015,-0.5913058583333334,182.1086956521739
1270,Lupososhi,2016,-0.8431399666666667,185.56521739130437
1271,Lupososhi,2017,-1.4990022749999998,172.02173913043478
1272,Lupososhi,2018,-1.2473557516666667,190.43478260869568
1273,Lupososhi,2019,-0.25145282816666664,165.43478260869566
1274,Lupososhi,2020,0.3578761125,196.6304347826087
1275,Lupososhi,2021,1.2300946908333332,167.8913043478261
1276,Lusaka,2000,0.8048880958333333,174.25
1277,Lusaka,2001,1.145437375,157.5
1278,Lusaka,2002,0.8885764283333333,104.0
1279,Lusaka,2003,0.43767024316666664,155.5
1280,Lusaka,2004,0.37204610749999995,154.0
1281,Lusaka,2005,-0.7791013683333333,126.25
1282,Lusaka,2006,-0.16297899416666667,154.5
1283,Lusaka,2007,0.1389244188333333,148.0
1284,Lusaka,2008,0.64200347,154.75
1285,Lusaka,2009,1.4015547791666665,162.5
1286,Lusaka,2010,2.0253643416666667,151.5
1287,Lusaka,2011,2.0014665333333332,111.25
1288,Lusaka,2012,1.1477702866666666,178.0
1289,Lusaka,2013,1.0105100041666668,159.75
1290,Lusaka,2014,0.19602568933333334,149.75
1291,Lusaka,2015,-0.04570197075000001,148.75
1292,Lusaka,2016,-0.25500694749999997,148.0
1293,Lusaka,2017,0.34946393125,150.5
1294,Lusaka,2018,0.4984244066666667,173.0
1295,Lusaka,2019,-0.3775686775,112.0
1296,Lusaka,2020,-0.42695785375,172.0
1297,Lusaka,2021,-0.9745927608333332,142.25
1298,Luwingu,2000,0.27975015839166667,185.1578947368421
1299,Luwingu,2001,1.126428315,185.50877192982452
1300,Luwingu,2002,-0.17307439658333335,182.17543859649123
1301,Luwingu,2003,0.01996481275,166.10526315789474
1302,Luwingu,2004,0.6195978483333333,193.140350877193
1303,Luwingu,2005,0.14871229094166669,160.31578947368422
1304,Luwingu,2006,-0.3337694385,199.3859649122807
1305,Luwingu,2007,0.60303781,202.859649122807
1306,Luwingu,2008,0.35059789333333335,173.17543859649123
1307,Luwingu,2009,0.065450792,186.94736842105263
1308,Luwingu,2010,0.6218730208333333,171.7017543859649
1309,Luwingu,2011,-1.0590796116666665,153.9298245614035
1310,Luwingu,2012,-1.151205625,196.5438596491228
1311,Luwingu,2013,-0.7519865791666667,190.3859649122807
1312,Luwingu,2014,-0.19145319533333335,169.03508771929825
1313,Luwingu,2015,-0.3608284816666667,177.40350877192984
1314,Luwingu,2016,-0.2041726504416667,180.42105263157896
1315,Luwingu,2017,-0.9651666058333334,169.8421052631579
1316,Luwingu,2018,-0.8828186083333334,182.57894736842104
1317,Luwingu,2019,0.09430570275,166.6140350877193
1318,Luwingu,2020,0.8196399161666666,178.12280701754386
1319,Luwingu,2021,1.4086247183333331,167.08771929824562
1320,Mafinga,2000,-1.0246985283333334,198.10638297872345
1321,Mafinga,2001,-0.06955104241666667,167.59574468085106
1322,Mafinga,2002,-1.0567486416666665,194.08510638297872
1323,Mafinga,2003,-0.7367981429166667,171.87234042553192
1324,Mafinga,2004,-0.27476324916666667,189.48936170212767
1325,Mafinga,2005,-0.309364495,144.31914893617022
1326,Mafinga,2006,-0.702457665,191.61702127659572
1327,Mafinga,2007,-0.2793818416666667,185.08510638297872
1328,Mafinga,2008,-0.1532261045,167.95744680851064
1329,Mafinga,2009,-0.5232193269166666,181.51063829787236
1330,Mafinga,2010,0.21936926724999997,177.74468085106383
1331,Mafinga,2011,-0.3718591475,164.29787234042553
1332,Mafinga,2012,-0.44650760250000004,199.4468085106383
1333,Mafinga,2013,-0.3396862758333334,179.31914893617022
1334,Mafinga,2014,-0.1377406223333333,186.5531914893617
1335,Mafinga,2015,-0.19511473333333332,182.89361702127655
1336,Mafinga,2016,0.16066555308333333,193.8510638297872
1337,Mafinga,2017,0.21981828550000002,181.0212765957447
1338,Mafinga,2018,0.08680807424999999,182.10638297872345
1339,Mafinga,2019,0.7804111733333333,185.74468085106383
1340,Mafinga,2020,1.1859474291666665,182.93617021276597
1341,Mafinga,2021,1.4763376583333334,163.85106382978722
1342,Mambwe,2000,-0.019351766250000003,181.7605633802817
1343,Mambwe,2001,0.1647359665,154.81690140845072
1344,Mambwe,2002,-0.19177598166666668,140.50704225352112
1345,Mambwe,2003,0.008396007678333333,152.45070422535213
1346,Mambwe,2004,0.394777165,171.0281690140845
1347,Mambwe,2005,-0.07666848416666666,129.32394366197184
1348,Mambwe,2006,0.014865942083333335,180.53521126760563
1349,Mambwe,2007,0.9998101625000001,142.3661971830986
1350,Mambwe,2008,1.0893374275,144.18309859154928
1351,Mambwe,2009,1.2296616691666666,170.83098591549296
1352,Mambwe,2010,2.1267275583333336,158.5211267605634
1353,Mambwe,2011,1.2658703583333333,127.85915492957749
1354,Mambwe,2012,1.3167871083333333,175.0
1355,Mambwe,2013,0.9337255458333332,145.5774647887324
1356,Mambwe,2014,-0.39137672166666665,160.88732394366198
1357,Mambwe,2015,-1.1853310333333333,154.69014084507043
1358,Mambwe,2016,-1.8586506416666666,159.98591549295776
1359,Mambwe,2017,-1.5527722916666666,160.0845070422535
1360,Mambwe,2018,-1.234821325,165.90140845070422
1361,Mambwe,2019,-0.5748140533333334,151.67605633802816
1362,Mambwe,2020,-0.19979003025,158.49295774647888
1363,Mambwe,2021,0.064058288,130.25352112676055
1364,Mansa,2000,-0.10712274183333333,188.19565217391303
1365,Mansa,2001,1.0363325333333335,182.08695652173915
1366,Mansa,2002,0.7344150166666666,191.06521739130437
1367,Mansa,2003,0.7514836258333334,169.75
1368,Mansa,2004,0.9366702566666666,198.45652173913044
1369,Mansa,2005,0.14304424916666666,176.54347826086956
1370,Mansa,2006,-0.5838037491666667,187.5
1371,Mansa,2007,0.0022371981833333317,199.25
1372,Mansa,2008,0.040855482,171.29347826086956
1373,Mansa,2009,0.6093424191666666,199.5217391304348
1374,Mansa,2010,1.1188877333333334,179.3913043478261
1375,Mansa,2011,0.6035533376666666,152.7173913043478
1376,Mansa,2012,1.12224988,188.7173913043478
1377,Mansa,2013,0.4052468683333333,197.19565217391303
1378,Mansa,2014,0.18129514533333335,170.8695652173913
1379,Mansa,2015,-0.9084594516666668,177.7391304347826
1380,Mansa,2016,-1.4307568833333333,177.2608695652174
1381,Mansa,2017,-1.3897120333333335,169.5326086956522
1382,Mansa,2018,-1.0980847275,182.93478260869568
1383,Mansa,2019,0.17782348791666666,162.1304347826087
1384,Mansa,2020,0.3791588954166667,183.67391304347825
1385,Mansa,2021,1.034891374,165.42391304347825
1386,Manyinga,2000,-0.5652559325000001,189.01075268817203
1387,Manyinga,2001,-0.32010205416666665,176.86021505376343
1388,Manyinga,2002,-0.9134022075,170.53763440860214
1389,Manyinga,2003,-0.8654940258333333,198.03225806451613
1390,Manyinga,2004,-0.03698811551666666,184.247311827957
1391,Manyinga,2005,-0.8078792675,178.63440860215053
1392,Manyinga,2006,-0.6292056166666666,187.247311827957
1393,Manyinga,2007,-0.26694153416666666,190.27956989247312
1394,Manyinga,2008,-0.63139321,179.96774193548387
1395,Manyinga,2009,0.3433544558333333,197.6021505376344
1396,Manyinga,2010,0.9551624850000001,192.23655913978496
1397,Manyinga,2011,1.2797852666666667,206.63440860215053
1398,Manyinga,2012,1.3739457416666667,182.3010752688172
1399,Manyinga,2013,1.1054639833333333,192.3010752688172
1400,Manyinga,2014,1.066933755,164.21505376344086
1401,Manyinga,2015,-0.2874724105,161.86021505376343
1402,Manyinga,2016,-0.3252725033333333,172.49462365591398
1403,Manyinga,2017,-0.6757605458333332,168.7741935483871
1404,Manyinga,2018,-0.92987959,184.18279569892476
1405,Manyinga,2019,-0.5966805341666667,160.67741935483872
1406,Manyinga,2020,-0.34987704833333333,205.5268817204301
1407,Manyinga,2021,-0.2862372625,177.5268817204301
1408,Masaiti,2000,0.5523509881666667,177.3409090909091
1409,Masaiti,2001,1.3872837666666669,178.38636363636363
1410,Masaiti,2002,0.9483660483333334,156.97727272727272
1411,Masaiti,2003,1.2276797416666667,158.75
1412,Masaiti,2004,1.4585777249999998,172.95454545454547
1413,Masaiti,2005,-0.4066012408333333,168.8409090909091
1414,Masaiti,2006,0.12677292666666665,165.1590909090909
1415,Masaiti,2007,-0.019996030749999994,170.88636363636363
1416,Masaiti,2008,0.0439518878,163.61363636363637
1417,Masaiti,2009,1.1591169416666667,202.6818181818182
1418,Masaiti,2010,1.5609549083333334,157.70454545454547
1419,Masaiti,2011,1.24573708,136.5909090909091
1420,Masaiti,2012,1.2782979916666666,179.70454545454547
1421,Masaiti,2013,0.6395245724999999,186.04545454545453
1422,Masaiti,2014,-0.28896950396666665,172.47727272727272
1423,Masaiti,2015,-0.7772401516666667,162.61363636363637
1424,Masaiti,2016,-1.3024263333333332,165.27272727272728
1425,Masaiti,2017,-0.224121245,164.0909090909091
1426,Masaiti,2018,0.6868076683333334,171.0
1427,Masaiti,2019,0.5841979933333333,151.52272727272728
1428,Masaiti,2020,0.15944777008333333,166.5909090909091
1429,Masaiti,2021,0.08040244791666668,159.3409090909091
1430,Mazabuka,2000,0.6705367299999999,167.7173913043478
1431,Mazabuka,2001,0.7822166883333334,157.43478260869566
1432,Mazabuka,2002,0.7120478091666667,103.97826086956522
1433,Mazabuka,2003,0.213284895,155.2391304347826
1434,Mazabuka,2004,0.4182043133333333,153.1086956521739
1435,Mazabuka,2005,-0.6665138908333333,109.15217391304348
1436,Mazabuka,2006,0.16960226608333331,151.7173913043478
