date,district,spei
2010-03-31 00:00:00,Chama,1.4612454175949097
2010-04-30 00:00:00,Chama,1.3994282484054565
2010-05-31 00:00:00,Chama,0.8676191568374634
2010-06-30 00:00:00,Chama,0.6311194896697998
2010-07-31 00:00:00,Chama,0.9319884181022644
2010-08-31 00:00:00,Chama,0.916354238986969
2010-09-30 00:00:00,Chama,-0.29141756892204285
2010-10-31 00:00:00,Chama,-0.5518701672554016
2010-11-30 00:00:00,Chama,-1.0891821384429932
2010-12-31 00:00:00,Chama,-0.5243386030197144
2011-01-31 00:00:00,Chama,-1.0241013765335083
2011-02-28 00:00:00,Chama,-1.0550910234451294
2011-03-31 00:00:00,Chama,-0.5951854586601257
2011-04-30 00:00:00,Chama,-0.4577653408050537
2011-05-31 00:00:00,Chama,-0.14977005124092102
2011-06-30 00:00:00,Chama,-0.23868748545646667
2011-07-31 00:00:00,Chama,0.45777469873428345
2011-08-31 00:00:00,Chama,0.6118662357330322
2011-09-30 00:00:00,Chama,-0.3117687702178955
2011-10-31 00:00:00,Chama,-0.016291240230202675
2011-11-30 00:00:00,Chama,0.5522104501724243
2011-12-31 00:00:00,Chama,-0.13083286583423615
2012-01-31 00:00:00,Chama,0.07985107600688934
2012-02-29 00:00:00,Chama,-0.22704584896564484
2012-03-31 00:00:00,Chama,-0.1234407052397728
2012-04-30 00:00:00,Chama,-0.19544479250907898
2012-05-31 00:00:00,Chama,-0.4895303249359131
2012-06-30 00:00:00,Chama,-0.05213672295212746
2012-07-31 00:00:00,Chama,-0.3615596294403076
2012-08-31 00:00:00,Chama,0.029786070808768272
2012-09-30 00:00:00,Chama,-0.38707423210144043
2012-10-31 00:00:00,Chama,-0.6125379800796509
2012-11-30 00:00:00,Chama,0.12603525817394257
2012-12-31 00:00:00,Chama,0.08600685000419617
2013-01-31 00:00:00,Chama,-0.06726273149251938
2013-02-28 00:00:00,Chama,-0.2687957286834717
2013-03-31 00:00:00,Chama,-0.23778200149536133
2013-04-30 00:00:00,Chama,-0.25728800892829895
2013-05-31 00:00:00,Chama,-0.47663095593452454
2013-06-30 00:00:00,Chama,-0.6428717970848083
2013-07-31 00:00:00,Chama,-0.5734750032424927
2013-08-31 00:00:00,Chama,-0.46623721718788147
2013-09-30 00:00:00,Chama,-0.9739360809326172
2013-10-31 00:00:00,Chama,-1.1088844537734985
2013-11-30 00:00:00,Chama,-0.8941732048988342
2013-12-31 00:00:00,Chama,-0.017253557220101357
2014-01-31 00:00:00,Chama,0.3224075138568878
2014-02-28 00:00:00,Chama,0.5848323702812195
2014-03-31 00:00:00,Chama,0.5813390016555786
2014-04-30 00:00:00,Chama,0.7458831667900085
2014-05-31 00:00:00,Chama,0.9682759046554565
2014-06-30 00:00:00,Chama,0.7240645885467529
2014-07-31 00:00:00,Chama,0.46196725964546204
2014-08-31 00:00:00,Chama,-0.04974713921546936
2014-09-30 00:00:00,Chama,0.21273556351661682
2014-10-31 00:00:00,Chama,-0.0962538793683052
2014-11-30 00:00:00,Chama,-0.8614239692687988
2014-12-31 00:00:00,Chama,-1.3097862005233765
2015-01-31 00:00:00,Chama,-1.2024683952331543
2015-02-28 00:00:00,Chama,-1.2976468801498413
2015-03-31 00:00:00,Chama,-1.5545449256896973
2015-04-30 00:00:00,Chama,-1.326587200164795
2015-05-31 00:00:00,Chama,-1.1083085536956787
2015-06-30 00:00:00,Chama,-0.30140167474746704
2015-07-31 00:00:00,Chama,-0.48364540934562683
2015-08-31 00:00:00,Chama,-0.4989868700504303
2015-09-30 00:00:00,Chama,-0.07462671399116516
2015-10-31 00:00:00,Chama,-2.0420284271240234
2015-11-30 00:00:00,Chama,-0.6854147911071777
2015-12-31 00:00:00,Chama,-0.31306132674217224
2016-01-31 00:00:00,Chama,-0.3458670973777771
2016-02-29 00:00:00,Chama,-0.810846745967865
2016-03-31 00:00:00,Chama,-0.5909677147865295
2016-04-30 00:00:00,Chama,-0.48835065960884094
2016-05-31 00:00:00,Chama,-0.6839979887008667
2016-06-30 00:00:00,Chama,-0.6918783783912659
2016-07-31 00:00:00,Chama,-0.6426178216934204
2016-08-31 00:00:00,Chama,0.20140160620212555
2016-09-30 00:00:00,Chama,-0.47710099816322327
2016-10-31 00:00:00,Chama,-1.7108465433120728
2016-11-30 00:00:00,Chama,-1.70187509059906
2016-12-31 00:00:00,Chama,-1.258005142211914
2017-01-31 00:00:00,Chama,-1.3115899562835693
2017-02-28 00:00:00,Chama,-0.7764897346496582
