,district,season_year,mean_growing_spei,median_growing_spei,n_months
1462,Mbala,2010,-1.1016531,-1.16667895,6
1463,Mbala,2011,-1.18015814,-1.1431495,5
1464,Mbala,2012,-1.4559254142857143,-1.4478109,7
1465,Mbala,2013,-1.18319469,-1.10746797,6
1466,Mbala,2014,-0.47723686333333326,-0.495088465,6
1467,Mbala,2015,0.01532394016666666,0.1137316505,6
1468,Mbala,2016,-0.36132305333333337,-0.32319155,6
1469,Mbala,2017,-0.4121983616666666,-0.4741714,6
1470,Mbala,2018,-0.08923494266666666,-0.092873075,6
1471,Mbala,2019,0.4684065866666667,0.47463798,6
1472,Mbala,2020,1.17799139,1.1949205,5
1473,Mbala,2021,1.06423073,1.1623622,6
1474,Milengi,2000,0.9660773233333333,1.0784884,6
1475,Milengi,2001,0.48647611499999993,0.430377705,6
1476,Milengi,2002,0.9476285816666666,0.889169545,6
1477,Milengi,2003,1.0717469333333334,1.12417175,6
1478,Milengi,2004,0.7090715341666666,0.831677125,6
1479,Milengi,2005,-0.47746538833333335,-0.502150765,6
1480,Milengi,2006,-0.10577268133333335,-0.11999487,6
1481,Milengi,2007,0.12321044228571428,0.063594736,7
1482,Milengi,2008,-0.0958521198,-0.018699495,5
1483,Milengi,2009,1.135476842857143,1.2546226,7
1484,Milengi,2010,0.762649305,0.678532475,6
1485,Milengi,2011,1.022865882,0.96641344,5
1486,Milengi,2012,1.0042202249999999,1.08132655,6
1487,Milengi,2013,0.35716922771428566,0.37443197,7
1488,Milengi,2014,-0.49775091666666665,-0.471031055,6
1489,Milengi,2015,-1.13816501,-1.1862814,6
1490,Milengi,2016,-1.3019478899999999,-1.29849485,6
1491,Milengi,2017,-0.66333849,-0.75517935,6
1492,Milengi,2018,0.15808047416666668,0.1654806975,6
1493,Milengi,2019,0.2752393759999999,0.2654297,5
1494,Milengi,2020,0.867249592,0.7954006,5
1495,Milengi,2021,0.20188726,0.27242112,6
1496,Mitete,2000,-0.30449856616666665,-0.30238946,6
1497,Mitete,2001,-0.006298063428571433,0.021183344,7
1498,Mitete,2002,-0.22062463866666668,-0.19355065,6
1499,Mitete,2003,0.2920304175,0.37525186,6
1500,Mitete,2004,0.057270734999999996,-0.006156074999999997,6
1501,Mitete,2005,-0.55287735,-0.6175054,6
1502,Mitete,2006,-0.11177547233333333,-0.13723438500000001,6
1503,Mitete,2007,-0.24133155214285715,-0.13698313,7
1504,Mitete,2008,0.608293956,0.5992744,5
1505,Mitete,2009,1.4053495666666667,1.393908,6
1506,Mitete,2010,1.8081533,1.7677133,6
1507,Mitete,2011,2.00667258,1.9715964,5
1508,Mitete,2012,1.6059591000000002,1.6375211,5
1509,Mitete,2013,1.3643538666666668,1.38210985,6
1510,Mitete,2014,0.41154999616666665,0.34583461,6
1511,Mitete,2015,-0.55119041,-0.6575263,5
1512,Mitete,2016,-0.5904540133333334,-0.60452805,6
1513,Mitete,2017,-0.27327782199999995,-0.20990288,5
1514,Mitete,2018,-0.42318731000000004,-0.43741277,6
1515,Mitete,2019,-0.36364722200000005,-0.5100379,5
1516,Mitete,2020,-0.02037472833333333,0.005921325000000005,6
1517,Mitete,2021,-0.6454284859999999,-0.7176719,5
1518,Mkushi,2000,1.5536637400000002,1.4390335,5
1519,Mkushi,2001,1.3646519333333333,1.38245225,6
1520,Mkushi,2002,1.2801506799999998,1.3566264,5
1521,Mkushi,2003,1.4900905,1.4782062,6
1522,Mkushi,2004,0.5364020133333333,0.76477346,6
1523,Mkushi,2005,-0.158654303,-0.283747021,4
1524,Mkushi,2006,0.3920295649999999,0.37100144,6
1525,Mkushi,2007,0.457342546,0.41570017,5
1526,Mkushi,2008,0.3089019924,0.23717304,5
1527,Mkushi,2009,1.4767685499999998,1.4517647,6
1528,Mkushi,2010,1.4058101,1.429831,5
1529,Mkushi,2011,0.8343438350000001,0.82331785,4
1530,Mkushi,2012,0.7528061233333334,0.7318863,6
1531,Mkushi,2013,-0.15452628540000002,-0.014466889,5
1532,Mkushi,2014,-1.0726564233333333,-1.0416154199999998,6
1533,Mkushi,2015,-1.2455973,-1.2620149,5
1534,Mkushi,2016,-0.91207804,-0.9902993499999999,6
1535,Mkushi,2017,0.134341011,0.22844514999999999,6
1536,Mkushi,2018,0.3817656133333333,0.35970619000000004,6
1537,Mkushi,2019,0.12020620600000001,0.032676794,5
1538,Mkushi,2020,0.26673969599999997,0.3020601,5
1539,Mkushi,2021,-0.17480273,-0.18282282,5
1540,Mongu,2000,0.0963386326,0.150802,5
1541,Mongu,2001,0.39675530166666667,0.387979425,6
1542,Mongu,2002,0.06414010916666667,-0.002290431,6
1543,Mongu,2003,0.43558601,0.522862675,6
1544,Mongu,2004,0.251644558,0.4553058,5
1545,Mongu,2005,-0.1996590848,-0.21547046,5
1546,Mongu,2006,0.6521826519999999,0.7160107,5
1547,Mongu,2007,0.90379325,0.84092195,6
1548,Mongu,2008,1.3493968,1.3821718,5
1549,Mongu,2009,1.7364207499999997,1.7143169999999999,6
1550,Mongu,2010,1.9222732500000002,1.9122429,6
1551,Mongu,2011,1.792862966666667,1.7023548,3
1552,Mongu,2012,1.5102292599999998,1.5238667,5
1553,Mongu,2013,1.22858365,1.2314256499999998,6
1554,Mongu,2014,0.17749062,0.1783075,5
1555,Mongu,2015,-0.8231712,-0.85845524,5
1556,Mongu,2016,-0.542088561,-0.6799222,5
1557,Mongu,2017,0.040040645400000005,0.048310302,5
1558,Mongu,2018,-0.12109578666666669,-0.15944588999999998,6
1559,Mongu,2019,-0.34045935800000005,-0.3714211,5
1560,Mongu,2020,-0.30311153525,-0.1960790375,4
1561,Mongu,2021,-1.112412188,-1.1194115,5
1562,Monze,2000,0.8309360283333334,0.8629198,6
1563,Monze,2001,0.7702187739999999,0.7336399,5
1564,Monze,2002,0.10748273833333333,0.014384075,3
1565,Monze,2003,0.46232235166666663,0.486109185,6
1566,Monze,2004,0.185755226,0.44284222,5
1567,Monze,2005,-0.49027365,-0.57739855,4
1568,Monze,2006,0.749652296,0.632936,5
1569,Monze,2007,1.2862757000000002,1.2949787,5
1570,Monze,2008,1.37022872,1.3530688,5
1571,Monze,2009,1.7819927,1.7146392,5
1572,Monze,2010,1.8911746399999998,1.9125109,5
1573,Monze,2011,1.341391925,1.2972502499999998,4
1574,Monze,2012,1.20100768,1.1832583,5
1575,Monze,2013,0.89120925,0.93554395,5
1576,Monze,2014,0.108072638,0.13460432,5
1577,Monze,2015,-0.5771038199999999,-0.55541736,5
1578,Monze,2016,-0.39956974200000006,-0.44465598,5
1579,Monze,2017,0.08071543,0.13371263,5
1580,Monze,2018,-0.22452973933333334,-0.275781035,6
1581,Monze,2019,-0.35088085666666674,-0.3086676,3
1582,Monze,2020,-0.4459250666666666,-0.4520339,3
1583,Monze,2021,-1.2095059400000001,-1.3439668,5
1584,Mpika,2000,0.12305523716666666,0.12365851,6
1585,Mpika,2001,-0.5298556566666667,-0.5857099,6
1586,Mpika,2002,-0.013619775833333342,0.0883658725,6
1587,Mpika,2003,0.32987901461166663,0.371591165,6
1588,Mpika,2004,0.57669131,0.6529937,5
1589,Mpika,2005,-0.027447690000000007,-0.05040392,5
1590,Mpika,2006,0.7933656399999999,0.98057372,6
1591,Mpika,2007,1.2830325833333334,1.2855777000000002,6
1592,Mpika,2008,0.4024196146,0.3351021,5
1593,Mpika,2009,1.6922811333333334,1.79161215,6
1594,Mpika,2010,1.1783068900000002,1.00734202,6
1595,Mpika,2011,0.83863972,0.69898003,5
1596,Mpika,2012,1.0871738266666666,1.16600305,6
1597,Mpika,2013,-0.051818803999999996,-0.02947193,5
1598,Mpika,2014,-0.8058722216666667,-0.86433382,6
1599,Mpika,2015,-1.3123123666666667,-1.3722713,6
1600,Mpika,2016,-1.51499745,-1.50226555,6
1601,Mpika,2017,-1.1033524,-1.13115625,6
1602,Mpika,2018,-0.2296377218,-0.25240937,5
1603,Mpika,2019,0.18502693800000003,0.075094804,5
1604,Mpika,2020,0.493545848,0.41217235,5
1605,Mpika,2021,0.058007906799999995,0.17247123,5
1606,Mpongwe,2000,1.0560682,1.0127215999999999,6
1607,Mpongwe,2001,0.9294539071428571,0.8919603,7
1608,Mpongwe,2002,0.9334286383333333,0.93761983,6
1609,Mpongwe,2003,1.2859454750000001,1.31508365,6
1610,Mpongwe,2004,0.17812392,0.28620748,6
1611,Mpongwe,2005,-0.7025327842000001,-0.8728134,5
1612,Mpongwe,2006,-0.10544633,-0.10619759,5
1613,Mpongwe,2007,0.0746124434,0.06474617,5
1614,Mpongwe,2008,0.39667255479999997,0.2887064,5
1615,Mpongwe,2009,1.52280205,1.6008738,6
1616,Mpongwe,2010,1.59695696,1.5705448,5
1617,Mpongwe,2011,1.2507985,1.27180205,4
1618,Mpongwe,2012,1.0445878166666667,1.12704735,6
1619,Mpongwe,2013,0.3058554142857143,0.40402535,7
1620,Mpongwe,2014,-0.6110977066666666,-0.56502255,6
1621,Mpongwe,2015,-0.920011576,-0.9117325,5
1622,Mpongwe,2016,-0.4671324883333334,-0.52852996,6
1623,Mpongwe,2017,0.7761122766666667,0.79724123,6
1624,Mpongwe,2018,0.8979219866666667,0.938259665,6
1625,Mpongwe,2019,0.33781172600000003,0.2824222,5
1626,Mpongwe,2020,0.40776440999999997,0.506059,5
1627,Mpongwe,2021,-0.551468155,-0.5877011,5
1628,Mporokoso,2000,0.32314834750000004,0.308044265,6
1629,Mporokoso,2001,-0.5320446391428572,-0.6298942,7
1630,Mporokoso,2002,-0.2738390823333334,-0.219553977,6
1631,Mporokoso,2003,-1.0733277433333333,-1.1528995499999999,6
1632,Mporokoso,2004,-0.33599568385714285,-0.36331427,7
1633,Mporokoso,2005,-1.0566855714285714,-1.0204661,7
1634,Mporokoso,2006,-0.45751165199999994,-0.33201525,7
1635,Mporokoso,2007,0.43493502714285714,0.35995403,7
1636,Mporokoso,2008,-0.25367475557142855,-0.36544755,7
1637,Mporokoso,2009,0.31540856866666667,0.287148,6
1638,Mporokoso,2010,-1.1974637542857143,-1.3767058,7
1639,Mporokoso,2011,-1.61024474,-1.5865585,5
1640,Mporokoso,2012,-1.3167792142857144,-1.3921632,7
1641,Mporokoso,2013,-0.34188967171428575,-0.4778768,7
1642,Mporokoso,2014,0.41459725500000005,0.37843143,6
1643,Mporokoso,2015,0.8014586666666667,0.8008581,6
1644,Mporokoso,2016,-0.7427836983333332,-0.77142295,6
1645,Mporokoso,2017,-1.2663637383333333,-1.23956795,6
1646,Mporokoso,2018,-0.5012752657142857,-0.2972085,7
1647,Mporokoso,2019,0.03624265400000002,-0.09917997,5
1648,Mporokoso,2020,1.4080406500000002,1.4610304,6
1649,Mporokoso,2021,0.9230743933333333,0.9748106,6
1650,Mpulungu,2000,0.36105568499999996,0.348804695,6
1651,Mpulungu,2001,-0.665578374,-0.86752653,7
1652,Mpulungu,2002,-0.8372279716666666,-0.8701297649999999,6
1653,Mpulungu,2003,-0.812941056,-0.81171125,5
1654,Mpulungu,2004,-0.7840749916666665,-0.883654435,6
1655,Mpulungu,2005,-1.6088525666666664,-1.6436172500000001,6
1656,Mpulungu,2006,-0.8945754228571429,-0.92277277,7
1657,Mpulungu,2007,-0.5133573722857143,-0.56832683,7
1658,Mpulungu,2008,-0.615051335,-0.61296749,6
1659,Mpulungu,2009,0.38776766799999995,0.479534255,6
1660,Mpulungu,2010,-0.985932155,-1.0201078,6
1661,Mpulungu,2011,-1.21972032,-1.1201354,5
1662,Mpulungu,2012,-1.4269166833333333,-1.4161443,6
1663,Mpulungu,2013,-0.960538682857143,-0.9835219,7
1664,Mpulungu,2014,-0.307151825,-0.32150297,6
1665,Mpulungu,2015,0.229240672,0.26045002,6
1666,Mpulungu,2016,-0.304854252,-0.30855192,6
1667,Mpulungu,2017,-0.5981638,-0.5858800200000001,6
1668,Mpulungu,2018,-0.14044851052857146,-0.032757744,7
1669,Mpulungu,2019,0.38116425219999994,0.32454896,5
1670,Mpulungu,2020,1.38122582,1.3959404,5
1671,Mpulungu,2021,1.422573525,1.49313395,6
1672,Mufulira,2000,1.1457359049999998,1.2031942500000001,6
1673,Mufulira,2001,1.0695875342857142,1.0300125,7
1674,Mufulira,2002,1.4669837166666666,1.4355001,6
1675,Mufulira,2003,1.7939601166666668,1.84481075,6
1676,Mufulira,2004,0.9249710849999998,1.11254345,6
1677,Mufulira,2005,-0.12098377999999999,-0.21153141,6
1678,Mufulira,2006,0.005157007666666676,0.055657578,6
1679,Mufulira,2007,0.04698918183333334,0.0344189655,6
1680,Mufulira,2008,0.1638480548,0.052695908,5
1681,Mufulira,2009,1.3306841999999999,1.3497409,7
1682,Mufulira,2010,0.9629057683333334,0.968048,6
1683,Mufulira,2011,0.9208188400000001,0.7588776,5
1684,Mufulira,2012,0.7177252133333333,0.83808243,6
1685,Mufulira,2013,0.08843379228571428,0.092163086,7
1686,Mufulira,2014,-0.7502121750000001,-0.73244765,6
1687,Mufulira,2015,-1.2478167833333333,-1.3002690499999998,6
1688,Mufulira,2016,-0.99654735,-0.9779641800000001,6
1689,Mufulira,2017,-0.20551570633333335,-0.15451768,6
1690,Mufulira,2018,0.45802893166666664,0.47515945,6
1691,Mufulira,2019,-0.059270930004,0.00019906998,5
1692,Mufulira,2020,0.2131460814,0.15979227,5
1693,Mufulira,2021,-0.2781081433333334,-0.29387602,6
1694,Mufumbwe,2000,0.13607342,0.13400461,5
1695,Mufumbwe,2001,0.19223345000000006,0.24646419000000003,6
1696,Mufumbwe,2002,-0.11918183833333333,-0.2496579,6
1697,Mufumbwe,2003,0.17959452485714283,0.2421099,7
1698,Mufumbwe,2004,-0.2346899065,-0.3166865895,6
1699,Mufumbwe,2005,-0.83459071,-0.9310867,6
1700,Mufumbwe,2006,0.18972766659999998,0.3168439,5
1701,Mufumbwe,2007,0.5901877916666667,0.62564623,6
1702,Mufumbwe,2008,0.8302685399999999,0.78447396,5
1703,Mufumbwe,2009,1.5400029166666667,1.5484236500000002,6
1704,Mufumbwe,2010,1.7068103833333332,1.7870696499999998,6
1705,Mufumbwe,2011,1.7085284399999998,1.7235653,5
1706,Mufumbwe,2012,1.5972475199999998,1.5991225,5
1707,Mufumbwe,2013,1.2859031666666667,1.3082368500000001,6
1708,Mufumbwe,2014,-0.048117494999999975,-0.13634650999999998,6
1709,Mufumbwe,2015,-0.8091182960000001,-0.8634482,5
1710,Mufumbwe,2016,-1.0284515316666667,-0.9482233999999999,6
1711,Mufumbwe,2017,-0.5238284583333334,-0.481385685,6
1712,Mufumbwe,2018,-0.34456835166666666,-0.35430766999999996,6
1713,Mufumbwe,2019,-0.353532788,-0.28969136,5
1714,Mufumbwe,2020,0.253436079,0.27046122,6
1715,Mufumbwe,2021,-0.544419806,-0.68656427,5
1716,Mulobezi,2000,0.0033719708799999997,0.0056790644,5
1717,Mulobezi,2001,0.2504904985,0.21260631,6
1718,Mulobezi,2002,-0.39780041666666666,-0.5178427,3
1719,Mulobezi,2003,0.06628292920000001,0.039498344,5
1720,Mulobezi,2004,-0.09715284599999999,0.19240043,5
1721,Mulobezi,2005,-0.72757671,-0.780489295,4
1722,Mulobezi,2006,0.8213266939999999,0.9005515,5
1723,Mulobezi,2007,1.30076971,1.2676675,5
1724,Mulobezi,2008,1.60856808,1.6245534,5
1725,Mulobezi,2009,1.86144854,1.8491746,5
1726,Mulobezi,2010,1.9058997,1.8737358,6
1727,Mulobezi,2011,1.6198219666666667,1.5162985,3
1728,Mulobezi,2012,1.3331133200000003,1.389992,5
1729,Mulobezi,2013,1.030438993333333,1.03795775,6
1730,Mulobezi,2014,0.32337469399999996,0.4160929,5
1731,Mulobezi,2015,-0.6036758480000001,-0.6693977,5
1732,Mulobezi,2016,-0.28754389999999996,-0.4122972,5
1733,Mulobezi,2017,0.200637672,0.34226888,5
1734,Mulobezi,2018,-0.20967234366666668,-0.26916382499999997,6
1735,Mulobezi,2019,-0.5751129319999999,-0.5852533,5
1736,Mulobezi,2020,-0.42590128250000003,-0.320712655,4
1737,Mulobezi,2021,-1.7333490599999997,-1.8006992,5
1738,Mumbwa,2000,0.78857854,0.7729128,5
1739,Mumbwa,2001,0.8671768140000001,0.83046895,5
1740,Mumbwa,2002,0.6448418433333333,0.55910736,3
1741,Mumbwa,2003,0.893420732,0.8995223,5
1742,Mumbwa,2004,0.18057582600000002,0.50854933,5
1743,Mumbwa,2005,-0.790750745,-0.91513595,4
1744,Mumbwa,2006,0.500638108,0.448731,5
1745,Mumbwa,2007,1.0218333259999999,1.0420903,5
1746,Mumbwa,2008,1.29920984,1.3259578,5
1747,Mumbwa,2009,1.8148496600000001,1.827318,5
1748,Mumbwa,2010,1.86143268,1.8561143,5
1749,Mumbwa,2011,1.3279726749999998,1.2888197,4
1750,Mumbwa,2012,1.2866838,1.2579733,5
1751,Mumbwa,2013,0.9474249783333333,0.978993865,6
1752,Mumbwa,2014,-0.08820400092,-0.0835075,5
1753,Mumbwa,2015,-0.655839026,-0.66852385,5
1754,Mumbwa,2016,-0.4866064359999999,-0.40023723,5
1755,Mumbwa,2017,0.19523628999999998,0.2401006,5
1756,Mumbwa,2018,0.08593202099999998,0.07448173999999999,6
1757,Mumbwa,2019,-0.2765810755,-0.34812222000000004,4
1758,Mumbwa,2020,-0.31614014225,-0.32338061,4
1759,Mumbwa,2021,-1.026591416,-1.0684407,5
1760,Mungwi,2000,0.6256072850000001,0.69537315,6
1761,Mungwi,2001,-0.77381989,-0.8921103000000001,6
1762,Mungwi,2002,-0.718637085,-0.63370728,6
1763,Mungwi,2003,-0.38544939383333326,-0.35112515,6
1764,Mungwi,2004,-0.16827640666666666,-0.257042045,6
1765,Mungwi,2005,-0.771493556,-0.74012285,5
1766,Mungwi,2006,0.34280963,0.3165214,7
1767,Mungwi,2007,0.49818096,0.51912436,6
1768,Mungwi,2008,-0.7780079083333332,-0.80917432,6
1769,Mungwi,2009,0.19071076133333334,0.1096807265,6
1770,Mungwi,2010,-1.5096591883333332,-1.6408069,6
1771,Mungwi,2011,-1.5210589200000002,-1.5029308,5
1772,Mungwi,2012,-1.2566373333333334,-1.22405935,6
1773,Mungwi,2013,-0.9424612149999999,-0.83385703,6
1774,Mungwi,2014,-0.3118406083333333,-0.26132981499999997,6
1775,Mungwi,2015,-0.33012584650000004,-0.310781735,6
1776,Mungwi,2016,-0.8436547583333334,-0.8378152249999999,6
1777,Mungwi,2017,-1.0879600999999999,-1.1780621,6
1778,Mungwi,2018,-0.814567188,-0.89099693,5
1779,Mungwi,2019,-0.07241187319999998,-0.076802336,5
1780,Mungwi,2020,1.2160316999999998,1.2119118,5
1781,Mungwi,2021,0.9882768183333334,1.1647965500000002,6
1782,Mushindano,2000,0.94434884,1.1986066,6
1783,Mushindano,2001,0.6724413451428571,0.5593688,7
1784,Mushindano,2002,0.58599185,0.48340863,7
1785,Mushindano,2003,1.06338931,1.17744115,6
1786,Mushindano,2004,0.35453078,0.33233793999999994,6
1787,Mushindano,2005,-0.8186288450000001,-0.973883675,6
1788,Mushindano,2006,-0.29816457166666666,-0.29199487,6
1789,Mushindano,2007,-0.13784890914285716,-0.08638576,7
1790,Mushindano,2008,-0.034042901166666674,-0.1496282135,6
1791,Mushindano,2009,1.413339242857143,1.5516917,7
1792,Mushindano,2010,1.0404404666666667,1.00170425,6
1793,Mushindano,2011,0.84619676,0.8127395,5
1794,Mushindano,2012,0.8966716485714287,0.963878,7
1795,Mushindano,2013,0.35292361,0.3548758,7
1796,Mushindano,2014,-0.2806771533333333,-0.30187804,6
1797,Mushindano,2015,-0.7690640083333333,-0.7863852,6
1798,Mushindano,2016,-1.1249797716666665,-1.03897455,6
1799,Mushindano,2017,-0.5537171049999999,-0.66537985,6
1800,Mushindano,2018,0.3547995675,0.46556600000000004,6
1801,Mushindano,2019,0.419123198,0.43407595,5
1802,Mushindano,2020,1.3017957000000002,1.35688685,6
1803,Mushindano,2021,0.3644690016666667,0.224785415,6
1804,Mwandi,2000,-0.015686619400000004,0.031462103,5
1805,Mwandi,2001,0.23945858416666665,0.17594933000000001,6
1806,Mwandi,2002,-0.14778923333333335,-0.134346,3
1807,Mwandi,2003,-0.4272648766666667,-0.4256212,3
1808,Mwandi,2004,-0.466414234,-0.457785018,4
1809,Mwandi,2005,-0.9599597125000001,-1.0295108499999999,4
1810,Mwandi,2006,0.754341876,0.8880608,5
1811,Mwandi,2007,1.34480884,1.3037823,5
1812,Mwandi,2008,1.68831546,1.6771308,5
1813,Mwandi,2009,1.9160188200000001,1.9003136,5
1814,Mwandi,2010,1.84958422,1.8377732,5
1815,Mwandi,2011,1.7008935333333335,1.7852767,3
1816,Mwandi,2012,1.244479775,1.28102615,4
1817,Mwandi,2013,0.8699113825,0.8942427,4
1818,Mwandi,2014,0.6844544499999999,0.6916674,5
1819,Mwandi,2015,-0.533717716,-0.5073263,5
1820,Mwandi,2016,-0.40667861250000004,-0.38971494,4
1821,Mwandi,2017,0.344474012,0.45669305,5
1822,Mwandi,2018,-0.13732467883333332,-0.159208835,6
1823,Mwandi,2019,-0.20837225666666667,-0.23355474,3
1824,Mwandi,2020,-0.27032404666666665,-0.2658632,3
1825,Mwandi,2021,-1.55513528,-1.5101775,5
1826,Mwansabombwe,2000,0.7107532136666667,0.9081387000000001,6
1827,Mwansabombwe,2001,0.49058652142857145,0.73253167,7
1828,Mwansabombwe,2002,0.9577951916666668,1.37457115,6
1829,Mwansabombwe,2003,-0.5000414357142857,-0.4198261,7
1830,Mwansabombwe,2004,0.07133895714285714,0.14273009,7
1831,Mwansabombwe,2005,-0.8944509414285714,-0.7865312,7
1832,Mwansabombwe,2006,-0.80231593,-0.93479043,7
1833,Mwansabombwe,2007,0.17575868728571425,0.070735104,7
1834,Mwansabombwe,2008,-0.43392514428571427,-0.39878324,7
1835,Mwansabombwe,2009,0.5473742566666667,0.51313822,6
1836,Mwansabombwe,2010,-0.36481580571428573,-0.3147729,7
1837,Mwansabombwe,2011,-0.07621760600000001,-0.15427518,5
1838,Mwansabombwe,2012,0.13398903942857143,0.059134886,7
1839,Mwansabombwe,2013,0.41652354,0.40739766,7
1840,Mwansabombwe,2014,-0.09607491999999997,-0.14290455000000002,6
1841,Mwansabombwe,2015,-0.4834721583333333,-0.48456952,6
1842,Mwansabombwe,2016,-1.4756453,-1.490453,6
1843,Mwansabombwe,2017,-1.3393973666666668,-1.30683425,6
1844,Mwansabombwe,2018,-0.32678653571428573,-0.25462496,7
1845,Mwansabombwe,2019,-0.07105872399999999,-0.191276,5
1846,Mwansabombwe,2020,1.23955355,1.25486845,6
1847,Mwansabombwe,2021,0.2743682333333333,0.26471654,6
1848,Mwense,2000,0.8658788033333332,1.0486328,6
1849,Mwense,2001,0.5145293576666666,0.53313829,6
1850,Mwense,2002,1.0550672890833332,1.3455477500000002,6
1851,Mwense,2003,0.11676741166666667,0.111880055,6
1852,Mwense,2004,0.20251123528571432,0.3822135,7
1853,Mwense,2005,-1.115118345,-1.1728661,6
1854,Mwense,2006,-0.8207946916666667,-0.77919268,6
1855,Mwense,2007,-0.23680457571428573,-0.269247,7
1856,Mwense,2008,-0.40336565985714284,-0.3613742,7
1857,Mwense,2009,0.8718017933333333,0.85378361,6
1858,Mwense,2010,-0.15849459166666666,-0.12031202,6
1859,Mwense,2011,0.5822898559999999,0.5549549,5
1860,Mwense,2012,0.635088375,0.5789989,6
1861,Mwense,2013,0.5652235642857143,0.59436023,7
1862,Mwense,2014,-0.021541041666666677,-0.036149815,6
1863,Mwense,2015,-0.6750510416666665,-0.6845921,6
1864,Mwense,2016,-1.5251795833333333,-1.5471466500000002,6
1865,Mwense,2017,-1.22457065,-1.21377735,6
1866,Mwense,2018,-0.3040949164285714,-0.16145387,7
1867,Mwense,2019,-0.10499508400000002,-0.18544742,5
1868,Mwense,2020,1.1201330566666667,1.1364030500000002,6
1869,Mwense,2021,0.18168496216666666,0.18333701,6
1870,Mwinilunga,2000,-0.9000650516666667,-0.9001831499999999,6
1871,Mwinilunga,2001,-1.3866049714285713,-1.5324552,7
1872,Mwinilunga,2002,-1.6029008285714286,-1.614925,7
1873,Mwinilunga,2003,-1.3664660242857143,-1.378797,7
1874,Mwinilunga,2004,-0.8572654971428572,-0.9538353,7
1875,Mwinilunga,2005,-0.9300310533333335,-1.035929815,6
1876,Mwinilunga,2006,-0.16652722314285712,-0.088236555,7
1877,Mwinilunga,2007,-0.01542741942857143,0.14190681,7
1878,Mwinilunga,2008,-0.22037325842857144,-0.11929118,7
1879,Mwinilunga,2009,0.46705862,0.48337293,7
1880,Mwinilunga,2010,0.23940622428571426,0.2005491,7
1881,Mwinilunga,2011,0.2499612085714286,0.25366426,7
1882,Mwinilunga,2012,0.2533329511428571,0.20808849,7
1883,Mwinilunga,2013,0.4854822323,0.35801938,7
1884,Mwinilunga,2014,0.53253794,0.59471837,6
1885,Mwinilunga,2015,0.17972474333333333,0.1666496,6
1886,Mwinilunga,2016,-0.36873398166666665,-0.35551125,6
1887,Mwinilunga,2017,-0.431359915,-0.28136544,6
1888,Mwinilunga,2018,-0.289196965,-0.107402895,6
1889,Mwinilunga,2019,0.36675045743999996,0.22077277,5
1890,Mwinilunga,2020,0.8808097899999999,0.8717683,7
1891,Mwinilunga,2021,-0.10695614666666668,-0.139794005,6
1892,Nakonde,2000,0.8052548650000001,0.862582125,6
1893,Nakonde,2001,-0.3969188016666667,-0.436691085,6
1894,Nakonde,2002,-0.519740675,-0.53378573,6
1895,Nakonde,2003,-0.76318154,-0.74761671,6
1896,Nakonde,2004,-0.8410682550000002,-0.874415995,6
1897,Nakonde,2005,-1.5395356,-1.5387192,5
1898,Nakonde,2006,-0.6858165657142857,-0.6669149,7
1899,Nakonde,2007,-0.26969785999999996,-0.18162364,5
1900,Nakonde,2008,-1.2740396116666668,-1.2225774,6
1901,Nakonde,2009,0.0050980087333333335,0.024843267699999998,6
1902,Nakonde,2010,-1.441441228333333,-1.4426042,6
1903,Nakonde,2011,-0.988137006,-0.96631247,5
1904,Nakonde,2012,-0.89249793,-0.8722724,7
1905,Nakonde,2013,-1.0859859933333336,-0.9560312,6
1906,Nakonde,2014,-0.48913294,-0.433737365,6
1907,Nakonde,2015,-0.5011846003333333,-0.464454785,6
1908,Nakonde,2016,-0.44302900571428566,-0.32385594,7
1909,Nakonde,2017,-0.43940820333333336,-0.51266984,6
1910,Nakonde,2018,-0.1734339182,-0.21293283,5
1911,Nakonde,2019,0.25477295033333336,0.28182209,6
1912,Nakonde,2020,0.9452705166666667,0.9186752499999999,6
1913,Nakonde,2021,0.85062492,0.937683775,6
1914,Nalolo,2000,0.1811789555,0.22796261,5
1915,Nalolo,2001,0.41987427399999994,0.34098083,5
1916,Nalolo,2002,-0.057951930000000006,-0.13338633,6
1917,Nalolo,2003,0.17992022766666668,0.25198280500000003,6
1918,Nalolo,2004,0.03565528999999999,0.03942875000000001,4
1919,Nalolo,2005,-0.325404742,-0.3598346,5
1920,Nalolo,2006,0.7965613049999999,0.8657973400000001,4
1921,Nalolo,2007,1.0756770500000001,1.0512991,6
1922,Nalolo,2008,1.50754326,1.5331045,5
1923,Nalolo,2009,1.8214516500000002,1.80878075,6
1924,Nalolo,2010,1.89169095,1.8628770499999998,6
1925,Nalolo,2011,1.7350395,1.6292298,3
1926,Nalolo,2012,1.47956014,1.5074837,5
1927,Nalolo,2013,1.2308775166666666,1.2288028500000001,6
1928,Nalolo,2014,0.423557136,0.5167308,5
1929,Nalolo,2015,-0.621498106,-0.7445915,5
1930,Nalolo,2016,-0.39216419199999997,-0.5586517,5
1931,Nalolo,2017,0.13096488,0.17589085,5
1932,Nalolo,2018,-0.018452249166666657,-0.0409845575,6
1933,Nalolo,2019,-0.35982581799999996,-0.40261722,5
1934,Nalolo,2020,-0.34502046125,-0.257339315,4
1935,Nalolo,2021,-0.9318244640000002,-0.7689201,5
