district,year,spei
Masaiti,2017,-0.224121245
Masaiti,2018,0.6868076683333334
Masaiti,2019,0.5841979933333333
Masaiti,2020,0.15944777008333333
Masaiti,2021,0.08040244791666668
Masaiti,2022,-0.7302525241666666
Mazabuka,1999,0.19390404583333332
Mazabuka,2000,0.6705367299999999
Mazabuka,2001,0.7822166883333334
Mazabuka,2002,0.7120478091666667
Mazabuka,2003,0.213284895
Mazabuka,2004,0.4182043133333333
Mazabuka,2005,-0.6665138908333333
Mazabuka,2006,0.16960226608333331
Mazabuka,2007,0.7228428091666667
Mazabuka,2008,1.1136103741666667
Mazabuka,2009,1.78065215
Mazabuka,2010,1.849005975
Mazabuka,2011,1.912899975
Mazabuka,2012,1.2668717083333334
Mazabuka,2013,1.020406645
Mazabuka,2014,0.5930695675000001
Mazabuka,2015,-0.03932945639166666
Mazabuka,2016,-0.4376327791666667
Mazabuka,2017,0.109292274875
Mazabuka,2018,0.3749119203333333
Mazabuka,2019,-0.4152850479166667
Mazabuka,2020,-0.15536590766666666
Mazabuka,2021,-0.6670593608333334
Mazabuka,2022,-1.0206138108333334
Mbala,1999,-0.5164639958333334
Mbala,2000,-0.7600651641666666
Mbala,2001,0.49566089333333335
Mbala,2002,-1.4279892299999999
Mbala,2003,-0.44867376166666667
Mbala,2004,-0.40880601999999994
Mbala,2005,-0.9612609341666666
Mbala,2006,-1.1542189516666668
Mbala,2007,-0.6974077125
Mbala,2008,-0.3152841720833333
Mbala,2009,-0.2586362191666667
Mbala,2010,0.14670281
Mbala,2011,-1.1418523533333333
Mbala,2012,-1.3424238583333334
Mbala,2013,-1.4987767416666669
Mbala,2014,-0.6773519325
Mbala,2015,-0.47443830416666666
Mbala,2016,0.19587054008333335
Mbala,2017,-0.25652172916666666
Mbala,2018,-0.4899973041666667
Mbala,2019,0.07014288116666667
Mbala,2020,0.7826139308333334
Mbala,2021,0.9918132375000001
Mbala,2022,1.4028476916666666
Milengi,1999,-0.30529756550000003
Milengi,2000,-0.20827153499999998
Milengi,2001,1.1213958441666667
Milengi,2002,0.38158217499999997
Milengi,2003,0.9137141941666668
Milengi,2004,1.1161582300000001
Milengi,2005,0.02145552383333334
Milengi,2006,-0.34212796416666663
Milengi,2007,-0.08654121433333334
Milengi,2008,-0.016300207416666667
Milengi,2009,0.5300793020833333
Milengi,2010,1.2998179916666666
Milengi,2011,0.6664059908333333
Milengi,2012,1.3020072983333333
Milengi,2013,0.6421571583333333
Milengi,2014,0.11480573833333334
Milengi,2015,-0.6668429766666667
Milengi,2016,-1.367087775
Milengi,2017,-0.862710425
Milengi,2018,-0.6602670583333333
Milengi,2019,0.4005001879166667
Milengi,2020,0.3385807808333334
Milengi,2021,0.7189336875
Milengi,2022,0.24857735416666668
Mitete,1999,-1.3345039166666668
Mitete,2000,-0.6546973441666667
Mitete,2001,-0.040296118575000005
Mitete,2002,-0.08969677025
Mitete,2003,-0.16256742875
Mitete,2004,0.5348693516666666
Mitete,2005,-0.40087723666666664
Mitete,2006,-0.3710903208333333
Mitete,2007,-0.22870724241666665
Mitete,2008,-0.41458276916666664
Mitete,2009,1.0003131916666665
Mitete,2010,1.5234252666666668
Mitete,2011,2.0299650249999996
Mitete,2012,1.8444970666666667
Mitete,2013,1.4165678083333333
Mitete,2014,1.3414137833333335
Mitete,2015,-0.07896566016666666
Mitete,2016,-0.474575835
Mitete,2017,-0.2769682375
Mitete,2018,-0.17404781266666666
Mitete,2019,-0.55520732
Mitete,2020,0.05400504041666667
Mitete,2021,-0.31761406
Mitete,2022,-0.7697496691666667
Mkushi,1999,0.7621079758333332
Mkushi,2000,1.07108537
Mkushi,2001,1.7362726833333333
Mkushi,2002,1.2953415583333332
Mkushi,2003,1.3226272916666666
Mkushi,2004,1.3317003833333334
Mkushi,2005,-0.4229516725
Mkushi,2006,0.3509953006666667
Mkushi,2007,0.21950562553333333
Mkushi,2008,0.14551113191666668
Mkushi,2009,1.0226396
Mkushi,2010,1.5232024
Mkushi,2011,1.2151199583333334
Mkushi,2012,1.02736679
Mkushi,2013,0.46646973275
Mkushi,2014,-0.6595640675
Mkushi,2015,-0.9792002399999999
Mkushi,2016,-1.3398747166666667
Mkushi,2017,-0.33898152666666664
Mkushi,2018,0.292995248
Mkushi,2019,0.19669040216666667
Mkushi,2020,0.03242840166666667
Mkushi,2021,0.18453886666666666
Mkushi,2022,-0.21460073916666667
Mongu,1999,-0.8426244633333333
Mongu,2000,-0.24084260966666668
Mongu,2001,0.34186793775
Mongu,2002,0.3105978091666667
Mongu,2003,0.0019056538666666668
Mongu,2004,0.600620125
Mongu,2005,-0.26983400166666666
Mongu,2006,0.19178737883333333
Mongu,2007,0.6770783158333334
Mongu,2008,0.8288507083333334
Mongu,2009,1.6071037333333333
Mongu,2010,1.812899
Mongu,2011,2.04295145
Mongu,2012,1.6778152166666667
Mongu,2013,1.3358661083333334
Mongu,2014,0.9918332375
Mongu,2015,-0.42973912000000003
Mongu,2016,-0.6195453
Mongu,2017,0.02629496166666667
Mongu,2018,0.19515424266666667
Mongu,2019,-0.3428568575
Mongu,2020,-0.09293168716666667
Mongu,2021,-0.960701808
Mongu,2022,-1.0676715891666666
Monze,1999,0.4639710341666667
Monze,2000,0.7335664191666668
Monze,2001,0.8234550316666667
Monze,2002,0.6984776083333334
Monze,2003,0.25909716208333333
Monze,2004,0.5013243616666667
Monze,2005,-0.5857472741666666
Monze,2006,0.3224762825
Monze,2007,0.7547313241666668
Monze,2008,1.1846543216666667
Monze,2009,1.7512152333333333
Monze,2010,1.7662494833333333
Monze,2011,1.9310168166666666
Monze,2012,1.2951322166666668
Monze,2013,0.9953283116666666
Monze,2014,0.6305747533333333
Monze,2015,-0.12340913983333333
Monze,2016,-0.5644919508333334
Monze,2017,-0.004713269633333332
Monze,2018,0.24228512866666665
Monze,2019,-0.5716990599999999
Monze,2020,-0.41033089166666664
Monze,2021,-0.9254326416666667
Monze,2022,-1.2788243799999999
Mpika,1999,-0.3951807566666667
Mpika,2000,-0.5611064489166667
Mpika,2001,0.12403835416666668
Mpika,2002,-0.5317214462500001
Mpika,2003,0.08823749847250001
Mpika,2004,0.43781122833333336
Mpika,2005,0.16404805616666665
Mpika,2006,0.18341185166666665
Mpika,2007,1.0271598141666667
Mpika,2008,1.082087725
Mpika,2009,0.79606166275
Mpika,2010,1.8114835166666667
Mpika,2011,0.866239885
Mpika,2012,1.0506200024999999
Mpika,2013,0.7853613
Mpika,2014,-0.28404885083333337
Mpika,2015,-0.992276695
Mpika,2016,-1.4916229
Mpika,2017,-1.3108925666666666
Mpika,2018,-1.0848025774999999
Mpika,2019,-0.048301548725000004
Mpika,2020,0.16343594566666667
Mpika,2021,0.4799262616666667
Mpika,2022,0.22545631116666667
Mpongwe,1999,-0.04321972133333333
Mpongwe,2000,0.3196661825
Mpongwe,2001,1.2949754249999998
Mpongwe,2002,0.7875672825
Mpongwe,2003,0.9330991075
Mpongwe,2004,1.244567975
Mpongwe,2005,-0.7834631458333333
Mpongwe,2006,-0.20509653308333334
Mpongwe,2007,-0.25059040416666667
Mpongwe,2008,-0.11226294908333334
Mpongwe,2009,1.165032625
Mpongwe,2010,1.6218007583333334
Mpongwe,2011,1.48521545
Mpongwe,2012,1.3190103583333332
Mpongwe,2013,0.7292644675000001
Mpongwe,2014,-0.17537495166666664
Mpongwe,2015,-0.5835823075000001
Mpongwe,2016,-0.8923532383333334
Mpongwe,2017,0.18225049166666665
Mpongwe,2018,0.9938713
Mpongwe,2019,0.6289812208333333
Mpongwe,2020,0.22649164600000002
Mpongwe,2021,0.08128689066666667
Mpongwe,2022,-0.7102705895833333
Mporokoso,1999,-0.05752297008333334
Mporokoso,2000,-0.34645728925
Mporokoso,2001,0.16869358791666667
Mporokoso,2002,-0.5824981628333333
Mporokoso,2003,-0.8824254116666667
Mporokoso,2004,-0.5567777730833333
Mporokoso,2005,-0.5130067533333333
Mporokoso,2006,-1.1949300208333333
Mporokoso,2007,-0.024589292166666665
Mporokoso,2008,0.2728564905
Mporokoso,2009,-0.2421850295
Mporokoso,2010,-0.17569692783333332
Mporokoso,2011,-1.4661875083333333
Mporokoso,2012,-1.7161306833333334
Mporokoso,2013,-0.9003259366666666
Mporokoso,2014,0.34450888316666667
Mporokoso,2015,0.48454332083333335
Mporokoso,2016,0.6611097275
Mporokoso,2017,-0.9811972858333333
Mporokoso,2018,-1.2492122166666666
Mporokoso,2019,-0.12005305980000001
Mporokoso,2020,0.634132565
Mporokoso,2021,1.2610767333333335
Mporokoso,2022,0.89538829
Mpulungu,1999,-0.04441348095
Mpulungu,2000,-0.4592329058333333
Mpulungu,2001,0.26310247266666664
Mpulungu,2002,-1.2817400775
Mpulungu,2003,-0.8825782558333334
Mpulungu,2004,-0.5324857191666666
Mpulungu,2005,-1.0764346166666667
Mpulungu,2006,-1.5082683333333333
Mpulungu,2007,-0.8385910583333334
Mpulungu,2008,-0.46748644050000004
Mpulungu,2009,-0.36499517433333334
Mpulungu,2010,0.08584146975
Mpulungu,2011,-0.9818492883333333
Mpulungu,2012,-1.46857195
Mpulungu,2013,-1.3211808166666668
Mpulungu,2014,-0.43080374833333335
Mpulungu,2015,-0.2724775423333333
Mpulungu,2016,0.3527605365
Mpulungu,2017,-0.3729526725
Mpulungu,2018,-0.5237978922500001
Mpulungu,2019,0.008364978108333336
Mpulungu,2020,0.8652455988333333
Mpulungu,2021,1.2892626208333333
Mpulungu,2022,1.6608226166666666
Mufulira,1999,-0.5149744766666667
Mufulira,2000,-0.0779327205
Mufulira,2001,1.499925675
Mufulira,2002,0.8859640016666667
Mufulira,2003,1.4872617166666666
Mufulira,2004,1.7893651750000001
Mufulira,2005,-0.038609833333333336
Mufulira,2006,0.18110905633333332
Mufulira,2007,-0.18758058
Mufulira,2008,-0.11999348441666667
Mufulira,2009,0.9119666081666667
Mufulira,2010,1.3414939
Mufulira,2011,0.8285844916666667
Mufulira,2012,1.17557585
Mufulira,2013,0.32620551133333336
Mufulira,2014,-0.16790734
Mufulira,2015,-0.8487875608333333
Mufulira,2016,-1.3802586583333334
Mufulira,2017,-0.4082733731666666
Mufulira,2018,-0.10730355708333333
Mufulira,2019,0.5364221733333333
Mufulira,2020,-0.221698203335
Mufulira,2021,0.18207413225
Mufulira,2022,-0.326284465
Mufumbwe,1999,-0.3434615733333333
Mufumbwe,2000,-0.2123528216666667
Mufumbwe,2001,0.4368158166666667
Mufumbwe,2002,0.031108637874999998
Mufumbwe,2003,-0.23002483299999998
Mufumbwe,2004,0.5172776175
Mufumbwe,2005,-0.9137945490833334
Mufumbwe,2006,-0.42563696641666665
Mufumbwe,2007,0.3963912166666667
Mufumbwe,2008,0.2660331705
Mufumbwe,2009,1.2810624216666666
Mufumbwe,2010,1.5987781583333334
Mufumbwe,2011,1.7670420833333333
Mufumbwe,2012,1.7049449833333332
Mufumbwe,2013,1.4094879249999999
Mufumbwe,2014,1.0500798525
Mufumbwe,2015,-0.48957843166666665
Mufumbwe,2016,-0.739711045
Mufumbwe,2017,-0.7427683924999999
Mufumbwe,2018,-0.4392980516666667
Mufumbwe,2019,-0.3544125166666667
Mufumbwe,2020,-0.14351921283333333
Mufumbwe,2021,0.06624344858333332
Mufumbwe,2022,-0.46028027
Mulobezi,1999,-0.6450774683333333
Mulobezi,2000,-0.19037272799999996
Mulobezi,2001,0.16017400453333333
Mulobezi,2002,0.17510274258333333
Mulobezi,2003,-0.3764632631666667
Mulobezi,2004,0.24295411366666667
Mulobezi,2005,-0.7895667999999999
Mulobezi,2006,0.18717921250000003
Mulobezi,2007,0.9370525033333333
Mulobezi,2008,1.2484111333333334
Mulobezi,2009,1.8211812166666668
Mulobezi,2010,1.9122940750000001
Mulobezi,2011,1.9553347666666667
Mulobezi,2012,1.4804036083333332
Mulobezi,2013,1.1408028216666668
Mulobezi,2014,0.8236495341666666
Mulobezi,2015,-0.09322433858333334
Mulobezi,2016,-0.40854469416666667
Mulobezi,2017,0.22540714833333333
Mulobezi,2018,0.28098235816666667
Mulobezi,2019,-0.5151875316666666
Mulobezi,2020,-0.43345947166666665
Mulobezi,2021,-1.441744905
Mulobezi,2022,-1.8158104499999999
Mumbwa,1999,-0.016057932500000007
Mumbwa,2000,0.549640977
Mumbwa,2001,0.8909112833333334
Mumbwa,2002,0.8491025525000001
Mumbwa,2003,0.7677174125
Mumbwa,2004,0.8583868474999999
Mumbwa,2005,-0.7477458708333334
Mumbwa,2006,0.042566527
Mumbwa,2007,0.5321868408333333
Mumbwa,2008,0.9711859833333333
Mumbwa,2009,1.7059334166666666
Mumbwa,2010,1.8590302583333334
Mumbwa,2011,1.8048185749999999
Mumbwa,2012,1.2903929666666667
Mumbwa,2013,1.1601733358333333
Mumbwa,2014,0.51823745295
Mumbwa,2015,-0.2975095933333333
Mumbwa,2016,-0.5184092941666667
Mumbwa,2017,-0.03206565175
Mumbwa,2018,0.39973472416666667
Mumbwa,2019,-0.16151333283333333
Mumbwa,2020,-0.34350991258333335
Mumbwa,2021,-0.7445664308333333
Mumbwa,2022,-0.9676229433333333
Mungwi,1999,0.06652046258333333
Mungwi,2000,-0.754423438
Mungwi,2001,0.6448427925
Mungwi,2002,-1.2826037125
Mungwi,2003,-0.6563397058333333
Mungwi,2004,0.00123128041666667
Mungwi,2005,-0.3994838825
Mungwi,2006,-0.4536440683333334
Mungwi,2007,0.34658383750000005
Mungwi,2008,0.08827793979166666
Mungwi,2009,-0.56407353
Mungwi,2010,-0.211954866
Mungwi,2011,-1.5925017083333335
Mungwi,2012,-1.446245575
Mungwi,2013,-1.2883803833333334
Mungwi,2014,-0.4522690116666667
Mungwi,2015,-0.4903183891666667
Mungwi,2016,-0.22870780066666666
Mungwi,2017,-0.7843832533333334
Mungwi,2018,-1.3113266833333332
Mungwi,2019,-0.6862386733333333
Mungwi,2020,0.330427547
Mungwi,2021,1.1096585591666666
Mungwi,2022,1.338552675
Mushindano,1999,-0.7846028441666667
Mushindano,2000,-0.4527825033333333
Mushindano,2001,1.3988083624999998
Mushindano,2002,0.2172953399166667
Mushindano,2003,0.5871535375
Mushindano,2004,1.1724599583333333
Mushindano,2005,-0.5370722975
Mushindano,2006,-0.4946217183333333
Mushindano,2007,-0.28201553783333333
Mushindano,2008,-0.35088779583333335
Mushindano,2009,0.6431496785833334
Mushindano,2010,1.5464732083333335
Mushindano,2011,0.8598266633333332
Mushindano,2012,1.1055244916666667
Mushindano,2013,0.4868319958333333
Mushindano,2014,0.2778318041666667
Mushindano,2015,-0.36089409749999996
Mushindano,2016,-1.0129132266666667
Mushindano,2017,-0.6255823291666667
Mushindano,2018,-0.5494666704166666
Mushindano,2019,0.6746476549999999
Mushindano,2020,0.63269682
Mushindano,2021,1.1593092616666667
Mushindano,2022,0.25145092375
Mwandi,1999,-0.7931511908333334
Mwandi,2000,-0.21888865408333336
Mwandi,2001,0.17501276608333335
Mwandi,2002,0.15708597458333332
Mwandi,2003,-0.42573599083333336
Mwandi,2004,-0.12177640091666668
Mwandi,2005,-1.1100517083333334
Mwandi,2006,0.06715670908333334
Mwandi,2007,0.9356686566666667
Mwandi,2008,1.3528659666666665
Mwandi,2009,1.8826007999999999
Mwandi,2010,1.9182182833333332
Mwandi,2011,1.8975622
Mwandi,2012,1.35775745
Mwandi,2013,0.9665732091666667
Mwandi,2014,0.7547028966666667
Mwandi,2015,0.024892593416666664
Mwandi,2016,-0.4790363425
Mwandi,2017,0.34084204874999996
Mwandi,2018,0.35777547475
Mwandi,2019,-0.38386028083333334
Mwandi,2020,-0.19121708133333334
Mwandi,2021,-1.2577529866666666
Mwandi,2022,-1.7243733583333334
Mwansabombwe,1999,0.014884040833333343
Mwansabombwe,2000,-0.11477103183333333
Mwansabombwe,2001,0.7839499616666666
Mwansabombwe,2002,0.9317494924999999
Mwansabombwe,2003,-0.12030230333333332
Mwansabombwe,2004,-0.1699370770833333
Mwansabombwe,2005,-0.3031073816666667
Mwansabombwe,2006,-1.1679737641666665
Mwansabombwe,2007,-0.2682159675
Mwansabombwe,2008,-0.03415433725
Mwansabombwe,2009,-0.06551972633333333
Mwansabombwe,2010,0.13023627000000002
Mwansabombwe,2011,-0.08441833650000001
Mwansabombwe,2012,-0.03560196725
Mwansabombwe,2013,0.043735998416666665
Mwansabombwe,2014,0.7455241441666667
Mwansabombwe,2015,-0.4763371966666667
Mwansabombwe,2016,-0.6923024
Mwansabombwe,2017,-1.3081571333333333
Mwansabombwe,2018,-1.1863629383333334
Mwansabombwe,2019,-0.17154388500000003
Mwansabombwe,2020,0.49554664
Mwansabombwe,2021,1.0103402375000001
Mwansabombwe,2022,0.18272623166666668
Mwense,1999,0.2946405758333333
Mwense,2000,0.035723734525
Mwense,2001,0.9696907955
Mwense,2002,0.8886847041666667
Mwense,2003,0.28690858151666665
Mwense,2004,0.27142452
Mwense,2005,-0.32859103024999997
Mwense,2006,-1.2839391383333334
Mwense,2007,-0.5504484791666667
Mwense,2008,-0.3877259791666667
Mwense,2009,0.16013550508333332
Mwense,2010,0.5512625208333334
Mwense,2011,0.14122411166666668
Mwense,2012,0.7409446700000001
Mwense,2013,0.3752138825
Mwense,2014,0.773445635
Mwense,2015,-0.4215569133333334
Mwense,2016,-0.9475332500000001
Mwense,2017,-1.2513558791666666
Mwense,2018,-1.1569119058333335
Mwense,2019,-0.05380602958333333
Mwense,2020,0.32549568833333337
Mwense,2021,0.951476995
Mwense,2022,0.038535367
Mwinilunga,1999,-0.057747008275000004
Mwinilunga,2000,-0.8711811216666666
Mwinilunga,2001,-0.841395715
Mwinilunga,2002,-1.6631230166666666
Mwinilunga,2003,-1.6560464750000001
Mwinilunga,2004,-0.8739128675
Mwinilunga,2005,-1.0189713916666667
Mwinilunga,2006,-0.6220325733333333
Mwinilunga,2007,0.06459247
Mwinilunga,2008,-0.46941450216666664
Mwinilunga,2009,0.07385161508333334
Mwinilunga,2010,0.5285890275
Mwinilunga,2011,0.20946584833333334
Mwinilunga,2012,0.33972244749999997
Mwinilunga,2013,0.054916246824999994
Mwinilunga,2014,1.0660160674999999
Mwinilunga,2015,0.15866033135833332
Mwinilunga,2016,0.13280453089166666
Mwinilunga,2017,-0.25439852366666665
Mwinilunga,2018,-0.8601632533333333
Mwinilunga,2019,0.16415010118333334
Mwinilunga,2020,0.7418411485833333
Mwinilunga,2021,0.6084299075
Mwinilunga,2022,0.09618354749999998
Nakonde,1999,-0.13875195083333333
Nakonde,2000,-0.41214427583333335
Nakonde,2001,0.8253954258333334
Nakonde,2002,-0.8956614575
Nakonde,2003,-0.7462928883333334
Nakonde,2004,-0.5804278883333334
Nakonde,2005,-1.0376438458333332
Nakonde,2006,-1.3829975633333333
Nakonde,2007,-0.6456347958333334
Nakonde,2008,-0.5548582025000001
Nakonde,2009,-0.8532460775
Nakonde,2010,-0.23671825980000002
Nakonde,2011,-1.3405281558333335
Nakonde,2012,-0.9245768866666667
Nakonde,2013,-1.0982727125
Nakonde,2014,-0.69623047
Nakonde,2015,-0.7041665783333334
Nakonde,2016,-0.23452142013333332
Nakonde,2017,-0.27223422416666665
Nakonde,2018,-0.5589585783333334
Nakonde,2019,-0.04551317616666667
Nakonde,2020,0.4745895168333334
Nakonde,2021,0.8317286866666667
Nakonde,2022,1.2014301866666666
Nalolo,1999,-0.7495359816666666
Nalolo,2000,-0.03130272033333333
Nalolo,2001,0.38468127729166673
Nalolo,2002,0.3235452716666667
Nalolo,2003,-0.18552414366666667
Nalolo,2004,0.3792123233333333
Nalolo,2005,-0.43517247750000004
Nalolo,2006,0.153327105
Nalolo,2007,0.7986523975
Nalolo,2008,1.0929809525
Nalolo,2009,1.727938975
Nalolo,2010,1.8697950749999999
Nalolo,2011,1.9836986
Nalolo,2012,1.6125808166666669
Nalolo,2013,1.3201521083333334
Nalolo,2014,1.0080360766666667
Nalolo,2015,-0.14410241958333334
Nalolo,2016,-0.4862133366666666
Nalolo,2017,0.18546370333333337
Nalolo,2018,0.2366044675
Nalolo,2019,-0.3661558745833333
Nalolo,2020,-0.19355781441666667
Nalolo,2021,-1.0026335595833333
Nalolo,2022,-0.6057584891666666
Namwala,1999,0.3098687615833333
Namwala,2000,0.5033424091666666
Namwala,2001,0.695977545
Namwala,2002,0.5818092308333332
Namwala,2003,0.3682722603333333
Namwala,2004,0.5350879075
Namwala,2005,-0.7983947808333333
Namwala,2006,0.18453948975
Namwala,2007,0.8100263725
Namwala,2008,1.377968425
Namwala,2009,1.8614465500000001
Namwala,2010,1.9056747166666668
Namwala,2011,1.8439202083333333
Namwala,2012,1.1925217166666666
Namwala,2013,1.09235973
Namwala,2014,0.7373477541666666
Namwala,2015,0.0713098165
Namwala,2016,-0.2898281166666667
Namwala,2017,0.17363073833333334
Namwala,2018,0.4840021625
Namwala,2019,-0.23309062625
Namwala,2020,-0.15742611125
Namwala,2021,-0.653317051
Namwala,2022,-1.1903812858333334
Nchelenge,1999,0.06495797608333335
Nchelenge,2000,0.15745489825
Nchelenge,2001,0.2954294
Nchelenge,2002,0.30749206
Nchelenge,2003,-0.5688185683333333
Nchelenge,2004,-0.4043761835
Nchelenge,2005,-0.21559925283333334
Nchelenge,2006,-1.0041407216666667
Nchelenge,2007,-0.0045171950833333375
Nchelenge,2008,-0.03990449569166667
Nchelenge,2009,-0.38410451333333334
Nchelenge,2010,-0.38801876425
Nchelenge,2011,-0.7079124958333334
Nchelenge,2012,-0.6592100208333334
Nchelenge,2013,-0.14484839849983333
Nchelenge,2014,0.5452315241666666
Nchelenge,2015,0.08075771383333334
Nchelenge,2016,0.06506121166666667
Nchelenge,2017,-0.991005
Nchelenge,2018,-1.0826865041666667
Nchelenge,2019,-0.4216603255
Nchelenge,2020,0.08116578242099999
Nchelenge,2021,0.5827960398333333
Nchelenge,2022,0.18420188391666667
Ndola,1999,-0.10917239000000001
Ndola,2000,0.04194242401666667
Ndola,2001,1.256360925
Ndola,2002,0.7858358675
Ndola,2003,1.4410866916666667
Ndola,2004,1.7043332416666666
Ndola,2005,-0.035576079166666656
Ndola,2006,0.36703210299999994
Ndola,2007,0.060006860333333335
Ndola,2008,0.156576754
Ndola,2009,1.18073265
Ndola,2010,1.4810270666666667
Ndola,2011,1.0708185
Ndola,2012,1.2136289908333333
Ndola,2013,0.3632455821666667
Ndola,2014,-0.3569956143583333
Ndola,2015,-1.0054795358333333
Ndola,2016,-1.5468807583333335
Ndola,2017,-0.44034444
Ndola,2018,0.1809379825
Ndola,2019,0.3808348666666667
Ndola,2020,-0.2245365647708333
Ndola,2021,-0.09434410233333333
Ndola,2022,-0.6452558541666668
Ngabwe,1999,-0.24069651725
Ngabwe,2000,0.35320150833333336
Ngabwe,2001,1.2034004
Ngabwe,2002,0.7324323866666665
Ngabwe,2003,1.0110474541666667
Ngabwe,2004,1.1085294725000001
Ngabwe,2005,-0.8909999583333333
Ngabwe,2006,-0.34383339500000004
Ngabwe,2007,-0.5076556591666667
Ngabwe,2008,-0.1217709215
Ngabwe,2009,1.1058655583333332
Ngabwe,2010,1.630307825
Ngabwe,2011,1.6756835583333334
Ngabwe,2012,1.1071550858333332
Ngabwe,2013,0.7721000458333332
Ngabwe,2014,-0.07796065791666666
Ngabwe,2015,-0.40425735
Ngabwe,2016,-0.4360430766666667
Ngabwe,2017,0.5555735308333333
Ngabwe,2018,1.3026956333333335
Ngabwe,2019,0.7672013441666666
Ngabwe,2020,0.287855705
Ngabwe,2021,0.1058682675
Ngabwe,2022,-0.45202338833333333
Nkeyema,1999,-0.02359759541666667
Nkeyema,2000,0.3955879488083333
Nkeyema,2001,0.4822403925
Nkeyema,2002,0.29999270133333333
Nkeyema,2003,0.007061153555833338
Nkeyema,2004,0.6682281208333333
Nkeyema,2005,-0.6099490325
Nkeyema,2006,0.14846984708333333
Nkeyema,2007,0.8785501408333333
Nkeyema,2008,0.9320216433333334
Nkeyema,2009,1.6350395583333333
Nkeyema,2010,1.765854675
Nkeyema,2011,1.8738498916666666
Nkeyema,2012,1.5681257749999997
Nkeyema,2013,1.35758655
Nkeyema,2014,0.8093147863333333
Nkeyema,2015,-0.6421479733333334
Nkeyema,2016,-1.102292555
Nkeyema,2017,-0.5936272825000001
Nkeyema,2018,-0.16777577796666665
Nkeyema,2019,-0.6488503466666667
Nkeyema,2020,-0.4086912683333333
Nkeyema,2021,-0.8638811383333334
Nkeyema,2022,-1.1756981091666667
Nsama,1999,-0.024334611749999995
Nsama,2000,-0.2704254993333333
Nsama,2001,-0.07594163216666666
Nsama,2002,-0.9631896716666667
Nsama,2003,-0.9349809925
Nsama,2004,-0.62090826
Nsama,2005,-0.7792470666666667
Nsama,2006,-1.4095534166666666
Nsama,2007,-0.8140538641666666
Nsama,2008,-0.41874222083333335
Nsama,2009,-0.5293329683333333
Nsama,2010,-0.37792762333333335
Nsama,2011,-1.1842623041666667
Nsama,2012,-1.53321835
Nsama,2013,-1.041027715
Nsama,2014,0.11269821916666667
Nsama,2015,0.4011825216666667
Nsama,2016,0.8970767108333333
Nsama,2017,0.06837243016666666
Nsama,2018,-0.07781995783333334
Nsama,2019,0.6027037175
Nsama,2020,1.2111762833333333
Nsama,2021,1.616448875
Nsama,2022,1.7963911583333332
Nyimba,1999,0.8797119750000001
Nyimba,2000,1.12220212
Nyimba,2001,1.3282036833333333
Nyimba,2002,0.8794898925
Nyimba,2003,0.5696073991666667
Nyimba,2004,0.41619867
Nyimba,2005,-0.63955341
Nyimba,2006,0.050847104166666664
Nyimba,2007,0.5551883783333333
Nyimba,2008,0.8574236441666666
Nyimba,2009,1.3858128166666666
Nyimba,2010,2.028824616666667
Nyimba,2011,1.6305968249999998
Nyimba,2012,1.2778086966666666
Nyimba,2013,0.6887963975
Nyimba,2014,-0.5765200391666666
Nyimba,2015,-0.7689614958333334
Nyimba,2016,-1.3393240416666667
Nyimba,2017,-0.3216118845
Nyimba,2018,-0.03460107416666666
Nyimba,2019,-0.3041864266666667
Nyimba,2020,-0.06993297141666667
Nyimba,2021,-0.34484000416666666
Nyimba,2022,-0.43358129333333334
Pemba,1999,0.797488
Pemba,2000,1.0722949958333332
Pemba,2001,0.9592815891666667
Pemba,2002,0.7350379825000001
Pemba,2003,0.03675622566666666
Pemba,2004,0.12893932866666666
Pemba,2005,-0.9017413941666667
Pemba,2006,0.06809796666666666
Pemba,2007,0.5722543608333334
Pemba,2008,1.1923830458333333
Pemba,2009,1.7882675083333333
Pemba,2010,1.739457575
Pemba,2011,1.947600875
Pemba,2012,1.07721862
Pemba,2013,0.8026608
Pemba,2014,0.47236063
Pemba,2015,-0.18993159433333337
Pemba,2016,-0.49029279583333335
Pemba,2017,0.06392784858333334
Pemba,2018,0.31882602881666666
Pemba,2019,-0.6276236933333333
Pemba,2020,-0.3800526366666667
Pemba,2021,-0.9072308433333333
Pemba,2022,-1.3101992166666667
Petauke,1999,0.8420347655833332
Petauke,2000,0.9041895775000001
Petauke,2001,0.98478283
Petauke,2002,0.45056731
Petauke,2003,0.08961705441666667
Petauke,2004,0.12829175033333332
Petauke,2005,-0.5439673443333334
Petauke,2006,-0.007305910500000003
Petauke,2007,0.9355916491666667
Petauke,2008,1.1110432833333335
Petauke,2009,1.2577342566666667
Petauke,2010,2.032026575
Petauke,2011,1.3606098275
Petauke,2012,1.1739292725
Petauke,2013,0.818273225
Petauke,2014,-0.5599648300000001
Petauke,2015,-1.0143741108333333
Petauke,2016,-1.6809394833333335
Petauke,2017,-0.8315491958333333
Petauke,2018,-0.5309481361666667
Petauke,2019,-0.37500460583333334
Petauke,2020,0.0416636608775
Petauke,2021,-0.3127706520833333
Petauke,2022,-0.280493493
Rufunsa,1999,1.1350999099999999
Rufunsa,2000,1.5331269416666666
Rufunsa,2001,1.7891922083333334
Rufunsa,2002,1.2810013166666667
Rufunsa,2003,0.6026758458333333
